dis2ts_3MBPP1_18Cr2_pr_counts	dis2ts_3MBPP1_18Cr2gb_counts	dis2ts_3MBPP1_18Cr2term_counts	dis2ts_3MBPP1_18Cr2pr_map	dis2ts_3MBPP1_18Cr2gb_map	dis2ts_3MBPP1_18Cr2term_map	dis2ts_3MBPP1_18Cr2pr_density	dis2ts_3MBPP1_18Cr2pr_densityRPKM	dis2ts_3MBPP1_18Cr2gb_density	dis2ts_3MBPP1_18Cr2gb_densityRPKM	dis2ts_3MBPP1_18Cr2pause_index_CI_low	dis2ts_3MBPP1_18Cr2pause_index_CI_high	dis2ts_3MBPP1_18Cr2pause_index_scaled	dis2ts_3MBPP1_18Cr2pause_index_CI_low_scaled	dis2ts_3MBPP1_18Cr2pause_index_CI_high_scaled	dis2ts_3MBPP1_18Cr2_ExpPR	dis2ts_3MBPP1_18Cr2_ExpGB	dis2ts_3MBPP1_18Cr2Fexact_Pval
SPBC1706.01	23	393	36	100	2853	300	0.23	116.789329314426	0.137749737118822	69.9465191797643	0.0375050583084888	0.0905143849343166	1.66969465648855	1.07001931354119	2.58237540217605	14	109	1
SPNCRNA.316	5	3	1	100	767	216	0.05	25.3889846335709	0.00391134289439374	1.98610049284779	0.349432395804946	8.76486238560011	12.7833333333333	2.68014647582393	67.2264944975528	0	105	1
SPBC1706.03	2	112	37	100	2619	300	0.02	10.1555938534284	0.0427644138984345	21.7149009466204	0.00305384507541723	0.0732002744492739	0.467678571428571	0.0799802025251773	1.91711518782648	4	98	1
SPBC839.02	6	355	62	100	1837	300	0.06	30.4667815602851	0.193249863908547	98.1283565042753	0.00682024914430168	0.0391101711905513	0.310478873239437	0.125287976780822	0.718453844770428	17	89	1
SPNCRNA.1373	30	11	2	100	843	300	0.3	152.333907801426	0.0130486358244365	6.62583228871365	1.31418133569621	5.77771713402745	22.9909090909091	11.0785486599191	48.7061554398514	1	129	1.12185242427051e-15
SPBC839.04	12	40	27	50	684	300	0.24	121.867126241141	0.0584795321637427	29.6947188696736	0.149168280558776	0.591687704841695	4.104	2.04062207804405	8.09428780223438	3	59	1
SPNCRNA.317	7	0	0	100	637	300	0.07	35.5445784869993	0	0	1.27756125098771	74.5424319070531	NA	8.13806516879171	474.835291247928	0	107	0.00706164661926798
SPBC839.20	0	0	0	100	42	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.318	0	1	0	100	641	300	0	0	0.0015600624024961	0.792168007287705	0.120791776113059	17.3080587281839	0	0.774275284884708	110.944656447659	0	100	1
SPNCRNA.319	0	0	1	100	467	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC839.06	0	91	10	100	4575	300	0	0	0.0198907103825137	10.100098805049	0.00100124109054505	0.0531570720799907	0	0.0458067798924362	2.43193604765957	1	99	1
SPBC839.07	0	92	31	100	702	300	0	0	0.131054131054131	66.5466263899865	0.000990331644204421	0.0525735578030503	0	0.00695212814231503	0.369066375777413	11	89	1
SPBC839.10	11	292	45	100	2338	300	0.11	55.8557661938561	0.124893071000855	63.4181652096041	0.019577401795284	0.0705348060150087	0.880753424657534	0.457719653973741	1.6491037646309	12	99	1
SPBC839.12	0	27	10	100	1036	300	0	0	0.0260617760617761	13.23364063912	0.00339432100419189	0.183491530730493	0	0.035165165603428	1.9009722583679	2	98	1
SPBC839.16	7	404	93	100	3509	300	0.07	35.5445784869993	0.115132516386435	58.461953787191	0.00753966421223874	0.0377103476460101	0.607995049504951	0.264566817207458	1.32325609889849	11	96	1
SPBC115.02c	0	48	23	100	1672	300	0	0	0.0287081339712919	14.5774074451125	0.0019023677648798	0.101687091822644	0	0.0318075890287903	1.70020817527461	2	98	1
SPBC115.01c	11	64	57	100	1812	300	0.11	55.8557661938561	0.0353200883002208	17.9348235822135	0.0857358168531811	0.336060195528702	3.114375	1.55353300137964	6.08941074298008	3	108	1
SPBC947.15c	12	586	33	100	2409	300	0.12	60.9335631205703	0.243254462432545	123.519676174949	0.0110265819421144	0.0371211105332861	0.493310580204778	0.265630358985535	0.894247552746861	21	91	1
SPBC947.14c	6	28	30	100	588	300	0.06	30.4667815602851	0.0476190476190476	24.1799853653057	0.0797443418588746	0.542440899588623	1.26	0.468896730130183	3.1895524895811	4	102	1
SPBC947.11c	5	149	18	100	2898	300	0.05	25.3889846335709	0.0514147688060732	26.1073755031199	0.0121599165287331	0.0847065163807851	0.97248322147651	0.352394381002686	2.45479484471515	5	100	1
SPBC947.08c	5	84	16	100	1351	300	0.05	25.3889846335709	0.0621761658031088	31.5717943629898	0.0213107206138277	0.152281477872927	0.804166666666667	0.287907835492812	2.05732276606324	6	99	1
SPBC947.06c	1	60	14	100	3282	300	0.01	5.07779692671419	0.0182815356489945	9.28299255340802	0.000857068701558265	0.11087817119528	0.547	0.0281289947851422	3.63902157862908	1	100	1
SPBC947.05c	2	16	3	100	1494	300	0.02	10.1555938534284	0.0107095046854083	5.43806899781975	0.0198698862921535	0.564288735510909	1.8675	0.296856101204773	8.43047370853298	1	101	1
SPNCRNA.1379	0	0	0	100	721	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.321	0	0	0	100	848	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.322	0	78	1	100	1820	85	0	0	0.0428571428571429	21.7619868287751	0.0011685921826045	0.0621201799630321	0	0.0212683777234018	1.13058727532718	4	96	1
SPBC947.03c	16	232	4	100	2388	300	0.16	81.244750827427	0.0971524288107203	49.3320304437894	0.0400868519019906	0.116850512103503	1.64689655172414	0.957274023419535	2.79039022903165	10	106	1
SPNCRNA.323	2	0	6	100	189	300	0.02	10.1555938534284	0	0	0.246676758328458	19.4460633145857	NA	0.466219073240785	36.753059664567	0	102	1
SPBPJ4664.01	11	46	6	100	1366	300	0.11	55.8557661938561	0.0336749633967789	17.0994625643377	0.116970780454063	0.477470088958952	3.26652173913044	1.5978208610025	6.52224141517929	3	108	1
SPBPJ4664.02	18	332	12	100	3619	300	0.18	91.4003446808554	0.0917380491848577	46.5827184213626	0.0326921679863993	0.0887610672107745	1.96210843373494	1.18312955942779	3.21226302235793	9	109	1
SPBPJ4664.03	6	21	42	100	261	300	0.06	30.4667815602851	0.0804597701149425	40.8558373413785	0.103455146530996	0.746225057313577	0.745714285714286	0.270017932445899	1.94764739958844	7	99	1
SPBPJ4664.04	6	690	246	100	3787	300	0.06	30.4667815602851	0.182202270926855	92.518613135273	0.00352147502065541	0.0200444580303778	0.329304347826087	0.13335825903222	0.759083625610408	16	90	1
SPBPJ4664.05	113	99	32	100	1207	300	1.13	573.791052718703	0.0820215410107705	41.6488728868852	0.864051642246191	1.50807186565048	13.7768686868687	10.4291033219115	18.2024274184013	16	197	1.94229903122433e-48
SPBPJ4664.06	28	513	84	100	4713	300	0.28	142.178313947997	0.108847867600255	55.2707367579966	0.0365754667950446	0.0809120196239203	2.57239766081871	1.72380175005045	3.81338348487536	12	116	0.359225116323827
SPBC119.01	39	146	75	100	1463	300	0.39	198.034080141853	0.0997949419002051	50.6738449282482	0.184612925163408	0.385190270155396	3.90801369863014	2.70088709514066	5.63533365237345	12	127	8.23513171074915e-06
SPBC119.02	88	494	224	100	827	300	0.88	446.846129550849	0.597339782345828	303.317011099977	0.141036886876483	0.224754379547974	1.4731983805668	1.16637505446852	1.85871871886175	70	118	1
SPBC119.03	20	74	15	100	865	300	0.2	101.555938534284	0.0855491329479769	43.44011243663	0.159786056388291	0.452902705710805	2.33783783783784	1.38214938775872	3.91760840439846	9	111	1
SPNCRNA.324	5	3	3	100	278	300	0.05	25.3889846335709	0.0107913669064748	5.4796369712743	0.349432395804946	8.76486238560011	4.63333333333333	0.971422060337749	24.3663174319683	1	104	1
SPBC119.04	1	5	2	100	1205	300	0.01	5.07779692671419	0.004149377593361	2.10696967913452	0.00883974757390515	1.74105855180368	2.41	0.106518958265557	20.9797555492344	0	101	1
SPBC119.06	7	60	6	100	1290	300	0.07	35.5445784869993	0.0465116279069767	23.617660124252	0.0488370457905984	0.264798199326014	1.505	0.629997890698719	3.41589677130558	4	103	1
SPBC119.07	8	306	57	100	5342	300	0.08	40.6223754137135	0.0572819168850618	29.0865941515264	0.0120375304533056	0.0543190977871596	1.39660130718954	0.643044876815587	2.90172620379007	5	103	1
SPBC119.08	37	151	22	100	1946	300	0.37	187.878486288425	0.0775950668036999	39.401199174401	0.168179472945227	0.355659105297564	4.76834437086093	3.27277254351412	6.9211261890906	9	128	1.12249393686476e-07
SPBC119.10	134	1062	70	100	2068	300	1.34	680.424788179701	0.513539651837524	260.765006584645	0.104977428591628	0.151567214194819	2.60934086629002	2.17093322327486	3.13440998954886	79	155	1.20407062529833e-08
SPBC119.12	6	68	10	100	1427	300	0.06	30.4667815602851	0.0476524176594254	24.1969299941531	0.0345447695756504	0.211044972313786	1.25911764705882	0.492953861844531	3.01161175491773	4	102	1
SPBC119.18	4	23	31	100	570	244	0.04	20.3111877068568	0.0403508771929825	20.4893560200748	0.0510340464290798	0.529307342558426	0.991304347826087	0.290894064645755	3.01705185258303	4	100	1
SPBC119.14	0	2	10	100	1499	300	0	0	0.00133422281521014	0.6774912510626	0.0514242900386907	4.05388820080272	0	0.770850107679974	60.7677841300328	0	100	1
SPBC119.15	7	43	14	100	1207	300	0.07	35.5445784869993	0.0356255178127589	18.0899144862229	0.0669740570853941	0.376583309002923	1.96488372093023	0.808376869020706	4.54536053966528	3	104	1
SPBC119.17	12	274	31	100	3168	300	0.12	60.9335631205703	0.086489898989899	43.917814328273	0.0234165538878582	0.0799772181581926	1.38744525547445	0.741836427167348	2.53367827125154	8	104	1
SPBC577.02	18	87	125	100	461	300	0.18	91.4003446808554	0.188720173535792	95.8282717189012	0.120367643641999	0.351533547576209	0.953793103448276	0.554894837189616	1.62056965432632	18	100	1
SPBC577.04	2	48	9	100	1251	300	0.02	10.1555938534284	0.0383693045563549	19.483153675642	0.0070073850459693	0.174519842377689	0.52125	0.0876623869250759	2.18324322814489	3	99	1
SPBC577.07	1	45	19	100	1647	300	0.01	5.07779692671419	0.0273224043715847	13.8737620948475	0.00113712356732569	0.149026177050859	0.366	0.0187284251538542	2.45446113602764	2	99	1
SPBC577.09	5	114	103	100	1826	300	0.05	25.3889846335709	0.0624315443592552	31.7014704077447	0.0158169895417482	0.111304905378209	0.800877192982456	0.288818229032322	2.0324275722061	6	99	1
SPBC577.10	38	148	176	100	1085	300	0.38	192.956283215139	0.136405529953917	69.263958078682	0.176831803068593	0.371469014037664	2.78581081081081	1.91862506329424	4.03043880230866	16	122	0.0210253365154605
SPBC577.11	17	199	46	100	1855	300	0.17	86.3225477541412	0.107277628032345	54.4734009927829	0.0503180373611091	0.14304604696503	1.58467336683417	0.933399593048573	2.6535041712013	11	106	1
SPBC577.12	18	69	11	100	2087	300	0.18	91.4003446808554	0.0330618112122664	16.7881163365251	0.149942778560986	0.448878837718855	5.44434782608696	3.12930578856778	9.36810134319251	3	115	0.00129559238356984
SPBC577.13	13	153	22	100	2798	300	0.13	66.0113600472844	0.0546819156540386	27.7663663254922	0.0461081785634117	0.153374404324758	2.37738562091503	1.29010683620426	4.29141583300673	5	108	1
SPNCRNA.327	1	1	4	100	233	181	0.01	5.07779692671419	0.00429184549356223	2.17931198571424	0.027408528703162	36.4849938072245	2.33	0.0638618718783674	85.0100355708331	0	101	1
SPBC530.01	12	415	30	100	2396	300	0.12	60.9335631205703	0.173205342237062	87.9501554501831	0.0155302025137466	0.0525570773928882	0.692819277108434	0.372103652229369	1.2592675743336	16	96	1
SPBC530.02	181	743	65	100	1690	300	1.81	919.081243735268	0.439644970414201	223.242787961458	0.206368698416953	0.287465438110638	4.11695827725437	3.48763100324651	4.85816590406977	85	196	2.50134084786591e-24
SPNCRNA.1384	0	12	40	100	878	300	0	0	0.0136674259681093	6.94004135769593	0.00771806013949717	0.431135285113533	0	0.0677645680247851	3.78536780329682	1	99	1
SPBC530.04	8	518	58	100	2952	300	0.08	40.6223754137135	0.175474254742547	89.102263144917	0.0071394938835145	0.0319517854881198	0.455907335907336	0.210757859441348	0.943216707609296	16	92	1
SPBC530.05	18	535	78	100	2496	300	0.18	91.4003446808554	0.214342948717949	108.838996626286	0.0203896270683093	0.0547974555339582	0.83977570093458	0.508925091624999	1.3677444901276	20	98	1
SPBC530.08	12	437	60	100	3167	300	0.12	60.9335631205703	0.137985475213135	70.0662221968456	0.0147548739998988	0.0498882067081471	0.869656750572082	0.467286859576795	1.57995950644702	13	99	1
SPNCRNA.328	0	0	0	100	80	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1386	0	2	0	100	756	300	0	0	0.00264550264550265	1.34333252029476	0.0514242900386907	4.05388820080272	0	0.388767632692502	30.6473947980686	0	100	1
SPBC530.13	3	56	12	100	1368	300	0.03	15.2333907801426	0.0409356725146199	20.7863032087715	0.0134015181378043	0.177272425514119	0.732857142857143	0.183332768125163	2.42508678103315	4	99	1
SPNCRNA.1387	1	59	2	100	1239	300	0.01	5.07779692671419	0.0476190476190476	24.1799853653057	0.000871375735237544	0.112803364965006	0.21	0.0107963453595932	1.39763369191642	4	97	1
SPNCRNA.329	5	46	3	100	1061	300	0.05	25.3889846335709	0.0433553251649387	22.014953687922	0.0380545415310089	0.285148878491716	1.15326086956522	0.403758685644005	3.0254296007971	4	101	1
SPNCRNA.1389	1	2	2	100	1218	300	0.01	5.07779692671419	0.00164203612479475	0.833792598803643	0.0179700152612445	6.97865092307548	6.09	0.218874785881959	84.9999682430594	0	101	1
SPNCRNA.1391	2	7	6	100	648	300	0.02	10.1555938534284	0.0108024691358025	5.48527445787026	0.0410868912536841	1.48812327873763	1.85142857142857	0.266243055323873	9.64303884621986	1	101	1
SPBC36.04	48	171	78	100	1366	300	0.48	243.734252482281	0.125183016105417	63.5653934456901	0.201121480941132	0.390804559537438	3.83438596491228	2.74731942965587	5.3383902832814	16	132	4.74817479694099e-07
SPBC36.07	5	360	37	100	3745	300	0.05	25.3889846335709	0.096128170894526	48.8119330738881	0.00507967328363022	0.0347022845881241	0.520138888888889	0.190233764471952	1.29960055782525	9	96	1
SPBC36.09	13	96	16	100	1939	300	0.13	66.0113600472844	0.0495100567302733	25.1402013906427	0.0724555378772597	0.248084114394149	2.62572916666667	1.40491287944007	4.81035097810255	5	108	1
SPBC36.10	8	216	92	100	1309	300	0.08	40.6223754137135	0.165011459129106	83.7894680038399	0.0169842171635905	0.0772850154612877	0.484814814814815	0.2223234026714	1.01166085238826	15	93	1
SPBC36.11	22	267	132	100	1885	300	0.22	111.711532387712	0.141644562334218	71.9242323306466	0.0519765407604	0.129402818625854	1.55318352059925	0.979757793333541	2.43924313109735	15	107	1
SPNCRNA.1392	0	3	11	100	689	300	0	0	0.00435413642960813	2.21094205807584	0.0327971598819604	2.22593021867193	0	0.225972431586707	15.3366592066496	0	100	1
SPBC713.03	3	88	36	100	2007	300	0.03	15.2333907801426	0.0438465371200797	22.26438114354	0.00862655030687427	0.111280386732132	0.684204545454545	0.173134864658967	2.23339736171388	4	99	1
SPBC713.05	1	17	12	100	1251	300	0.01	5.07779692671419	0.0135891286970424	6.90028359345653	0.0029153350293855	0.415929044001673	0.735882352941176	0.0364708412176126	5.20327234046093	1	100	1
SPBC713.06	2	150	65	100	4759	300	0.02	10.1555938534284	0.0315192267283043	16.0048232613391	0.00228754238172694	0.0544325320593525	0.634533333333333	0.108864141946385	2.59044420070458	3	99	1
SPBC713.08	10	177	28	100	1430	300	0.1	50.7779692671419	0.123776223776224	62.8510528691197	0.0281753664508799	0.109810786304566	0.807909604519774	0.402907740247583	1.5702942441553	12	98	1
SPBC713.09	26	186	22	100	1199	300	0.26	132.022720094569	0.155129274395329	78.7714952768006	0.0906571104796227	0.214029023656046	1.67602150537634	1.08697875465068	2.56620799363599	16	110	1
SPBC713.10	13	49	14	100	971	300	0.13	66.0113600472844	0.0504634397528321	25.6243099288358	0.137089407484169	0.504323686627043	2.57612244897959	1.33113814667128	4.89698299714859	5	108	1
SPNCRNA.1395	0	61	1	100	2052	300	0	0	0.0297270955165692	15.0948154254174	0.00149545868574188	0.0796917976497406	0	0.0306868122314233	1.63527568777268	2	98	1
SPNCRNA.332	4	9	28	100	989	300	0.04	20.3111877068568	0.00910010111223458	4.62084654604931	0.115554998947778	1.57169221691214	4.39555555555556	1.14283893959352	15.544036025261	0	104	1
SPBC713.12	9	305	26	100	2002	300	0.09	45.7001723404277	0.152347652347652	77.3590440883031	0.0142515753836286	0.0588735700402751	0.590754098360656	0.285316539180244	1.17864887220631	14	95	1
SPNCRNA.1396	0	1	0	100	449	300	0	0	0.0022271714922049	1.13091245583835	0.120791776113059	17.3080587281839	0	0.542355074747634	77.7131836895458	0	100	1
SPBC216.02	1	180	19	100	3110	300	0.01	5.07779692671419	0.0578778135048231	29.3891783539728	0.000288549311441497	0.0363729286361436	0.172777777777778	0.00897388358583056	1.13119808058407	5	96	1
SPBC216.03	1	41	13	100	1132	300	0.01	5.07779692671419	0.0362190812720848	18.3913139571804	0.00124566556371821	0.164077576536788	0.27609756097561	0.0141009341812902	1.85735816639644	3	98	1
SPBC216.05	4	918	14	100	10194	300	0.04	20.3111877068568	0.0900529723366686	45.7270706172614	0.00139260492021068	0.0120144721229126	0.444183006535948	0.141962145566277	1.22475528820971	8	96	1
SPBC646.02	0	190	27	100	4046	300	0	0	0.0469599604547701	23.8453142875852	0.00047893025154732	0.025327207919479	0	0.0193775179776046	1.02473883242212	4	96	1
SPBC646.03	18	74	34	100	1823	300	0.18	91.4003446808554	0.0405924300603401	20.6120116608256	0.140360831016279	0.416834721583968	4.43432432432432	2.55877794942677	7.59889697447573	4	114	0.018365168362968
SPBC646.04	8	168	94	100	1962	300	0.08	40.6223754137135	0.0856269113149847	43.4796067119258	0.021751564346707	0.0997824578835831	0.934285714285714	0.426765692482392	1.9577318236759	8	100	1
SPBC646.11	22	276	34	100	1816	300	0.22	111.711532387712	0.151982378854626	77.1735656262729	0.0503108679888358	0.12510851498564	1.44753623188406	0.913645362677258	2.27197063213922	16	106	1
SPNCRNA.334	0	3	6	100	744	300	0	0	0.00403225806451613	2.04749876077185	0.0327971598819604	2.22593021867193	0	0.244010869521785	16.5609208269192	0	100	1
SPNCRNA.1399	0	4	6	100	841	300	0	0	0.00475624256837099	2.41512338963814	0.0240893601812892	1.52670069174082	0	0.202591519124642	12.8395528175403	0	100	1
SPNCRNA.335	0	7	21	100	668	300	0	0	0.0104790419161677	5.32104468368253	0.0134151780994594	0.782741335671289	0	0.0896133897043891	5.22871212228421	1	99	1
SPBC646.13	18	445	69	100	1315	300	0.18	91.4003446808554	0.338403041825095	171.83419257702	0.0244725451857707	0.0659932175593246	0.531910112359551	0.321813969192885	0.867810810905119	29	89	1
SPBC646.16	27	78	44	100	804	300	0.27	137.100517021283	0.0970149253731343	49.2622089905108	0.218098468459192	0.546393918799561	2.78307692307692	1.7535116864119	4.39300710714847	11	116	0.499833362078323
SPNCRNA.1400	0	4	3	100	364	300	0	0	0.010989010989011	5.57999662276284	0.0240893601812892	1.52670069174082	0	0.0876852710598928	5.55719051793658	1	99	1
SPBP35G2.02	0	326	15	100	4715	300	0	0	0.0691410392364793	35.108415654482	0.000278994782791394	0.0147318724313739	0	0.0131546040086142	0.694607785139278	6	94	1
SPBP35G2.07	18	377	91	100	2163	300	0.18	91.4003446808554	0.174294960702728	88.5034415798081	0.0288352871777287	0.0780395224428112	1.03273209549072	0.623707261654272	1.68799487043801	17	101	1
SPBP35G2.09	3	23	10	100	911	300	0.03	15.2333907801426	0.0252469813391877	12.8199044252938	0.0312294740718594	0.455248489725081	1.18826086956522	0.284500508794639	4.14731374139549	2	101	1
SPBP35G2.10	3	219	24	100	4160	300	0.03	15.2333907801426	0.0526442307692308	26.7316713209232	0.00350877116934505	0.0440781096070239	0.56986301369863	0.145964880644754	1.8336493596522	5	98	1
SPBP35G2.12	2	62	16	100	1454	300	0.02	10.1555938534284	0.0426409903713893	21.652228985989	0.00546087585799975	0.133967989656686	0.469032258064516	0.0794011349753164	1.94789456960822	4	98	1
SPNCRNA.1402	1	59	52	100	900	300	0.01	5.07779692671419	0.0655555555555556	33.2877798529041	0.000871375735237544	0.112803364965006	0.152542372881356	0.00784238161713789	1.01523028468505	6	95	1
SPBP35G2.14	18	1148	179	100	3517	300	0.18	91.4003446808554	0.326414557861814	165.746683874549	0.0095443018420414	0.0254211295334481	0.551445993031359	0.335673095784596	0.894061125691371	29	89	1
SPBC146.01	17	1117	51	100	4206	300	0.17	86.3225477541412	0.265572990965288	134.852571734183	0.00912364404894559	0.0250256356019584	0.64012533572068	0.383740468698652	1.05257823341837	24	93	1
SPBC146.02	26	82	12	100	1178	300	0.26	132.022720094569	0.0696095076400679	35.3462943964825	0.198964035391405	0.502275768125863	3.73512195121951	2.34379633691075	5.91680854852266	8	118	0.00629624730358806
SPBC146.04	5	23	15	100	570	300	0.05	25.3889846335709	0.0403508771929825	20.4893560200748	0.0725872728326126	0.602116315135574	1.23913043478261	0.413747455145892	3.43206299627277	4	101	1
SPNCRNA.1404	5	22	7	100	849	300	0.05	25.3889846335709	0.0259128386336867	13.1580132376575	0.0755704612119276	0.63255218317964	1.92954545454545	0.641593215689266	5.37036803519514	2	103	1
