V4	mcs6as_3MBPP1r2_pr_counts	mcs6as_3MBPP1r2gb_counts	mcs6as_3MBPP1r2term_counts	mcs6as_3MBPP1r2pr_map	mcs6as_3MBPP1r2gb_map	mcs6as_3MBPP1r2term_map	mcs6as_3MBPP1r2pr_density	mcs6as_3MBPP1r2pr_densityRPKM	mcs6as_3MBPP1r2gb_density	mcs6as_3MBPP1r2gb_densityRPKM	mcs6as_3MBPP1r2pause_index_CI_low	mcs6as_3MBPP1r2pause_index_CI_high	mcs6as_3MBPP1r2pause_index_scaled	mcs6as_3MBPP1r2pause_index_CI_low_scaled	mcs6as_3MBPP1r2pause_index_CI_high_scaled	mcs6as_3MBPP1r2_ExpPR	mcs6as_3MBPP1r2_ExpGB	mcs6as_3MBPP1r2Fexact_Pval
SPBC19C7.02	68	2120	169	100	6009	300	0.68	80.3128421415656	0.352804127142619	41.6686796619088	0.0249965626370423	0.0410867104406593	1.92741509433962	1.50204344885987	2.46890043037922	43	125	0.267612661699468
SPBC19C7.03	148	1854	30	100	5224	300	1.48	174.798538778702	0.35490045941807	41.916271431195	0.0672712494623248	0.0946769618177742	4.17018338727077	3.51425007191185	4.94592448536052	64	184	1.09109324947491e-23
SPBC19C7.04c	84	1059	39	100	1221	300	0.84	99.2099814689928	0.867321867321867	102.43688855316	0.0631003945271387	0.099584956139032	0.968498583569405	0.770455817176364	1.21593231445758	85	99	1
SPBC19C7.05	153	529	112	100	1188	300	1.53	180.703894818523	0.445286195286195	52.5914704556449	0.240592589032936	0.347539567604977	3.43599243856333	2.85823995771128	4.12877006314713	77	176	1.18752264646735e-15
SPBC19C7.06	103	1932	167	100	2149	300	1.03	121.650334420313	0.899022801302932	106.180994592221	0.0434979739215689	0.0652810778269566	1.1456884057971	0.934771459574516	1.4028903625013	96	107	1
SPBC19C7.07c	135	307	47	100	1026	300	1.35	159.444613075167	0.299220272904483	35.3400449166676	0.357298853380862	0.540969623351445	4.51172638436482	3.66588623568764	5.55034833558583	54	181	5.40661554558718e-21
SPBC19C7.08c	44	523	221	100	1775	300	0.44	51.9671331504248	0.294647887323944	34.8000136205789	0.0610644252880847	0.11552699561115	1.49330783938815	1.0838935488635	2.05060417209792	32	112	1
SPBC19C7.09c	8	844	104	100	2902	300	0.08	9.4485696637136	0.290833907649897	34.3495554625012	0.00439165584769123	0.0195635809849729	0.275071090047393	0.127445852699999	0.567735120183913	24	84	1
SPBC19C7.10	81	845	133	100	1801	300	0.81	95.6667678451002	0.469183786785119	55.4139461815518	0.0757900731265821	0.121081799564046	1.72640236686391	1.36497921700974	2.18068321014848	57	124	1
SPBC19C7.11	86	351	36	100	2450	300	0.86	101.572123884921	0.143265306122449	16.9206528161402	0.192147902036946	0.312094958206624	6.002849002849	4.70762359990519	7.64632647606229	23	163	3.74859817298049e-23
SPBC19C7.12c	101	1784	20	100	4379	300	1.01	119.288192004384	0.407398949531857	48.1167169446936	0.046081787408191	0.0694877968735436	2.47914237668161	2.01792147060468	3.04287062509248	58	143	2.42755852222211e-06
SPBC19F5.01c	3	1221	82	100	3331	300	0.03	3.5432136238926	0.366556589612729	43.2929434081143	0.000633613691320174	0.00784334997938952	0.0818427518427518	0.021105672057875	0.261261987813465	27	76	1
SPBC19F5.02c	79	2081	50	100	2632	300	0.79	93.3046254291718	0.790653495440729	93.3818078941299	0.0301184175974989	0.0477826374744805	0.999173474291206	0.792716751166171	1.25763901832833	79	100	1
SPBC19F5.03	147	1594	106	100	2070	300	1.47	173.617467570737	0.770048309178744	90.9481886712529	0.0775916778430441	0.109549945009891	1.90897114178168	1.60614773135101	2.26768386170474	107	140	0.00475181831529281
SPBC19F5.04	814	1540	146	100	1988	300	8.14	961.391963282858	0.774647887323944	91.4914316028605	0.485082339941501	0.575945135431365	10.508	9.64343691803703	11.4497892923755	398	516	3.38965617249412e-145
SPBC19F5.05c	94	2302	11	100	2043	300	0.94	111.020693548635	1.12677435144395	133.080074436299	0.033034858179066	0.0504203410695789	0.834239791485665	0.674902152598319	1.0300875680515	102	92	1
SPBC19F8.01c	23	140	22	100	2505	300	0.23	27.1646377831766	0.0558882235528942	6.600797170259	0.102987010964525	0.259907363792478	4.11535714285714	2.57982462466135	6.51067946300158	6	117	0.00229128926493864
SPBC19F8.02	7	109	14	100	464	300	0.07	8.2674984557494	0.234913793103448	27.7449917388142	0.0274315329406871	0.142591821481971	0.297981651376147	0.127282312844788	0.661626051676347	20	87	1
SPBC19F8.03c	187	537	80	100	2117	300	1.87	220.860315889305	0.25366084081247	29.9591515671599	0.293795165173088	0.412630899597165	7.37204841713222	6.21964364671428	8.73539614447198	58	229	7.25578551681861e-50
SPBC19F8.04c	11	325	128	100	907	300	0.11	12.9917832876062	0.35832414553473	42.3206331409443	0.0176108058430532	0.0632926247113136	0.306984615384615	0.159730008996493	0.574064106131614	29	82	1
SPBC19F8.05	484	1502	2	100	3468	300	4.84	571.638464654673	0.433102652825836	51.152507334551	0.290466235559059	0.357456893198524	11.1751797603196	10.0733690491882	12.3966050561248	176	408	3.16084454724287e-132
SPBC19F8.06c	139	162	2	100	3502	300	1.39	164.168897907024	0.0462592804111936	5.46355041948031	0.679778818461444	1.08288046722283	30.048024691358	23.8058542225198	37.9224739621433	10	229	8.37886632115986e-100
SPBC19F8.07	50	623	444	100	1159	300	0.5	59.05356039821	0.537532355478861	63.486398840526	0.0594987782661117	0.107962680133452	0.930176565008026	0.689590840104235	1.25128746274671	52	98	1
SPBC19F8.08	488	968	263	100	600	300	4.88	576.362749486529	1.61333333333333	190.546154884891	0.451470465209085	0.562905213398453	3.02479338842975	2.70882279125451	3.37743128039072	363	225	9.98453291179907e-19
SPBC19G7.01c	16	704	5	100	3870	300	0.16	18.8971393274272	0.181912144702842	21.4851196487544	0.0133697472272297	0.0380333111938209	0.879545454545455	0.51740921769379	1.47188914320087	17	99	1
SPBC19G7.02	19	482	198	100	947	300	0.19	22.4403529513198	0.508975712777191	60.1136559914197	0.0241983004243433	0.0634483426992143	0.373298755186722	0.229157905018531	0.600855805361559	40	79	1
SPBC19G7.03c	796	1592	650	100	291	300	7.96	940.132681539503	5.47079037800687	646.13930002715	0.458791619679352	0.544894982812208	1.455	1.33508361326691	1.58564439998352	757	139	1
SPBC19G7.04	110	412	3	100	1878	300	1.1	129.917832876062	0.219382321618743	25.910614360024	0.215106132498768	0.331151786479433	5.01407766990291	4.03969316832687	6.21903055008376	37	173	1.607206837839e-22
SPBC19G7.05c	41	6087	216	100	6240	300	0.41	48.4239195265322	0.975480769230769	115.211225046123	0.00489042583847805	0.00924171895968595	0.420305569245934	0.30516257232103	0.576683263084403	69	72	1
SPBC19G7.06	6	1003	134	100	3399	300	0.06	7.0864272477852	0.295086790232421	34.8518511794084	0.00242541090618398	0.0137717022825365	0.20333000997009	0.0824397167011934	0.468100160583414	24	82	1
SPBC19G7.07c	14	498	2	100	4023	300	0.14	16.5349969114988	0.123788217747949	14.6202699867306	0.0158728121118688	0.0488478342754115	1.13096385542169	0.638563231260482	1.96514837289981	12	102	1
SPBC19G7.08c	105	936	95	100	1798	300	1.05	124.012476836241	0.520578420467186	61.4840183901274	0.0911941876524601	0.137873726981595	2.01698717948718	1.63967149399123	2.47896961112909	70	135	0.00739289338538275
SPBC19G7.09	44	934	114	100	1911	300	0.44	51.9671331504248	0.488749345892203	57.7247780344617	0.0343862407606794	0.0643227972277111	0.900256959314775	0.657121060936584	1.22920865502156	47	97	1
SPBC19G7.10c	73	1624	86	100	2578	300	0.73	86.2181981813866	0.629945694336695	74.4010722162087	0.0352921016376731	0.057162886143425	1.15883004926108	0.909830380219211	1.4736592047775	66	107	1
SPBC19G7.13	12	476	18	100	2392	300	0.12	14.1728544955704	0.198996655518395	23.5029220313946	0.0135552207049821	0.0457681208676251	0.603025210084034	0.324240879263173	1.09477345115359	18	94	1
SPBC19G7.14c	82	504	6	100	1408	300	0.82	96.8478390530644	0.357954545454545	42.2769807396276	0.127911195553863	0.206694225757942	2.29079365079365	1.80098963339839	2.91025469867183	47	135	0.00125647670591525
SPBC19G7.15	131	819	38	100	1502	300	1.31	154.72032824331	0.545272969374168	64.4006204608974	0.132418696841447	0.193091688851323	2.40246642246642	1.98892882655854	2.90023716654687	81	150	1.47517844629755e-06
SPBC19G7.16	63	680	132	100	1458	300	0.63	74.4074861017446	0.46639231824417	55.0842538693865	0.0709347243268234	0.12077488277443	1.35079411764706	1.03422828068509	1.7608977908512	51	112	1
SPBC19G7.17	95	1364	109	100	2035	300	0.95	112.201764756599	0.67027027027027	79.1636917770599	0.056244224410829	0.0861566218861453	1.41733870967742	1.14456996676037	1.75328725538306	78	117	1
SPBC19G7.18c	1	99	12	100	926	300	0.01	1.1810712079642	0.106911447084233	12.6270031952976	0.000522495471679789	0.0665665295573061	0.0935353535353535	0.00483830806775484	0.616406063700655	9	92	1
SPBC19G7.19	318	401	245	100	260	300	3.18	375.580644132615	1.54230769230769	182.157520920632	0.682635804390701	0.921202881484176	2.06184538653367	1.77485309141582	2.39512749185886	253	165	0.000568098182987867
SPBC1A4.01	36	129	8	100	932	300	0.36	42.5185634867112	0.138412017167382	16.3474448312641	0.189500952190548	0.409408540252499	2.60093023255814	1.76614887441591	3.8156875951533	16	120	0.136162248171561
SPBC1A4.02c	179	873	100	100	1079	300	1.79	211.411746225592	0.809082483781279	95.558402646223	0.173993283834049	0.241538996167117	2.21238258877434	1.87738753256939	2.60620576864319	124	155	5.21664743800136e-06
SPBC1A4.03c	1	1932	15	100	6481	300	0.01	1.1810712079642	0.298102144730751	35.2079860173867	2.70060519953659e-05	0.00336432406482771	0.0335455486542443	0.00175026222981966	0.218041842641484	23	78	1
SPBC1A4.04	0	1802	439	100	2194	300	0	0	0.821330902461258	97.0050281108244	5.04447882163966e-05	0.00265908221187886	0	0.00110675865346774	0.0583402637286222	45	55	1
SPBC1A4.05	230	904	6	100	3908	300	2.3	271.646377831766	0.231320368474923	27.3205827021401	0.219540970430787	0.294781136600564	9.9429203539823	8.57966112443517	11.5200468183501	61	269	8.64261258943708e-79
SPBC1A4.06c	16	47	12	100	1392	300	0.16	18.8971393274272	0.033764367816092	3.98781226826993	0.185324760546978	0.617798109895401	4.73872340425532	2.57972066681394	8.59974968974398	3	113	0.0407746803201901
SPBC1A4.07c	46	741	261	100	1671	300	0.46	54.3292755663532	0.443447037701975	52.3742528486817	0.0455382435616024	0.084362131853668	1.03732793522267	0.760944049914377	1.40969122327479	44	102	1
SPBC1A4.08c	191	2455	146	100	1860	300	1.91	225.584600721162	1.31989247311828	155.888699760866	0.0669566503688983	0.0903676765024626	1.44708757637475	1.24539369686151	1.68083878294581	165	126	1
SPBC1A4.09	70	1175	3	100	4815	300	0.7	82.674984557494	0.244029075804777	28.8215715339135	0.0464449422136502	0.0762889092602357	2.86851063829787	2.23632396758726	3.67331098088035	33	137	1.31864466895808e-06
SPBC1A4.10c	18	815	62	100	2887	300	0.18	21.2592817433556	0.282299965361967	33.3416361098311	0.0134227265630257	0.0358662505492256	0.637619631901841	0.387514115874552	1.03545865335614	25	93	1
SPBC1A4.11c	19	80	208	100	799	300	0.19	22.4403529513198	0.100125156445557	11.8254939470758	0.139373725304157	0.400526861265253	1.897625	1.11359606518021	3.20020962150937	10	109	1
SPBC1D7.01	88	2071	494	100	1180	300	0.88	103.93426630085	1.75508474576271	207.288006075751	0.0341192967460191	0.052855463042433	0.501400289715114	0.402607701603025	0.62369446390071	119	69	1
SPBC1D7.02c	149	2327	98	100	3327	300	1.49	175.979609986666	0.699428914938383	82.6075353451365	0.0540598470472889	0.0758009995840055	2.13030941125913	1.7985711112633	2.52189925615986	102	147	3.21383860313264e-05
SPBC1D7.03	112	2406	282	100	1839	300	1.12	132.27997529199	1.30831973898858	154.521877453065	0.0383314198119778	0.0564849284838905	0.856059850374065	0.704914810342272	1.03875783481875	120	92	1
SPBC1D7.04	1868	2530	587	100	580	300	18.68	2206.24101647712	4.36206896551724	515.191406232659	0.695169726032687	0.78418768668695	4.28237154150198	4.03198441098958	4.54828858278431	1600	368	5.49190316701487e-45
SPBC1D7.05	489	275	19	100	2147	300	4.89	577.543820694494	0.128085700978109	15.1278333577156	1.5299154876373	2.06698242113204	38.1775636363636	32.8472855195729	44.3781125817049	66	523	5.35665808911354e-250
SPBC1E8.02	11	1918	0	100	3019	300	0.11	12.9917832876062	0.635309705200398	75.0346000952413	0.0030109389202824	0.0106248199158066	0.173143899895725	0.0909002460033258	0.320763313258201	43	68	1
SPBC1E8.03c	32	707	121	100	2266	300	0.32	37.7942786548544	0.312003530450132	36.8498386597833	0.0312171776195436	0.0652681854504965	1.02562942008487	0.707381244858859	1.47897708230825	31	101	1
SPBC1E8.04	0	0	0	0	117	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBC1E8.05	1637	11542	249	100	1993	300	16.37	1933.41356743739	5.79126944305068	683.990159675002	0.134627891808317	0.149415015270973	2.82666868826893	2.68313388373976	2.97784125435049	1481	256	1.35517743392996e-25
SPBC20F10.01	667	2450	116	100	947	300	6.67	787.774495712121	2.58711721224921	305.556965101614	0.249672849660296	0.296843601968247	2.57815918367347	2.364401886283	2.8111089106393	553	214	8.44278424670269e-16
SPBC20F10.02c	7	276	18	100	1829	300	0.07	8.2674984557494	0.150902132312739	17.822616369498	0.0110009204324692	0.0553898563473311	0.463876811594203	0.201206834709862	1.01308047259269	14	93	1
SPBC20F10.03	188	551	76	100	1501	300	1.88	222.04138709727	0.367088607594937	43.3557785202048	0.288124015742766	0.40392876900973	5.12137931034483	4.32474147629892	6.06297082283604	77	211	1.1954945521869e-32
SPBC20F10.04c	2	204	2	100	1345	300	0.02	2.3621424159284	0.151672862453532	17.913645087338	0.001686250799616	0.0398960021890956	0.131862745098039	0.0226800732548352	0.536601229443336	13	89	1
SPBC20F10.05	25	420	170	100	3012	300	0.25	29.526780199105	0.139442231075697	16.4691204297797	0.0388770536807802	0.0904238882688573	1.79285714285714	1.1709768568651	2.72356751465798	15	110	1
SPBC20F10.06	90	521	60	100	763	300	0.9	106.296408716778	0.682830930537353	80.6471951965069	0.137208698998342	0.217255670305847	1.31804222648752	1.04690237335735	1.65766076443361	77	113	1
SPBC20F10.07	122	568	54	100	2720	300	1.22	144.090687371632	0.208823529411765	24.66354581337	0.17575429104936	0.262324015289286	5.84225352112676	4.78051671654259	7.13521321586857	38	184	4.73173881859275e-30
SPBC20F10.08c	9	1083	16	100	3535	300	0.09	10.6296408716778	0.306364922206506	36.1838788748296	0.00404373646290379	0.0164498067861094	0.293767313019391	0.142946083963649	0.581500669888966	25	84	1
SPBC20F10.09	23	228	58	100	646	300	0.23	27.1646377831766	0.352941176470588	41.6848661634423	0.0640706561776763	0.157457527480314	0.651666666666667	0.413896438907789	1.01717562752283	32	91	1
SPBC20F10.10	157	278	72	100	570	300	1.57	185.428179650379	0.487719298245614	57.6031220726399	0.462154871767916	0.689925098328677	3.21906474820144	2.63428276907712	3.93257306047346	84	173	4.36690522220141e-12
SPBC21.01	38	528	16	100	1530	300	0.38	44.8807059026396	0.345098039215686	40.7585358042547	0.051025619081367	0.101091235302127	1.10113636363636	0.780691971944915	1.54669590012255	35	103	1
SPBC21.02	22	318	67	100	2880	300	0.22	25.9835665752124	0.110416666666667	13.040994587938	0.0437658368660056	0.108330593434982	1.99245283018868	1.26045610174096	3.11992109092749	12	110	1
SPBC21.03c	14	251	6	100	3192	300	0.14	16.5349969114988	0.0786340852130326	9.28724540097162	0.0312511853070583	0.0976948740075714	1.7803984063745	0.997537835001302	3.11842037832168	8	106	1
SPBC21.04	33	317	1	100	2548	300	0.33	38.9753498628186	0.124411302982732	14.6938607898215	0.0714845400146366	0.150840506315234	2.65249211356467	1.82142607957294	3.84341610091215	14	119	0.0784337673138412
SPBC21.05c	13	398	62	100	2257	300	0.13	15.3539257035346	0.17634027470093	20.8270421253767	0.0179927589786127	0.058045591551513	0.737211055276382	0.406096570147288	1.31008900131765	16	97	1
SPBC21.06c	37	584	28	100	3959	300	0.37	43.6996346946754	0.147511997979288	17.422217364261	0.044766404353061	0.0892780211809895	2.50827054794521	1.77230194833769	3.53451685855538	17	120	0.0698555874180996
SPBC21.07c	5	88	236	100	1755	300	0.05	5.905356039821	0.0501424501424501	5.92218041600282	0.0203674679576783	0.145157376322844	0.997159090909091	0.357449062657254	2.54751195446591	5	100	1
SPBC211.01	95	1082	34	100	2453	300	0.95	112.201764756599	0.441092539747248	52.0961698743279	0.0707729040671261	0.108812505299058	2.15374306839187	1.7360593367666	2.66917075498588	59	136	0.00141215842496138
SPBC211.02c	42	508	84	100	2784	300	0.42	49.6049907344964	0.182471264367816	21.5511556625651	0.0595533024721722	0.114374636182475	2.30173228346457	1.65796394082527	3.1841898713201	21	121	0.161243182804411
SPBC211.03c	138	1662	148	100	4595	300	1.38	162.98782669906	0.361697497279652	42.7190500029706	0.0695189116622564	0.0991146644263405	3.81534296028881	3.19439399088068	4.55431883039035	63	175	1.24137613026229e-19
SPBC211.04c	13	906	246	100	2759	300	0.13	15.3539257035346	0.328379847770931	38.7839983477914	0.00794645082964925	0.0253578664998959	0.395883002207506	0.219242578390023	0.699623536732127	27	86	1
SPBC211.05	94	209	89	100	320	300	0.94	111.020693548635	0.653125	77.1387132701618	0.349962980954385	0.577595886214853	1.43923444976077	1.11988153905403	1.84830683588753	76	118	1
SPBC211.06	20	769	107	100	1665	300	0.2	23.621424159284	0.461861861861862	54.5491747101783	0.0162272975616845	0.041219722995718	0.433029908972692	0.270184504402048	0.686308387878704	37	83	1
SPBC211.07c	16	264	15	100	1197	300	0.16	18.8971393274272	0.220551378446115	26.0486882959523	0.035303560915402	0.102458750378703	0.725454545454545	0.422583624157362	1.22643124203307	20	96	1
SPBC211.08c	22	592	60	100	1264	300	0.22	25.9835665752124	0.468354430379747	55.3159932843992	0.0236748230952409	0.0577742228775141	0.46972972972973	0.299249763923844	0.730266177171779	38	84	1
SPBC215.01	36	880	192	100	2784	300	0.36	42.5185634867112	0.316091954022989	37.3327105965695	0.0288708756066762	0.057702418707157	1.13890909090909	0.803765176889867	1.60643533680725	32	104	1
SPBC215.02	92	530	8	100	1566	300	0.92	108.658551132706	0.338441890166028	39.9723972044078	0.138222016102195	0.217773519262703	2.71833962264151	2.16455677216037	3.41033331165393	48	144	7.33846891033504e-07
SPBC215.03c	25	256	38	100	2184	300	0.25	29.526780199105	0.117216117216117	13.8440581153313	0.063291930736898	0.149529128470582	2.1328125	1.38229576729385	3.2657161657975	13	112	1
SPBC215.04	40	134	132	100	876	257	0.4	47.242848318568	0.15296803652968	18.0666143684021	0.206360334516022	0.430425384891228	2.61492537313433	1.80771653036035	3.77052637164716	18	122	0.0588958405918433
SPBC215.05	239	3500	567	100	1573	300	2.39	282.276018703444	2.22504767959313	262.7939750715	0.0597633592687255	0.0780031482963147	1.07413428571429	0.940077641297052	1.22698952270103	233	106	1
SPBC215.06c	120	179	28	100	668	300	1.2	141.728544955704	0.267964071856287	31.6484650038311	0.528481305519041	0.850130575701379	4.47821229050279	3.53025512086719	5.67887224568521	46	174	2.62378554512923e-17
SPBC215.07c	42	299	51	100	1795	300	0.42	49.6049907344964	0.166573816155989	19.673553826256	0.100293677290471	0.196067344842379	2.52140468227425	1.80027150736396	3.5194088399207	20	122	0.0345491467305501
SPBC215.08c	20	5193	204	100	3784	300	0.2	23.621424159284	1.37235729386892	162.085168682825	0.00241551919644103	0.00607156860134572	0.145734642788369	0.0914032463933284	0.229748155874922	69	51	1
SPBC215.09c	19	1061	149	100	1347	300	0.19	22.4403529513198	0.787676317743133	93.0301820081674	0.011049713061144	0.0286719234513845	0.241215834118756	0.14883963493361	0.38621080889015	52	67	1
