mcs6as_3MBPP1_combined_pr_counts	mcs6as_3MBPP1_combinedgb_counts	mcs6as_3MBPP1_combinedterm_counts	mcs6as_3MBPP1_combinedpr_map	mcs6as_3MBPP1_combinedgb_map	mcs6as_3MBPP1_combinedterm_map	mcs6as_3MBPP1_combinedpr_density	mcs6as_3MBPP1_combinedpr_densityRPKM	mcs6as_3MBPP1_combinedgb_density	mcs6as_3MBPP1_combinedgb_densityRPKM	mcs6as_3MBPP1_combinedpause_index_CI_low	mcs6as_3MBPP1_combinedpause_index_CI_high	mcs6as_3MBPP1_combinedpause_index_scaled	mcs6as_3MBPP1_combinedpause_index_CI_low_scaled	mcs6as_3MBPP1_combinedpause_index_CI_high_scaled	mcs6as_3MBPP1_combined_ExpPR	mcs6as_3MBPP1_combined_ExpGB	mcs6as_3MBPP1_combinedFexact_Pval
SPAC27D7.13c	255	784	126	100	1862	300	2.55	172.313818466784	0.421052631578947	28.4522300873947	0.281670539892464	0.375512442448328	6.05625	5.24470545279767	6.99204167838787	105	250	7.37951734926508e-49
SPAC27D7.14c	131	2301	146	100	3188	300	1.31	88.5220008594067	0.72176913425345	48.7728610096772	0.0475447892406047	0.0681280518007045	1.81498478922208	1.51572788099048	2.17192229140646	96	135	0.0435672349612588
SPNCRNA.997	0	2	2	100	464	300	0	0	0.00431034482758621	0.291267441627424	0.0514242900386907	4.05388820080272	0	0.238608705779525	18.8100412517246	0	100	1
SPAC637.05c	222	2586	506	100	1860	300	2.22	150.014383135788	1.39032258064516	93.9497226555142	0.0746648015121887	0.0986753157640931	1.59675174013921	1.38876530812671	1.83536087321213	187	135	0.496657739543492
SPNCRNA.998	37	236	29	100	3197	300	0.37	25.0023971892981	0.0738192055051611	4.9882624222661	0.109104720061099	0.224371919167515	5.01224576271186	3.48807790035332	7.17317025578546	9	128	1.30817270774237e-08
SPNCRNA.563	1	104	86	100	789	300	0.01	0.675740464575624	0.131812420785805	8.90709864586374	0.000497592306287516	0.0633219416226079	0.0758653846153846	0.0039260032966085	0.499610119402377	11	90	1
SPAC637.10c	291	1314	67	100	966	300	2.91	196.640475191507	1.36024844720497	91.9174917652557	0.194642724421476	0.251931359922665	2.13931506849315	1.88024871791146	2.43365693685295	225	166	6.75223667225637e-07
SPAC637.12c	102	1094	15	100	3528	300	1.02	68.9255273867136	0.310090702947846	20.9540835670559	0.0756976096146717	0.114731714455089	3.28936014625229	2.67061166720562	4.04773488597553	47	155	5.03820524226413e-12
SPNCRNA.1000	12	63	61	100	274	300	0.12	8.10888557490749	0.22992700729927	15.5370982730892	0.0975958058482115	0.363807863658121	0.521904761904762	0.2674125080241	0.996833546423252	20	92	1
SPAC637.13c	501	600	72	100	1594	300	5.01	338.545972752388	0.376411543287327	25.4356511132606	0.740290574108172	0.941807473184752	13.3099	11.8002317512843	15.0124111225649	164	437	1.72222388887851e-135
SPAC12B10.01c	248	4795	77	100	5138	300	2.48	167.583635214755	0.933242506811989	63.0629725114853	0.0454249427706268	0.0588740926741225	2.65740145985401	2.3339335595548	3.02495088159641	167	181	6.61129860490271e-14
SPAC12B10.02c	54	674	131	100	489	300	0.54	36.4899850870837	1.37832310838446	93.1388697595032	0.0600976889802029	0.106550929913263	0.391780415430267	0.293877699113192	0.521034047275854	89	65	1
SPNCRNA.1001	8	173	10	100	1402	300	0.08	5.40592371660499	0.12339514978602	8.33830958427838	0.0211336334199663	0.0968460217570691	0.648323699421965	0.296293540547927	1.35778122503411	11	97	1
SPAC12B10.06c	9	243	139	100	498	300	0.09	6.08166418118061	0.487951807228916	32.9728780907383	0.0178406797987584	0.0741013164947643	0.184444444444444	0.0888465853978171	0.369024556143926	35	74	1
SPAC12B10.08c	10	315	33	100	2191	300	0.1	6.75740464575624	0.143769968051118	9.71511850028852	0.0159617672828514	0.0611740322402804	0.695555555555555	0.349722321167274	1.34032304638454	13	97	1
SPNCRNA.1002	14	294	6	100	1292	300	0.14	9.46036650405873	0.227554179566563	15.3767567016435	0.0267407706332946	0.0832105937915453	0.615238095238095	0.345490756582166	1.07508087178677	21	93	1
SPAC12B10.12c	70	1219	82	100	2295	300	0.7	47.3018325202937	0.531154684095861	35.8922712992456	0.0447800283211885	0.0735161725652703	1.31788351107465	1.02770164997128	1.68719616037295	58	112	1
SPAC12B10.14c	4	1060	60	100	2206	300	0.04	2.7029618583025	0.480507706255666	32.4698500657371	0.00120642134623596	0.0104013665593011	0.0832452830188679	0.0266136548979652	0.229454146298182	33	71	1
SPAC12B10.15c	75	145	54	100	251	300	0.75	50.6805348431718	0.577689243027888	39.0367997464006	0.387631602849803	0.689552405910662	1.29827586206897	0.972955323153005	1.73077653883576	64	111	1
SPAC12B10.16c	5	767	96	100	1872	300	0.05	3.37870232287812	0.409722222222222	27.6865884791401	0.00239255450510695	0.0162253193374395	0.122033898305085	0.0447886203356022	0.303737977996867	30	75	1
SPAC1093.07	1	429	22	100	1791	300	0.01	0.675740464575624	0.239530988274707	16.1860781297009	0.000121422382053319	0.0151907675643192	0.0417482517482517	0.00217467486257494	0.272066647076958	19	82	1
SPAC1093.04c	56	1036	15	100	4949	300	0.56	37.8414660162349	0.209335219236209	14.1456278298716	0.0409072412955433	0.0712597434129895	2.67513513513514	2.02449937171644	3.52664470150885	27	129	0.000235310958261316
SPNCRNA.1005	6	71	1	100	1886	294	0.06	4.05444278745374	0.0376458112407211	2.54387979771311	0.0331365161356333	0.201782243749944	1.59380281690141	0.624954694318044	3.80561311712395	3	103	1
SPAC1093.06c	15	4026	68	100	12942	300	0.15	10.1361069686344	0.311080203987019	21.0209481562468	0.00216227625825704	0.00630882070003522	0.482190760059612	0.279841793343626	0.816487574998558	27	88	1
SPNCRNA.1007	7	197	50	100	835	300	0.07	4.73018325202937	0.235928143712575	15.94261934388	0.0153502233361675	0.0779403348095547	0.296700507614213	0.128174364856999	0.650801795659782	20	87	1
SPAC30C2.06c	9	818	46	100	1527	300	0.09	6.08166418118061	0.535690897184021	36.1988015732063	0.00534864011047779	0.0218008401543375	0.168007334963325	0.0816737344869958	0.332898829156733	38	71	1
SPNCRNA.1008	0	91	29	100	1664	300	0	0	0.0546875	3.69545566564794	0.00100124109054505	0.0531570720799907	0	0.0166606517466697	0.884533679411045	5	95	1
SPAC144.01	14	155	100	100	360	300	0.14	9.46036650405873	0.430555555555556	29.0943811136727	0.0501299372826732	0.1597701608101	0.325161290322581	0.180467774217624	0.575172578916362	34	80	1
SPNCRNA.46	0	1	8	100	241	300	0	0	0.004149377593361	0.280390234263744	0.120791776113059	17.3080587281839	0	0.291108180432472	41.7124215349233	0	100	1
SPNCRNA.1010	28	94	123	100	74	300	0.28	18.9207330081175	1.27027027027027	85.8373022569036	0.190910567880388	0.462227104174321	0.220425531914894	0.141273820231487	0.342048057088998	71	57	1
SPNCRNA.1011	2	190	179	100	541	300	0.02	1.35148092915125	0.351201478743068	23.7321050405487	0.00180956841371937	0.0428637887890812	0.0569473684210526	0.00978976511822178	0.23189309734893	26	76	1
SPAC144.04c	133	4519	457	100	1621	300	1.33	89.873481788558	2.78778531770512	188.381934572316	0.0246714486526694	0.0350869468940452	0.477081212657668	0.399924182659772	0.568759409152473	171	62	1
SPNCRNA.1012	3	15	54	100	495	300	0.03	2.02722139372687	0.0303030303030303	2.04769837750189	0.046101519525487	0.73204421859004	0.99	0.228202521651161	3.6236188820207	3	100	1
SPAC144.07c	7	482	50	100	1447	300	0.07	4.73018325202937	0.333102971665515	22.5091156824776	0.00632666225473382	0.0315697645446534	0.210145228215768	0.0915468028259984	0.456814492961134	26	81	1
SPAC144.09c	46	417	66	100	1456	300	0.46	31.0840613704787	0.286401098901099	19.3532811626398	0.0803487231958228	0.150990452839818	1.60613908872902	1.16987740973118	2.19842099334775	32	114	1
SPAC144.10c	75	1276	88	100	1450	300	0.75	50.6805348431718	0.88	59.4651608826549	0.046228541459847	0.0746210548874205	0.852272727272727	0.670313851167782	1.0820052958676	81	94	1
SPNCRNA.1013	7	168	1060	100	702	300	0.07	4.73018325202937	0.239316239316239	16.1715666736047	0.017956291131237	0.0916337079136921	0.2925	0.126053163741283	0.643268629554118	20	87	1
SPNCRNA.1015	7	159	24	100	1567	300	0.07	4.73018325202937	0.101467772814295	6.85658799409854	0.0189550120315008	0.096917811570395	0.689874213836478	0.297025038533618	1.51870210730809	9	98	1
SPAC144.13c	4	1180	21	100	3506	300	0.04	2.7029618583025	0.33656588705077	22.7431188875994	0.00108395479956654	0.00934146307597432	0.118847457627119	0.038003455272803	0.32751169544366	26	78	1
SPAC144.15c	55	1465	38	100	3989	300	0.55	37.1657255516593	0.367259964903485	24.8172419303908	0.0284014030351275	0.049506321557704	1.49757679180887	1.13293196707123	1.97480716693681	41	114	1
SPAC144.17c	43	866	154	100	2623	300	0.43	29.0568399767518	0.330156309569196	22.3099978010862	0.0360920111376912	0.0680735895448594	1.30241339491917	0.946693452141641	1.78557025376166	35	108	1
SPNCRNA.1016	9	23	29	100	175	300	0.09	6.08166418118061	0.131428571428571	8.88116039156534	0.168204958705346	0.886068695257089	0.684782608695652	0.294358677734356	1.55062021669991	12	97	1
SPNCRNA.1017	3	108	7	100	1635	300	0.03	2.02722139372687	0.0660550458715596	4.46360673848119	0.00705542026377023	0.0902715162179864	0.454166666666667	0.115356121312643	1.47593929016408	6	97	1
SPAC1834.03c	57	1798	1258	100	612	300	0.57	38.5172064808106	2.93790849673203	198.526365246237	0.0241248296602629	0.0415631352444711	0.194015572858732	0.147643957520809	0.254366387696163	117	40	1
SPAC1834.06c	92	1260	41	100	1246	300	0.92	62.1681227409574	1.01123595505618	68.3333054065238	0.0587342021231105	0.0906713688470655	0.909777777777778	0.731828158453957	1.12976525583444	96	96	1
SPAC1834.10c	18	167	40	100	560	300	0.18	12.1633283623612	0.298214285714286	20.1515459971659	0.0641630712786646	0.178816552977612	0.603592814371257	0.359313199160522	1.00137269667463	27	91	1
SPAC1834.11c	57	3450	67	100	2777	300	0.57	38.5172064808106	1.24234785740007	83.9504718324055	0.0125987385403553	0.0216161649097114	0.458808695652174	0.349866969265667	0.600280899542685	86	71	1
SPAC1834.13	0	1	15	100	36	300	0	0	0.0277777777777778	1.8770568460434	0.120791776113059	17.3080587281839	0	0.0434850394007012	6.23090114214621	2	98	1
SPAC17D4.03c	113	2627	273	100	2359	300	1.13	76.3586724970455	1.11360746078847	75.2509622908081	0.0354632724789909	0.0521320351497195	1.01472021317092	0.836578597779394	1.22979470918188	112	101	1
SPAC458.02c	347	1523	237	100	1582	300	3.47	234.481941207741	0.962705436156764	65.053901867805	0.20240800848475	0.256433261181206	3.60442547603414	3.20209469422874	4.05677419188667	219	228	1.56239319471795e-27
SPAC458.04c	12	74	39	100	1227	300	0.12	8.10888557490749	0.0603096984515077	4.07537036500376	0.0837554464251751	0.307111362588867	1.98972972972973	1.0276793276369	3.7682564189654	6	106	1
SPNCRNA.1020	0	9	76	100	559	300	0	0	0.0161001788908766	1.08795423634716	0.0103569347612096	0.590306163886248	0	0.0578952653151614	3.29981145612412	1	99	1
SPAPYUG7.02c	128	1458	135	100	2191	300	1.28	86.4947794656799	0.665449566408033	44.9671199156212	0.0729627260164812	0.105564716120297	1.92351165980796	1.5986133270211	2.31292293019572	91	137	0.00829599417070107
SPAPYUG7.03c	146	4582	139	100	2392	300	1.46	98.6581078280411	1.91555183946488	129.441588991869	0.0269254648620064	0.0376869320705938	0.762182453077259	0.644057119499192	0.901471415128605	161	85	1
SPAPYUG7.04c	34	987	449	100	827	300	0.34	22.9751757955712	1.19347037484885	80.6476225557607	0.0240822909294539	0.0490290591756867	0.284883485309017	0.199160545986584	0.405470319382929	72	62	1
SPNCRNA.1022	4	31	16	100	722	300	0.04	2.7029618583025	0.0429362880886427	2.90137872601722	0.0386981194862039	0.382738982869067	0.931612903225806	0.279400422690392	2.76337545631466	4	100	1
SPAC1782.02c	64	572	88	100	841	300	0.64	43.2473897328399	0.680142687277051	45.9599935478308	0.0856494607531672	0.145896547333771	0.940979020979021	0.720311964934136	1.22698996307702	66	98	1
SPAC1782.06c	51	1401	267	100	1013	300	0.51	34.4627636933568	1.38302073050345	93.4563070948123	0.0272380200177384	0.0485189608144845	0.368758029978587	0.27592114277969	0.491497073050728	87	64	1
SPAC1782.08c	41	1196	81	100	1659	300	0.41	27.7053590476006	0.720916214587101	48.7152257765187	0.0247795651487267	0.0472469476110198	0.568720735785953	0.411092985817376	0.783826860866818	59	82	1
SPAC1782.09c	373	1541	71	100	1555	300	3.73	252.051193286708	0.990996784565916	66.9656627595522	0.215806817533157	0.271454262271878	3.76388708630759	3.35579601264059	4.2211137783277	235	238	1.90356966518295e-30
SPAC1782.10c	195	2048	260	100	965	300	1.95	131.769390592247	2.12227979274611	143.411033310972	0.0819738086800572	0.110556371671226	0.9188232421875	0.791047253762552	1.06686898662733	200	95	1
SPAC1782.12c	14	236	170	100	1654	300	0.14	9.46036650405873	0.142684401451028	9.64176237242124	0.0332049715289359	0.104010107051229	0.981186440677966	0.5492102290886	1.72032717062732	14	100	1
SPAC11H11.02c	5	507	21	100	2839	300	0.05	3.37870232287812	0.178584008453681	12.0676440838267	0.00361376110023432	0.0245889255904173	0.279980276134122	0.102594677635652	0.698079597511948	15	90	1
SPAC11H11.03c	33	182	8	100	1081	300	0.33	22.2994353309956	0.16836262719704	11.37694399193	0.122881169542176	0.26628015898482	1.96005494505495	1.32834544275093	2.8784885186259	19	114	1
SPAC11H11.05c	17	10	47	100	59	300	0.17	11.4875878977856	0.169491525423729	11.4532282131462	0.73812207080014	3.9810878456378	1.003	0.435492021772083	2.3488418289263	16	101	1
SPAC22F8.02c	115	681	285	100	735	300	1.15	77.7101534261967	0.926530612244898	62.6094226361905	0.1378821760588	0.206669670224394	1.24118942731278	1.01343399403218	1.51902207614929	103	112	1
SPNCRNA.253	3	55	189	100	716	300	0.03	2.02722139372687	0.0768156424581006	5.19074379213119	0.0136374161305609	0.180618500809123	0.390545454545455	0.097643899494816	1.29322846579332	7	96	1
SPAC22F8.03c	0	2	4	100	201	300	0	0	0.00995024875621891	0.672378571717039	0.0514242900386907	4.05388820080272	0	0.103362822977768	8.14831528361348	0	100	1
SPAC22F8.07c	55	739	101	100	1732	300	0.55	37.1657255516593	0.426674364896074	28.8321133557382	0.0560218402259573	0.0986396651393805	1.28903924221922	0.970298272713581	1.70843900021407	46	109	1
SPAC22F8.10c	12	900	28	100	1706	300	0.12	8.10888557490749	0.527549824150059	35.6486763257949	0.0071951931919336	0.0241151632609711	0.227466666666667	0.122749995854387	0.411404685232166	38	74	1
SPNCRNA.1025	3	395	44	100	1129	300	0.03	2.02722139372687	0.349867139061116	23.6419383088903	0.00195252309848665	0.0243331347515885	0.085746835443038	0.0220439857819143	0.274721091345434	26	77	1
SPAC22F8.12c	93	829	17	100	3227	300	0.93	62.843863205533	0.256894948868919	17.3594312095814	0.0899903410010745	0.139703327644838	3.62015681544029	2.90398830410468	4.50822638309892	39	154	4.0639170419541e-13
SPAC20G4.02c	9	1332	158	100	4486	300	0.09	6.08166418118061	0.296923762817655	20.0643401429944	0.00328962656152068	0.0133669555290354	0.303108108108108	0.147572647549818	0.599641625032526	24	85	1
SPAC20G4.03c	82	1176	20	100	2437	300	0.82	55.4107180952012	0.482560525235946	32.6085673508795	0.0553695209569478	0.087695671411107	1.69926870748299	1.34935522572082	2.13714351228868	59	123	1
SPAC20G4.04c	55	694	161	100	1516	300	0.55	37.1657255516593	0.45778364116095	30.9342930353221	0.0596156650098092	0.105104552685029	1.2014409221902	0.903773481548707	1.59338501870503	48	107	1
SPAC20G4.05c	74	344	89	100	1795	300	0.74	50.0047943785962	0.191643454038997	12.9501236665189	0.165965977025237	0.278441915214397	3.86133720930233	2.979089287603	4.99803237809843	27	147	2.41613614666659e-11
SPAC20G4.06c	30	2731	1100	100	669	300	0.3	20.2722139372687	4.08221225710015	275.851600710916	0.00752851786951488	0.015930651704072	0.073489564262175	0.0503657845470546	0.106576059900242	104	26	1
SPAC20G4.07c	113	1319	126	100	1396	300	1.13	76.3586724970455	0.944842406876791	63.8468246973673	0.070350707857596	0.104244794457727	1.195966641395	0.98209588169204	1.45525733062987	103	110	1
SPAC4F10.03c	86	1794	144	100	1124	300	0.86	58.1136799535036	1.59608540925267	107.853949595077	0.0383692720379346	0.0598186659512718	0.538818283166109	0.431270617706385	0.672361805292295	114	72	1
SPAC4F10.05c	61	227	57	100	645	300	0.61	41.2201683391131	0.351937984496124	23.781873714522	0.200471988562762	0.359582515931272	1.73325991189427	1.29304432622982	2.3193072277567	41	120	1
SPAC4F10.07c	13	1307	120	100	2918	300	0.13	8.78462603948311	0.447909527073338	30.2670591912385	0.00551552503103729	0.0175542799868014	0.290237184391737	0.160943020405668	0.512233890014865	34	79	1
SPNCRNA.1029	9	156	19	100	1217	300	0.09	6.08166418118061	0.128184059161873	8.66191556892336	0.0275914612887951	0.116309556163142	0.702115384615385	0.335788083884637	1.41548729850544	12	97	1
SPAC4F10.09c	46	2593	79	100	2717	300	0.46	31.0840613704787	0.954361428045639	64.4900634760616	0.0131003775068543	0.0239462639782482	0.481997686077902	0.355937256861232	0.650619992289005	71	75	1
SPAC4F10.10c	104	3784	179	100	1871	300	1.04	70.2770083158649	2.0224478888295	136.664987597764	0.0225040700640579	0.0335350992986702	0.514228329809725	0.421051150898523	0.627441707878119	136	68	1
SPAC4F10.13c	120	3362	256	100	3123	300	1.2	81.0888557490749	1.07652897854627	72.7454192091978	0.0296194806267518	0.042979927396271	1.11469363474123	0.925016379973457	1.34226313258554	114	106	1
SPAC4F10.14c	705	6676	399	100	528	300	7.05	476.397027525815	12.6439393939394	854.402148012664	0.0976386075258939	0.114209549618299	0.557579388855602	0.51553184773672	0.603026421984621	745	60	1
SPAC4F10.15c	237	2132	3428	100	2051	300	2.37	160.150490104423	1.03949293027791	70.2427435629074	0.0969722414632515	0.127398378457174	2.27995778611632	1.98890067241129	2.61294074215663	171	166	1.77786618165783e-08
SPAC4F10.16c	135	2441	188	100	5894	300	1.35	91.2249627177092	0.414149983033593	27.9857901939107	0.0463201049883754	0.0659924368270963	3.25968865219172	2.73010698801484	3.88959422658905	68	167	6.22525318985834e-15
SPAC4F10.19c	66	231	91	100	809	300	0.66	44.5988706619912	0.285537700865266	19.294937863655	0.215244707904026	0.378679295087551	2.31142857142857	1.74132968694357	3.06351549725829	36	130	0.0150607618108967
SPNCRNA.1033	202	738	6	100	2426	300	2.02	136.499573844276	0.304204451772465	20.5563257566698	0.233528727671426	0.320720037600153	6.64027100271003	5.6654069333088	7.78066811217972	70	232	3.29771368242269e-48
SPAC19B12.02c	639	15656	2121	100	1961	300	6.39	431.798156863824	7.98368179500255	539.489684517897	0.037679831948781	0.0442084313517603	0.800382600919775	0.738901504515596	0.86692733880802	656	83	1
SPNCRNA.1034	16	48	26	100	206	300	0.16	10.81184743321	0.233009708737864	15.7454088833155	0.18175788027141	0.60388961226477	0.686666666666667	0.374421233359105	1.24401260126543	21	95	1
SPAC19B12.05c	127	1178	111	100	2704	300	1.27	85.8190390011042	0.435650887573964	29.4386933162014	0.0893784403767847	0.129956901794275	2.91517826825127	2.41679302778826	3.5140346245172	68	159	5.42442172213716e-11
SPAC19B12.06c	105	646	95	100	1017	300	1.05	70.9527487804405	0.635201573254671	42.9231406210278	0.131510897297104	0.200718282398163	1.65301857585139	1.33746582551155	2.04130493198931	79	126	1
SPAC19B12.07c	21	250	21	100	1374	300	0.21	14.1905497560881	0.181950509461426	12.2951321793236	0.0523625710837851	0.133405776899609	1.15416	0.719461726691207	1.83299537460063	18	103	1
SPAC19B12.11c	219	883	155	100	615	300	2.19	147.987161742062	1.43577235772358	97.0209480032969	0.213300160400897	0.288312516115903	1.5253114382786	1.31179598646551	1.7731219741128	188	131	1
SPAC19B12.12c	0	97	498	0	1167	300	NA	NA	0.0831191088260497	5.61669452132267	0.00093916623375614	0.0498381451918062	NA	NA	NA	0	0	1
SPAPB8E5.02c	1	2	0	54	70	0	0.0185185185185185	1.2513712306956	0.0285714285714286	1.93068704164464	0.0179700152612445	6.97865092307548	0.648148148148148	0.0232944642275392	9.04639934472748	1	54	1
SPAPB8E5.04c	257	1924	65	100	1251	300	2.57	173.665299395935	1.53796962430056	103.926830842806	0.117011915027782	0.152450663245641	1.6710343035343	1.46381905699755	1.90715779720297	216	141	0.0818708945645288
