ePRO_Lsk1as_Cdk9as_3MBPP1r2_pr_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r2gb_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r2term_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r2pr_map	ePRO_Lsk1as_Cdk9as_3MBPP1r2gb_map	ePRO_Lsk1as_Cdk9as_3MBPP1r2term_map	ePRO_Lsk1as_Cdk9as_3MBPP1r2pr_density	ePRO_Lsk1as_Cdk9as_3MBPP1r2pr_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1r2gb_density	ePRO_Lsk1as_Cdk9as_3MBPP1r2gb_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_CI_low	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_CI_high	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_CI_low_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_CI_high_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r2_ExpPR	ePRO_Lsk1as_Cdk9as_3MBPP1r2_ExpGB	ePRO_Lsk1as_Cdk9as_3MBPP1r2Fexact_Pval
SPBC1198.11c	6	204	46	100	1725	300	0.06	14.0241767457646	0.118260869565217	27.6418556148403	0.0118047445214725	0.0684592288697862	0.507352941176471	0.2036318429954	1.18092169800381	11	95	1
SPBC1198.13c	238	600	13	100	2909	300	2.38	556.292344248662	0.206256445513922	48.2096141140068	0.340379955879279	0.462171757028976	11.5390333333333	9.90165291652824	13.4445764119729	57	281	1.43298728875869e-87
SPBC1198.14c	2	26	8	100	1614	300	0.02	4.67472558192153	0.0161090458488228	3.76526843649194	0.0126267060000113	0.332593862792864	1.24153846153846	0.203795034840182	5.36806494547682	1	101	1
SPNCRNA.1325	0	18	5	100	950	300	0	0	0.0189473684210526	4.42868739339934	0.00511285240857114	0.280011224227739	0	0.0485720978814258	2.66010663016352	1	99	1
SPNCRNA.1326	0	0	0	100	264	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1327	2	91	13	100	1127	300	0.02	4.67472558192153	0.0807453416149068	18.8731157034099	0.00374762910919515	0.0904296136287872	0.247692307692308	0.0422357800606294	1.01914174559643	7	95	1
SPNCRNA.1328	1	13	3	100	1018	300	0.01	2.33736279096076	0.012770137524558	2.98484442853536	0.00375396436557918	0.55840707127902	0.783076923076923	0.0382153572415961	5.68458398562042	1	100	1
SPBC660.12c	10	376	7	100	2966	300	0.1	23.3736279096076	0.126770060687795	29.630762285949	0.0133951576162368	0.0511572329292497	0.788829787234043	0.397300374897583	1.51732352868155	12	98	1
SPBC660.13c	3	607	88	100	1916	300	0.03	7.01208837288229	0.316805845511482	74.0490195257403	0.00127262192203527	0.0158049119810998	0.0946952224052718	0.0243834360261958	0.302822113557872	24	79	1
SPBC660.17c	4	177	26	100	869	300	0.04	9.34945116384305	0.203682393555811	47.607964787118	0.00715361720758948	0.0629916975535791	0.19638418079096	0.0621649335339526	0.547397851740602	17	87	1
SPBC31E1.01c	35	622	14	100	4917	300	0.35	81.8076976836267	0.126499898311979	29.567615537474	0.0394021062547923	0.0799801026374374	2.76680064308682	1.93740156454814	3.9326216466828	15	120	0.0157882829068464
SPBC31E1.02c	39	1551	71	100	3604	300	0.39	91.1571488474698	0.430355160932297	100.589614006108	0.0180475698323135	0.0348908812432402	0.906228239845261	0.650434416756579	1.25746736000638	41	98	1
SPBC31E1.03	7	117	34	100	816	300	0.07	16.3615395367253	0.143382352941176	33.513657664511	0.0255997973108939	0.132595411056678	0.488205128205128	0.208894346056894	1.08197855422249	13	94	1
SPNCRNA.1331	0	22	28	100	2086	300	0	0	0.0105465004793864	2.46509977953676	0.00417368066078422	0.226956323474185	0	0.0870629785839589	4.7343089076715	1	99	1
SPBC800.04c	84	171	484	100	281	300	0.84	196.338474440704	0.608540925266904	142.23809154957	0.375108585618023	0.642772207673136	1.38035087719298	1.05405512558664	1.80618990356151	69	115	1
SPBC800.05c	75	720	80	100	1607	300	0.75	175.302209322057	0.44803982576229	104.723161760532	0.0815033737712134	0.132938366005931	1.67395833333333	1.3097592165034	2.13631954171531	54	121	1
SPNCRNA.1332	5	70	206	100	1376	300	0.05	11.6868139548038	0.0508720930232558	11.8906537330853	0.025433326767129	0.183858040544451	0.982857142857143	0.349962576315695	2.52988663789164	5	100	1
SPBC800.07c	0	192	20	100	2791	300	0	0	0.0687925474740236	16.0793140761185	0.000473935610523783	0.0250621351571512	0	0.0132275428897188	0.699484192236089	6	94	1
SPBC800.14c	23	85	137	100	416	300	0.23	53.7593441920976	0.204326923076923	47.7586147191502	0.166074434815032	0.437554628032383	1.12564705882353	0.690869648830535	1.82022725261472	20	103	1
SPBC800.10c	27	1248	37	100	3845	300	0.27	63.1087953559406	0.324577373211964	75.8655074933429	0.0144801679744047	0.0320943375278023	0.831850961538462	0.556762458615861	1.234027277944	31	96	1
SPNCRNA.1334	2	21	26	100	505	300	0.02	4.67472558192153	0.0415841584158416	9.7197264574606	0.0154410000460713	0.418616073048669	0.480952380952381	0.0779770502326598	2.11401116889578	4	98	1
SPBC800.12c	4	171	36	100	1144	300	0.04	9.34945116384305	0.149475524475524	34.9378529068436	0.0074015483679653	0.0652325874622846	0.267602339181287	0.084673713329523	0.746260800568536	13	91	1
SPBC1773.02c	28	236	47	100	1019	300	0.28	65.4461581469014	0.231599607458292	54.1332304874132	0.0785418800112411	0.178084406251826	1.20898305084746	0.800341757314547	1.8146800997061	24	104	1
SPBC1773.03c	2	309	48	100	2103	257	0.02	4.67472558192153	0.146932952924394	34.3435616931467	0.00111590488103827	0.0262596032753725	0.136116504854369	0.0234674796482349	0.552239456881084	13	89	1
SPNCRNA.300	2	36	44	100	422	300	0.02	4.67472558192153	0.0853080568720379	19.9395877901866	0.00925365154988372	0.235628337171256	0.234444444444444	0.0390504095405093	0.994351582862701	8	94	1
SPBC1773.05c	2	21	5	100	1320	300	0.02	4.67472558192153	0.0159090909090909	3.71853171289212	0.0154410000460713	0.418616073048669	1.25714285714286	0.203821200608141	5.52573216424243	1	101	1
SPBC1773.06c	3	54	13	100	1478	300	0.03	7.01208837288229	0.0365358592692828	8.53975579918006	0.0138817681280433	0.184093203713225	0.821111111111111	0.20517253293248	2.72089755088147	3	100	1
SPBC1773.07c	95	961	241	100	923	300	0.95	222.049465141273	1.04117009750813	243.359224497648	0.0795954164534659	0.122650311319166	0.912434963579605	0.734665693865491	1.1320623734759	99	96	1
SPBC1773.08c	4	69	9	100	1167	300	0.04	9.34945116384305	0.0591259640102828	13.819882825732	0.0180174113340661	0.164994420857262	0.676521739130435	0.210263190268551	1.92548489140425	5	99	1
SPBC1773.09c	32	141	7	100	1849	300	0.32	74.7956093107444	0.0762574364521363	17.8241294497278	0.151664210766704	0.337987409977551	4.19631205673759	2.80427125707636	6.24938721048491	9	123	2.59713168218532e-05
SPBC1773.10c	32	1309	106	100	1769	300	0.32	74.7956093107444	0.739966082532504	172.956918788448	0.0169245547474265	0.0351164372545189	0.432452253628724	0.299395373481974	0.621209775032439	56	76	1
SPBC1773.11c	5	970	50	100	2585	300	0.05	11.6868139548038	0.375241779497099	87.7076173010422	0.00189307303135691	0.0128205585013239	0.133247422680412	0.0489359378605761	0.331411437259222	28	77	1
SPNCRNA.1338	1	27	2	100	2507	300	0.01	2.33736279096076	0.0107698444355804	2.51730336481614	0.00187061064467936	0.253746874604382	0.928518518518519	0.0468962088621115	6.36143414633187	1	100	1
SPBC1773.16c	3	413	20	100	3137	300	0.03	7.01208837288229	0.131654446923813	30.7724205504238	0.00186779781055941	0.0232671670571592	0.227869249394673	0.0585928173172488	0.729891030583084	11	92	1
SPBC1773.17c	2	260	50	100	1157	300	0.02	4.67472558192153	0.224719101123595	52.5250065384441	0.00132505423806762	0.0312430979732352	0.089	0.0153308775344424	0.361482643550332	18	84	1
SPBP26C9.02c	0	110	11	100	1421	300	0	0	0.0774102744546094	18.0935895148265	0.000827948885328349	0.0438994717314359	0	0.0117651536605158	0.623811493303705	7	93	1
SPBP26C9.03c	3	578	59	100	3286	300	0.03	7.01208837288229	0.175897748021911	41.1136851240207	0.00133627316546916	0.0166008026805328	0.170553633217993	0.0439099362173166	0.545502376082307	15	88	1
SPBC1271.14	6	200	17	100	1970	300	0.06	14.0241767457646	0.101522842639594	23.7295714818352	0.0120377981913337	0.0698476070078659	0.591	0.237144624369274	1.37599785805496	9	97	1
SPNCRNA.103	33	75	86	100	385	300	0.33	77.1329721017052	0.194805194805195	45.5330413823525	0.286149282578333	0.674145990701655	1.694	1.10167473792658	2.59546206420137	21	112	1
SPBC1271.13	47	150	41	100	829	300	0.47	109.856051175156	0.180940892641737	42.2924509824022	0.222709233320365	0.43974895521144	2.59753333333333	1.84625954422582	3.64551883870284	22	125	0.018705770505588
SPBC1271.12	45	1299	108	100	2161	300	0.45	105.181325593234	0.601110596945858	140.501354255346	0.0254269806423971	0.0470423371407751	0.748614318706697	0.549477051682202	1.01658490561215	54	91	1
SPBC1271.11	3	99	12	100	1563	300	0.03	7.01208837288229	0.0633397312859885	14.8047931097323	0.00768528388242849	0.0986530148600178	0.473636363636364	0.120120987082357	1.54194662226208	6	97	1
SPBC1271.09	50	737	126	100	1340	300	0.5	116.868139548038	0.55	128.554953502842	0.0503838917937637	0.0911007971132362	0.909090909090909	0.675144150036434	1.22075068131737	53	97	1
SPNCRNA.1344	0	60	42	100	1068	248	0	0	0.0561797752808989	13.131251634611	0.00152047587690972	0.0810402206892091	0	0.0162386823653958	0.865509556960754	5	95	1
SPNCRNA.1345	1	6	7	100	663	300	0.01	2.33736279096076	0.00904977375565611	2.11526044430838	0.00755953402951306	1.38050834161111	1.105	0.0501197106156716	9.15277030488163	0	101	1
SPNCRNA.1346	0	1	3	100	275	300	0	0	0.00363636363636364	0.849950105803914	0.120791776113059	17.3080587281839	0	0.332177384310912	47.5971615025058	0	100	1
SPNCRNA.304	0	28	12	100	2384	300	0	0	0.011744966442953	2.74522475448412	0.00327211992868732	0.176722244865318	0	0.0780073390999058	4.21305831758918	1	99	1
SPBC1271.02	62	1869	70	100	2271	300	0.62	144.916493039567	0.822985468956407	192.36156126401	0.0255347690894235	0.0430085324651034	0.753354735152488	0.579894606020808	0.976723772282498	73	89	1
SPBC106.02c	3	12	7	100	559	300	0.03	7.01208837288229	0.0214669051878354	5.01759454231291	0.0561284050394271	0.94654079953273	1.3975	0.313757784170397	5.29116306938796	2	101	1
SPNCRNA.1350	0	22	7	100	1219	300	0	0	0.0180475799835931	4.21837419205388	0.00417368066078422	0.226956323474185	0	0.0508771672549597	2.76659758315031	1	99	1
SPBC106.05c	24	210	129	100	513	300	0.24	56.0967069830583	0.409356725146199	95.6815177586277	0.0731236843755027	0.177185213903491	0.586285714285714	0.375124500846329	0.908960147324911	36	88	1
SPBC106.07c	11	136	0	100	2562	300	0.11	25.7109907005684	0.0530835284933646	12.4075464313296	0.0414707324799433	0.153604503551292	2.07220588235294	1.06248016613615	3.93534738098409	5	106	1
SPBC106.08c	1	41	54	100	1484	300	0.01	2.33736279096076	0.0276280323450135	6.45767347906949	0.00124566556371821	0.164077576536788	0.361951219512195	0.0184856769655783	2.43491123580594	2	99	1
SPBC106.11c	32	506	29	100	1801	300	0.32	74.7956093107444	0.280955024986119	65.6693821336006	0.0434766065759435	0.0914959117115678	1.13897233201581	0.783013684432742	1.64784136992534	28	104	1
SPBC106.12c	7	134	62	100	1211	300	0.07	16.3615395367253	0.11065235342692	25.8634693632322	0.0224187244688596	0.11540169394835	0.632611940298507	0.27149075331789	1.39751451371452	10	97	1
SPBC106.14c	6	1086	58	100	2516	300	0.06	14.0241767457646	0.431637519872814	100.88934781333	0.0022404892724058	0.0127164298393284	0.139005524861878	0.05637071009373	0.319945374757503	31	75	1
SPBC106.17c	81	758	99	100	1758	300	0.81	189.326386067822	0.431171786120592	100.780488939036	0.0843878252624241	0.135142031130023	1.87860158311346	1.48353796811342	2.3757969072658	54	127	0.295739676222387
SPNCRNA.1355	11	155	250	100	358	300	0.11	25.7109907005684	0.432960893854749	101.19866832372	0.0364990594536002	0.134340623843659	0.254064516129032	0.130666632843889	0.480939433360301	33	78	1
SPBC582.04c	16	441	54	100	2039	300	0.16	37.3978046553722	0.216282491417361	50.5530647775231	0.0212676235972645	0.0609377206592802	0.739773242630386	0.433646845148222	1.24252012424272	20	96	1
SPBC582.05c	35	507	31	100	2554	300	0.35	81.8076976836267	0.198512137823023	46.3994884501608	0.0482338983268338	0.0983397857044767	1.76311637080868	1.23189376326734	2.51159812689233	22	113	1
SPBC582.06c	21	50	52	100	553	300	0.21	49.084618610176	0.0904159132007233	21.1334791226109	0.244300787867529	0.716815706099015	2.3226	1.35098335690743	3.96399085472755	10	111	1
SPBC582.07c	42	525	135	100	1176	300	0.42	98.1692372203521	0.446428571428571	104.346553167891	0.0576487435878189	0.110624673575491	0.9408	0.67794922459275	1.30094616124777	43	99	1
SPBC582.10c	8	281	18	100	2625	300	0.08	18.6989023276861	0.107047619047619	25.0209121622847	0.0130971240068553	0.0592063996814324	0.747330960854092	0.343799505179951	1.5541679916376	10	98	1
SPBC428.01c	22	458	38	100	2817	300	0.22	51.4219814011368	0.162584309549166	38.0018515534267	0.0305283555868559	0.0748609312813819	1.35314410480349	0.85998377688173	2.10883243419653	17	105	1
SPBC428.02c	22	1395	386	100	1392	300	0.22	51.4219814011368	1.00215517241379	234.240021076887	0.0100947509549126	0.0243990114224059	0.21952688172043	0.140518933292383	0.33963423899989	61	61	1
SPNCRNA.1359	26	121	99	100	871	300	0.26	60.7714325649799	0.138920780711825	32.4708263727041	0.137383310195291	0.333864525012408	1.87157024793388	1.19660863180099	2.90796001285807	15	111	1
SPBC428.03c	2	264	39	100	1602	300	0.02	4.67472558192153	0.164794007490637	38.5183381281924	0.00130508633068251	0.0307664633569597	0.121363636363636	0.0209074830175338	0.492878742978495	14	88	1
SPBC428.05c	87	778	40	100	1390	300	0.87	203.350562813586	0.559712230215827	130.825054055214	0.0890189246670697	0.140311930092063	1.55437017994859	1.23736305287227	1.95033582827967	67	120	1
SPBC428.06c	0	164	272	100	1812	300	0	0	0.0905077262693157	21.1549391676361	0.000554961309371332	0.029364742413766	0	0.0100558989258085	0.532089132537439	8	92	1
SPBC428.08c	0	440	7	100	4214	300	0	0	0.104413858566682	24.4053067874403	0.000206673238424553	0.0109071150142721	0	0.00870921026721068	0.459625826701424	9	91	1
SPNCRNA.1362	0	15	1	100	2811	291	0	0	0.00533617929562433	1.24725869314875	0.00615095181701504	0.339527058120729	0	0.172903255576293	9.54410560377369	0	100	1
SPNCRNA.534	1	1	3	100	256	300	0.01	2.33736279096076	0.00390625	0.913032340219048	0.027408528703162	36.4849938072245	2.56	0.0701658334800947	93.4015841464947	0	101	1
SPSNRNA.04	661	622	17	100	390	300	6.61	1544.99680482506	1.59487179487179	372.779398968614	0.951061002289495	1.18745198975289	4.14453376205788	3.70913790892903	4.63106276003625	467	294	2.06319579657024e-30
SPBC428.12c	8	314	326	100	883	300	0.08	18.6989023276861	0.355605889014723	83.1179973229535	0.0117337572985375	0.0529211690937879	0.224968152866242	0.103609076946086	0.467293923098147	28	80	1
SPBC428.13c	11	39	42	100	575	300	0.11	25.7109907005684	0.0678260869565217	15.8534171908643	0.136292367364591	0.570625573815614	1.62179487179487	0.783681112346401	3.28109704943978	7	104	1
SPNCRNA.1363	72	48	12	100	1239	300	0.72	168.290120949175	0.0387409200968523	9.05515851219666	1.02585358418563	2.19616597830203	18.585	12.71032590806	27.2104964711622	6	166	3.31127010530335e-38
SPBC428.16c	28	248	169	100	730	300	0.28	65.4461581469014	0.33972602739726	79.4062975559273	0.074822076242517	0.169280650294647	0.824193548387097	0.546201156570374	1.23574874715092	32	96	1
SPBC428.17c	7	325	152	100	1964	300	0.07	16.3615395367253	0.165478615071283	38.6783557567336	0.00935659714825948	0.0469617125371777	0.423015384615385	0.183763567991816	0.92232803423017	15	92	1
SPBC428.19c	26	872	53	100	1847	300	0.26	60.7714325649799	0.472116946399567	110.350858349636	0.0197629674733545	0.04464760468548	0.550711009174312	0.365022009232857	0.824641258540815	40	86	1
SPBC428.20c	9	219	66	100	2541	300	0.09	21.0362651186469	0.0861865407319953	20.144921338859	0.0197677906083018	0.0823455370551613	1.04424657534247	0.502299559356949	2.09240009657165	8	101	1
SPBC902.02c	3	343	28	100	2931	300	0.03	7.01208837288229	0.117024906175367	27.3529661309977	0.00224697344391955	0.028044930871836	0.256355685131195	0.065858791641282	0.821996923853512	10	93	1
SPBC902.05c	70	889	88	100	1610	300	0.7	163.615395367253	0.552173913043478	129.063075848703	0.0612467632038183	0.101064149045701	1.26771653543307	0.986072887581475	1.62713279963579	60	110	1
SPNCRNA.565	23	5	1	100	860	300	0.23	53.7593441920976	0.00581395348837209	1.35893185520975	1.66080867577029	13.7765197806235	39.56	14.2829546116245	118.478070113362	0	123	8.53246341545384e-14
SPBC1685.02c	31	361	758	100	455	300	0.31	72.4582465197837	0.793406593406593	185.447904953151	0.0584241608931419	0.12551442440647	0.390720221606648	0.265829932063796	0.571090631049438	57	74	1
SPNCRNA.1364	0	51	23	100	936	300	0	0	0.0544871794871795	12.7356305917734	0.00178997256498559	0.0955981914009031	0	0.0167541432082651	0.894799071512453	5	95	1
SPBC1685.07c	8	429	3	100	3158	300	0.08	18.6989023276861	0.135845471817606	31.7520151146982	0.00861030018802768	0.0386297650552343	0.588904428904429	0.271913279937914	1.2199279804443	12	96	1
SPNCRNA.1365	10	87	16	100	677	300	0.1	23.3736279096076	0.128508124076809	30.0370107553303	0.0562493770864374	0.227928344577855	0.77816091954023	0.380808282875181	1.54307489279208	12	98	1
SPNCRNA.1366	7	295	0	100	2353	179	0.07	16.3615395367253	0.125371865703357	29.3039533928358	0.0102990987907048	0.0517861054456442	0.558338983050848	0.242337794545283	1.21852706113601	11	96	1
SPBC1685.12c	2	136	7	100	2809	300	0.02	4.67472558192153	0.0484158063367747	11.3165304225939	0.00252056346045231	0.0601106401390657	0.413088235294118	0.0708026276041055	1.68850788150635	4	98	1
SPNCRNA.134	0	0	0	100	424	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC1685.14c	24	201	5	100	2962	300	0.24	56.0967069830583	0.0678595543551654	15.8612397360943	0.0763184425449365	0.185316738456077	3.53671641791045	2.26055226818102	5.489081793069	7	117	0.0124953767756188
SPBC1685.15c	8	534	71	100	2742	300	0.08	18.6989023276861	0.194748358862144	45.519756760505	0.00692677907544279	0.0309887101889091	0.410786516853933	0.189932282248641	0.849710433379888	17	91	1
SPNCRNA.1368	0	42	7	100	2215	300	0	0	0.018961625282167	4.43201973906781	0.00217558502762114	0.116531237016716	0	0.0481892083618083	2.58116689992026	1	99	1
SPBC354.02c	7	956	95	100	2063	300	0.07	16.3615395367253	0.463402811439651	108.314048868565	0.00319905219377542	0.0158676868497623	0.151056485355649	0.0659964467575869	0.327350379710597	33	74	1
SPNCRNA.1369	0	99	83	100	1155	300	0	0	0.0857142857142857	20.0345382082351	0.000920150435057037	0.0488220553709562	0	0.0106277375249088	0.563894739534544	7	93	1
SPBC354.05c	7	1088	16	100	3963	300	0.07	16.3615395367253	0.274539490285138	64.1698389241814	0.00281193848448072	0.0139372217327697	0.254972426470588	0.111437122139971	0.552332097269665	23	84	1
SPBC354.07c	32	1215	183	100	2297	300	0.32	74.7956093107444	0.528950805398346	123.634993078682	0.0182276458534799	0.0378465464629763	0.604971193415638	0.418689025254433	0.869335172254565	45	87	1
SPBC354.08c	9	593	3	100	3491	300	0.09	21.0362651186469	0.169865368089373	39.7036990844953	0.00736716240197865	0.0301195866771392	0.529831365935919	0.257187639453075	1.05147477089893	15	94	1
SPBC354.09c	8	890	62	100	3095	300	0.08	18.6989023276861	0.287560581583199	67.2133403539606	0.0041654395330121	0.0185487976832646	0.278202247191011	0.128920353546724	0.574085288297039	24	84	1
SPBC354.11c	1	15	1	100	3865	300	0.01	2.33736279096076	0.00388098318240621	0.907126568290077	0.00328192270549487	0.476785931797302	2.57666666666667	0.126846312567377	18.4277762639657	0	101	1
SPBC354.14c	4	868	54	100	2142	300	0.04	9.34945116384305	0.405228758169935	94.7166621173643	0.00147262835885928	0.0127084509910718	0.0987096774193549	0.0315436994467657	0.272215020228758	29	75	1
SPNCRNA.1372	2	63	19	100	623	300	0.02	4.67472558192153	0.101123595505618	23.6362529422999	0.00537612650722748	0.131780470233098	0.197777777777778	0.0334932681400272	0.820992329552203	9	93	1
SPBC1706.02c	0	0	0	0	75	204	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBC839.03c	12	86	6	100	1068	300	0.12	28.0483534915292	0.0805243445692884	18.8214606762758	0.0725361202788712	0.262457210890464	1.49023255813953	0.774685764578345	2.80304301231015	8	104	1
SPBC839.05c	36	675	390	100	687	300	0.36	84.1450604745875	0.982532751091703	229.653549330206	0.037559638611522	0.0753883497148288	0.3664	0.258034717261156	0.517917962540874	67	69	1
SPBC839.19	3	20	103	100	370	300	0.03	7.01208837288229	0.0540540540540541	12.6343934646528	0.0355268249310211	0.530617317909897	0.555	0.131449252244778	1.96328407626662	5	98	1
SPNCRNA.1374	4	162	8	100	3425	300	0.04	9.34945116384305	0.0472992700729927	11.0555553908217	0.00780743581050893	0.0689096680775291	0.845679012345679	0.267404676509931	2.36015613165537	4	100	1
SPBC839.08c	24	2102	42	100	3070	300	0.24	56.0967069830583	0.684690553745928	160.037022364805	0.00746376244514905	0.0173173582162964	0.350523311132255	0.229137507066076	0.531642897240298	50	74	1
SPBC839.09c	2	115	35	100	811	300	0.02	4.67472558192153	0.141800246609125	33.1438620173228	0.00297516225977818	0.0712606126986887	0.14104347826087	0.024128565926801	0.577923568986365	12	90	1
SPBC839.11c	2	157	1	100	3226	300	0.02	4.67472558192153	0.0486670799752015	11.3752621878748	0.00218647479066798	0.0519775762718875	0.410955414012739	0.0705356767469492	1.67679661053109	4	98	1
SPBC839.13c	15	405	414	100	532	300	0.15	35.0604418644115	0.761278195488722	177.938332770509	0.0213011494218364	0.0633032049514942	0.197037037037037	0.11332211492417	0.336773050341949	49	66	1
