ePRO_Lsk1as_Cdk9as_3MBPP1_combined_pr_counts	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedgb_counts	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedterm_counts	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpr_map	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedgb_map	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedterm_map	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpr_density	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpr_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedgb_density	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedgb_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpause_index_CI_low	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpause_index_CI_high	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpause_index_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpause_index_CI_low_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpause_index_CI_high_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1_combined_ExpPR	ePRO_Lsk1as_Cdk9as_3MBPP1_combined_ExpGB	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedFexact_Pval
SPAC1071.01c	68	1475	42	100	2319	300	0.68	94.5224648623162	0.636050021561018	88.4132585495246	0.0358655314076887	0.059155886037868	1.06909830508475	0.831721673344301	1.37182499721816	65	103	1
SPAC1071.03c	56	730	36	100	1677	300	0.56	77.8420298866134	0.435301132975552	60.5084353620706	0.057878695799049	0.101440878545825	1.28646575342466	0.970625728550053	1.70116353321349	47	109	1
SPAC1071.04c	23	73	121	100	331	300	0.23	31.9708337034305	0.220543806646526	30.6563885505113	0.191721063689333	0.514047756692014	1.04287671232877	0.634596720811691	1.70149807465057	22	101	1
SPNCRNA.943	6	27	41	100	534	300	0.06	8.34021748785143	0.050561797752809	7.02827316391974	0.0824428789552319	0.564505302260395	1.18666666666667	0.440244973620938	3.01445831407051	5	101	1
SPAC1071.07c	353	522	537	100	468	300	3.53	490.682795535259	1.11538461538462	155.042504581854	0.589450944614428	0.775770796264857	3.1648275862069	2.75863042079552	3.63060732651953	238	215	6.94871644012442e-17
SPAC1071.09c	571	228	516	100	2232	300	5.71	793.710697593861	0.102150537634409	14.1992950061987	2.14187769201101	2.92885045414719	55.8978947368421	47.8067100856858	65.3719421365652	62	609	8.10963303608989e-318
SPAC1071.10c	413	19701	1664	100	4273	300	4.13	574.084970413773	4.61057804820969	640.887061113039	0.0189930484327797	0.0231354603740975	0.89576620476118	0.811572959532676	0.988578221785185	421	92	1
SPNCRNA.944	4	69	1	100	741	300	0.04	5.56014499190095	0.0931174089068826	12.9436573698099	0.0180174113340661	0.164994420857262	0.429565217391304	0.13350901798543	1.22260865855231	8	96	1
SPNCRNA.945	6	24	0	100	806	300	0.06	8.34021748785143	0.0297766749379653	4.13906575079475	0.0917598386399533	0.642865332009817	2.015	0.739584299438024	5.18149457599913	3	103	1
SPAC1071.12c	0	84	41	100	736	300	0	0	0.114130434782609	15.8645441345	0.00108489951852016	0.0576348941756412	0	0.00798486045630841	0.424192821132719	10	90	1
SPNCRNA.946	20	276	11	100	1431	300	0.2	27.8007249595048	0.192872117400419	26.8099234410319	0.0447312621077239	0.116118521243318	1.03695652173913	0.640104360761528	1.66165603899189	19	101	1
SPAC926.10	20	21	103	100	148	300	0.2	27.8007249595048	0.141891891891892	19.7234873023514	0.495916257290523	1.82761539873639	1.40952380952381	0.733956060789974	2.70487079012985	14	106	1
SPAC926.04c	44	11081	1604	100	2381	300	0.44	61.1615949109105	4.65392692146157	646.912711625939	0.00291777485785636	0.0053851752709152	0.0945438137352224	0.0694722193655599	0.128221023200491	118	26	1
SPAC926.05c	40	99	118	100	562	256	0.4	55.6014499190095	0.176156583629893	24.4864036565033	0.275162547146988	0.591609121865705	2.27070707070707	1.54641351496607	3.32484326488526	20	120	1
SPAC926.06c	43	3070	77	100	2265	300	0.43	59.7715586629353	1.35540838852097	188.406679085386	0.0102378280400084	0.0190946433264695	0.317247557003257	0.23188680510619	0.432493671344535	82	61	1
SPAC926.07c	34	165	88	100	750	300	0.34	47.2612324311581	0.22	30.5807974554552	0.139924949221076	0.30210914654478	1.54545454545455	1.04943711915807	2.26581859908585	24	110	1
SPAC926.08c	40	1056	88	100	1232	300	0.4	55.6014499190095	0.857142857142857	119.145964112163	0.0272493712643816	0.0524492065891931	0.466666666666667	0.335712253977181	0.646174225178858	64	76	1
SPAC926.09c	395	7673	263	100	6620	300	3.95	549.064317950219	1.15906344410876	161.11402010142	0.0464652939410893	0.0570271607547658	3.40792388896129	3.07600245890011	3.77519804196549	265	230	4.4377398068817e-29
SPAC323.01c	31	149	4	100	1219	300	0.31	43.0911236872324	0.122231337161608	16.9905989293118	0.138544146608552	0.310847168029964	2.5361744966443	1.68885314715825	3.78922697828527	14	117	0.446542555488542
SPAC323.02c	95	1893	160	100	950	300	0.95	132.053443557648	1.99263157894737	276.983012359698	0.0406073562589957	0.0619561214332503	0.47675647120972	0.385769884460459	0.588583153615878	129	66	1
SPAC323.03c	1	259	307	100	1911	300	0.01	1.39003624797524	0.135531135531136	18.8393191117523	0.000200842818772371	0.0252169540588852	0.0737837837837838	0.00383810626674001	0.481895992065296	12	89	1
SPAC323.05c	45	239	32	100	1825	300	0.45	62.5516311588857	0.130958904109589	18.2037623707442	0.135110884144282	0.261610439006691	3.43619246861925	2.46577363563315	4.77439051187211	16	129	1.30757502696338e-05
SPAC323.06c	133	366	110	100	1822	300	1.33	184.874820980707	0.200878155872667	27.9227918089428	0.296481571544635	0.44517711207945	6.62092896174863	5.40189423354326	8.11112698208757	38	195	8.61195987603633e-35
SPAC323.07c	8	1770	253	100	2222	300	0.08	11.1202899838019	0.796579657965797	110.727459897217	0.00209801795914299	0.00931013864399075	0.100429378531073	0.0466179590521572	0.206871280669474	47	61	1
SPAC2F3.17c	39	125	225	100	340	300	0.39	54.2114136710343	0.367647058823529	51.1042738226191	0.214208393154463	0.452952573688549	1.0608	0.728308536725175	1.54003875054107	37	102	1
SPAC2F3.03c	128	789	39	100	1546	300	1.28	177.924639740831	0.510349288486417	70.9404010124491	0.133977865938757	0.196318911164582	2.50808618504436	2.07129780741319	3.03509036660444	77	151	2.65412487623062e-07
SPAC2F3.04c	26	441	245	100	730	300	0.26	36.1409424473562	0.604109589041096	83.9734226516548	0.0388488126178321	0.0888139655282695	0.430385487528345	0.283596332110174	0.648341948356367	47	79	1
SPAC2F3.05c	7	379	79	100	1143	300	0.07	9.73025373582667	0.331583552055993	46.0913156590215	0.00803332485387221	0.0402175801664902	0.211108179419525	0.0918209030797594	0.459686941302983	26	81	1
SPAC2F3.06c	174	3462	87	100	3371	300	1.74	241.866307147691	1.02699495698606	142.756021669839	0.0430280908739004	0.0586825198092186	1.69426343154246	1.45047694335918	1.97818774276876	138	136	0.118122280807986
SPAC2F3.07c	0	1	2	100	105	300	0	0	0.00952380952380952	1.3238440456907	0.120791776113059	17.3080587281839	0	0.126831364918712	18.1734616645931	0	100	1
SPNCRNA.949	0	458	14	100	3082	300	0	0	0.148604802076574	20.6566061509623	0.000198546766014008	0.010477602650963	0	0.00611921132855171	0.32291971370268	12	88	1
SPAC2F3.18c	54	360	137	100	696	300	0.54	75.0619573906629	0.517241379310345	71.8984266194089	0.111471169420334	0.201379710866934	1.044	0.775839339165527	1.40160278763386	52	102	1
SPAC2F3.13c	38	489	50	100	2109	300	0.38	52.8213774230591	0.231863442389758	32.2298589502082	0.055043560968573	0.109257599309062	1.63889570552147	1.1608687008272	2.30424276942812	25	113	1
SPAC2F3.12c	16	277	47	100	907	300	0.16	22.2405799676038	0.305402425578831	42.4520441774136	0.0336713723347512	0.0975762062131303	0.523898916967509	0.305399347076194	0.885016190353092	27	89	1
SPAC2F3.14c	5	199	51	100	1093	300	0.05	6.95018123987619	0.182067703568161	25.3080707545354	0.00914075422446366	0.0631464578452458	0.274623115577889	0.0999084436733878	0.690190784248537	16	89	1
SPAC11G7.05c	8	533	4	100	1975	296	0.08	11.1202899838019	0.269873417721519	37.5133832997874	0.00693970170900474	0.0310471983514592	0.296435272045028	0.137059108752844	0.613182167441319	22	86	1
SPAC11G7.06c	6	346	44	100	2860	300	0.06	8.34021748785143	0.120979020979021	16.8165224405396	0.00699632405508445	0.0401357662936691	0.495953757225434	0.200094867975415	1.14788291599894	11	95	1
SPNCRNA.952	12	121	18	100	1214	300	0.12	16.6804349757029	0.099670510708402	13.8545622738883	0.0521615579000321	0.184252560696021	1.20396694214876	0.63324131290639	2.23682608684969	10	102	1
SPAPB18E9.02c	30	2825	44	100	5693	300	0.3	41.7010874392572	0.496223432285263	68.9768557971201	0.00727851757700193	0.0153994813900196	0.604566371681416	0.41436600565872	0.876692475533817	43	87	1
SPAPB18E9.04c	12	85	65	100	1320	300	0.12	16.6804349757029	0.0643939393939394	8.95099099074964	0.0733549018959481	0.265677232495697	1.86352941176471	0.968284705026516	3.5069394689432	6	106	1
SPAPB18E9.05c	240	161	1297	100	37	300	2.4	333.608699514057	4.35135135135135	604.853610605442	1.21508543284894	1.82917150171396	0.551552795031056	0.449581610154106	0.676793455634164	276	64	1
SPAPB15E9.01c	37	8434	1439	100	3203	300	0.37	51.4313411750838	2.63315641586013	366.018286463414	0.00313077382378857	0.00611987139401474	0.140515769504387	0.100278685575948	0.196019480750292	99	38	1
SPAPB15E9.02c	1	211	65	100	2261	300	0.01	1.39003624797524	0.0933215391419726	12.9720322124182	0.000246336953784319	0.0309926343319371	0.107156398104265	0.00556967852506345	0.700743462245098	8	93	1
SPNCRNA.955	25	62	15	100	631	300	0.25	34.750906199381	0.098256735340729	13.6580423731323	0.246713785415756	0.655258060845029	2.54435483870968	1.55676398597342	4.13467836393214	11	114	1
SPAC27E2.03c	349	2865	78	100	1739	300	3.49	485.122650543358	1.64749856239218	229.008272021222	0.108827235321711	0.136333474537844	2.1183630017452	1.89250562224456	2.37083912221311	279	170	7.65418746298605e-08
SPNCRNA.53	946	16089	1432	100	1671	300	9.46	1314.97429058458	9.62836624775584	1338.37780931619	0.0550351377973789	0.0628159354562561	0.982513518553049	0.919637152594201	1.04965428147404	947	99	1
SPAC27E2.11c	0	19613	1431	100	1891	300	0	0	10.3717609730301	1441.71237078468	4.6342390414903e-06	0.000244199244779138	0	8.76334602745816e-05	0.00461780771877349	91	9	1
SPAC27E2.04c	16	16	8	100	600	300	0.16	22.2405799676038	0.0266666666666667	3.70676332793397	0.475862011174652	2.10144953057196	6	2.85517206704791	12.6086971834317	3	113	0.0258805144730915
SPAC27E2.14	5	18	31	100	229	300	0.05	6.95018123987619	0.0786026200873362	10.9260491107224	0.090442291502021	0.792422818262202	0.636111111111111	0.207112847539628	1.81464825382044	7	98	1
SPAC27E2.06c	0	317	16	100	2116	300	0	0	0.149810964083176	20.8242670419731	0.000286921328326146	0.0151513242264199	0	0.00607125530738125	0.320602020631045	13	87	1
SPAC27E2.10c	20	541	74	100	1487	300	0.2	27.8007249595048	0.363819771351715	50.5722669908947	0.0230074339091796	0.0587448772544815	0.549722735674677	0.342120542229501	0.873536324774139	32	88	1
SPAPJ698.02c	160	1523	633	100	875	300	1.6	222.405799676038	1.74057142857143	241.945737790433	0.0889523547756031	0.124017030473064	0.919238345370978	0.778333104286528	1.08514901663931	165	95	1
SPAPJ698.03c	41	1353	31	100	3667	300	0.41	56.9914861669848	0.368966457594764	51.2876750343741	0.0219181304605089	0.041737570674166	1.11121212121212	0.803737843986862	1.53051671662167	38	103	1
SPAC19G12.01c	9	329	213	100	2603	300	0.09	12.5103262317771	0.126392623895505	17.5690328691453	0.0132219354032744	0.0545352321233185	0.712066869300912	0.344166978547233	1.41955209216998	12	97	1
SPAC19G12.02c	7	887	23	100	4363	300	0.07	9.73025373582667	0.203300481320193	28.259503826588	0.00344711633012213	0.0171062400888136	0.344317925591883	0.150397685483229	0.746345255074938	18	89	1
SPNCRNA.956	10	0	32	100	5	300	0.1	13.9003624797524	0	0	1.90244405209418	107.558248888178	NA	0.0951222026047089	5.37791244440889	0	110	1
SPAC19G12.06c	284	2223	1170	100	663	300	2.84	394.770294424968	3.35294117647059	466.070977262286	0.112685957583363	0.14481195513605	0.847017543859649	0.747107898777699	0.960103262552012	295	89	1
SPAC19G12.07c	24	996	31	100	2831	300	0.24	33.3608699514057	0.351819145178382	48.9041364529614	0.015709359987828	0.0366481562857428	0.682168674698795	0.444731981255411	1.03750930444938	32	92	1
SPAC19G12.10c	286	3375	92	100	2974	300	2.86	397.550366920918	1.13483523873571	157.746211732227	0.0749611083269821	0.0957774933654067	2.52018962962963	2.22934336164445	2.8484226526872	205	181	1.08957664600173e-12
SPAC19G12.17	3	161	46	100	705	300	0.03	4.17010874392572	0.228368794326241	31.7440902019877	0.00475870905853426	0.0601662091981817	0.131366459627329	0.0335488988626665	0.424171774847181	19	84	1
SPAC19G12.13c	2	156	6	100	2133	300	0.02	2.78007249595048	0.0731364275668073	10.1662285365278	0.0022003627673571	0.0523146397279398	0.273461538461538	0.0469337378277269	1.11587126539696	6	96	1
SPAC19G12.15c	88	2905	96	100	2659	300	0.88	122.323189821821	1.09251598345243	151.863681849119	0.024355834459745	0.0376314897245817	0.805480206540447	0.64762163828462	1.00062131177663	98	90	1
SPAC19G12.16c	130	1245	349	100	2199	300	1.3	180.704712236781	0.566166439290587	78.6991873000988	0.0867842919223911	0.125554236041081	2.29614457831325	1.90838657937338	2.76093765054337	83	147	6.54504550822683e-06
SPAC23A1.02c	23	871	84	100	1854	300	0.23	31.9708337034305	0.469795037756203	65.3032131600018	0.0170398288619261	0.0405528242267462	0.489575200918484	0.31591842710011	0.751849361163874	39	84	1
SPAC23A1.04c	0	636	47	100	3090	300	0	0	0.205825242718447	28.6104548126942	0.000142959222397012	0.00754101392583076	0	0.00441743997206766	0.23301733030817	17	83	1
SPAC23A1.06c	12	1014	95	100	2121	300	0.12	16.6804349757029	0.478076379066478	66.4543496203155	0.00638919340791802	0.0213937814644386	0.251005917159763	0.135514792181941	0.453762104860743	36	76	1
SPAC23A1.08c	124	574	932	100	254	300	1.24	172.36449474893	2.25984251968504	314.12630170779	0.177044424579078	0.263430087287409	0.548710801393728	0.449692838430859	0.669112421710019	155	69	1
SPNCRNA.957	0	18	97	0	371	300	NA	NA	0.0485175202156334	6.74411117616019	0.00511285240857114	0.280011224227739	NA	NA	NA	0	0	1
SPAC23A1.12c	174	1320	141	100	1720	300	1.74	241.866307147691	0.767441860465116	106.677200426007	0.112174954882933	0.154839039910206	2.26727272727273	1.92940922398645	2.66323148645553	118	156	8.00835074018073e-07
SPAC23A1.20	18	201	39	100	487	300	0.18	25.0206524635543	0.412731006160164	57.371105922592	0.0535413195587642	0.147904029815867	0.436119402985075	0.260746226251182	0.720292625203272	34	84	1
SPAC23A1.14c	57	1827	150	100	1732	300	0.57	79.2320661345886	1.05484988452656	146.627957566441	0.0237435071160919	0.0409006016770911	0.540361247947455	0.411237543250711	0.708398421047218	80	77	1
SPAC23A1.15c	86	690	348	100	785	300	0.86	119.543117325871	0.878980891719745	122.181530076804	0.0989505355887334	0.156810015738019	0.978405797101449	0.776761704371557	1.23095862354345	87	99	1
SPAC23A1.16c	26	98	350	100	854	300	0.26	36.1409424473562	0.114754098360656	15.9512356325027	0.168050475167921	0.416209148286218	2.26571428571429	1.43515105793404	3.5544261263643	12	114	1
SPAC23A1.18c	71	1214	209	100	1470	300	0.71	98.6925736062419	0.825850340136054	114.79619081918	0.0456838786230893	0.0747499050461845	0.859719934102142	0.671553015759413	1.09882360417891	77	94	1
SPAC23A1.19c	22	450	242	100	3478	300	0.22	30.5807974554552	0.129384703852789	17.9849428288918	0.0310652575183194	0.0762064309775835	1.70035555555556	1.08044965648715	2.65045966940035	13	109	1
SPAC26H5.02c	64	418	53	100	1813	300	0.64	88.9623198704153	0.230557087699945	32.0482709130529	0.11661982932465	0.200659427622142	2.77588516746411	2.1143175056559	3.63795542278943	30	134	3.66960180434324e-05
SPNCRNA.959	1	171	63	100	1021	300	0.01	1.39003624797524	0.167482859941234	23.2807246232875	0.000303656126434978	0.0383033993343062	0.0597076023391813	0.00310032905090113	0.391077707203266	14	87	1
SPNCRNA.960	1	168	1	100	1335	300	0.01	1.39003624797524	0.125842696629213	17.4925909857558	0.000309049489364474	0.0389932453250671	0.0794642857142857	0.00412581068301573	0.520559825089646	11	90	1
SPNCRNA.961	3	57	13	100	713	300	0.03	4.17010874392572	0.0799438990182328	11.1124917439816	0.0131736428547081	0.174047970715469	0.375263157894737	0.0939280735540686	1.24096203120129	7	96	1
SPAC26H5.07c	31	2350	246	100	1874	300	0.31	43.0911236872324	1.25400213447172	174.310842195401	0.00909551970215567	0.0190210750731429	0.247208510638298	0.170450039218397	0.356454946870698	72	59	1
SPAC26H5.08c	32	1103	427	100	1339	300	0.32	44.4811599352076	0.823749066467513	114.504106162561	0.0200687084414692	0.0417102082340258	0.388467815049864	0.268720006031273	0.558499688253606	59	73	1
SPAC26H5.09c	23	295	38	100	1624	300	0.23	31.9708337034305	0.181650246305419	25.2500426818162	0.0497583451241024	0.121095310331789	1.26616949152542	0.808075524815424	1.96658783978825	18	105	1
SPAC26H5.10c	66	1734	1560	100	861	300	0.66	91.7423923663657	2.01393728222997	279.944582344839	0.0295253182787339	0.0489776620866024	0.327716262975779	0.254212990379899	0.421697670565646	110	56	1
SPNCRNA.964	1	229	936	100	1351	293	0.01	1.39003624797524	0.169504071058475	23.5616802950651	0.000227050481356244	0.0285412374784691	0.0589956331877729	0.00306745200312286	0.385592118334117	14	87	1
SPAC26H5.13c	91	2341	4	100	2794	300	0.91	126.493298565747	0.837866857551897	116.466530297424	0.0313423840798756	0.0481567479223906	1.08609141392567	0.875706211191723	1.34549953695159	87	104	1
SPNCRNA.965	5	31	60	100	525	300	0.05	6.95018123987619	0.0590476190476191	8.20783308328236	0.0551695094846635	0.434472259261205	0.846774193548387	0.289639924794483	2.28097936112133	5	100	1
SPAC25B8.04c	7	344	66	100	1354	300	0.07	9.73025373582667	0.254062038404727	35.3155442617047	0.00884401470508548	0.0443452520857051	0.275523255813953	0.119747959106857	0.600434713240447	21	86	1
SPAC25B8.06c	9	230	11	100	3334	300	0.09	12.5103262317771	0.0689862027594481	9.58933224458023	0.0188352878047549	0.0783503158527252	1.30460869565217	0.627968495410529	2.61219953052986	7	102	1
SPAC25B8.07c	26	325	49	100	1525	300	0.26	36.1409424473562	0.213114754098361	29.6237233175051	0.0524942333095834	0.121031435883198	1.22	0.800537057971147	1.84572939721876	22	104	1
SPNCRNA.967	0	71	65	100	1759	300	0	0	0.0403638430926663	5.61072050063911	0.0012841679281129	0.0683234262229618	0	0.022588513855506	1.2018090672619	3	97	1
SPAC25B8.12c	45	1760	249	100	1584	300	0.45	62.5516311588857	1.11111111111111	154.448471997249	0.0187928504383539	0.0346718515768228	0.405	0.297678750943526	0.549202128976873	76	69	1
SPNCRNA.968	11	103	140	100	1059	300	0.11	15.2903987277276	0.097261567516525	13.5197104382861	0.0543238383200196	0.204527084048023	1.13097087378641	0.575289447809008	2.16594182006856	9	102	1
SPAC25B8.13c	108	3571	121	100	2862	300	1.08	150.123914781326	1.24772886093641	173.438834434646	0.0248520109668384	0.0367726914219597	0.865572668720246	0.711264553870916	1.05243442849649	115	93	1
SPAC25B8.15c	1	105	1	100	1964	300	0.01	1.39003624797524	0.0534623217922607	7.43145651921589	0.000492893847620123	0.0627106100080988	0.187047619047619	0.00968043516725921	1.23163638055906	5	96	1
SPAC25B8.19c	20	1528	102	100	2940	300	0.2	27.8007249595048	0.519727891156463	72.2440607791212	0.00819146791111096	0.0206805717934761	0.384816753926702	0.240829156586662	0.608008810728198	41	79	1
SPAC683.02c	30	236	51	100	931	300	0.3	41.7010874392572	0.253490870032223	35.2361497875571	0.0852673608465576	0.188433641877987	1.18347457627119	0.793839129481452	1.75431720588406	26	104	1
SPNCRNA.970	0	170	145	100	1193	300	0	0	0.142497904442582	19.80772524357	0.000535348784141332	0.0283228022488608	0	0.00638671099480609	0.337891030828909	12	88	1
SPNCRNA.971	28	52	10	100	793	300	0.28	38.9210149433067	0.0655737704918033	9.11499179000156	0.331542986868579	0.871099993885068	4.27	2.62913588586783	6.90782295150859	7	121	0.000813495284694526
SPAC694.04c	324	296	65	100	1270	300	3.24	450.371744343977	0.233070866141732	32.3976952283993	0.93214852721722	1.28538031758784	13.9013513513513	11.8382862956587	16.3243300333656	80	344	6.38082192251879e-104
SPAC694.05c	240	483	1944	100	228	300	2.4	333.608699514057	2.11842105263158	294.468205163175	0.424343009099815	0.581754164430538	1.13291925465839	0.967502060747579	1.32639949490163	230	110	1
SPAC694.06c	24	456	21	100	2947	300	0.24	33.3608699514057	0.154733627417713	21.5085350891316	0.0341067187547909	0.0805410650548301	1.55105263157895	1.00512500170369	2.37354518716584	16	108	1
SPAC1F7.01c	254	2195	101	100	4193	300	2.54	353.069206985711	0.523491533508228	72.7672207084581	0.101395874712243	0.132031768940536	4.85203644646925	4.25152902668436	5.53609207167669	121	233	3.0571653908166e-40
SPAC1F7.02c	27	1673	359	100	1792	300	0.27	37.5309786953314	0.93359375	129.772915338313	0.0108135945777028	0.0239144468018184	0.289205020920502	0.193779614832433	0.428546886688586	61	66	1
SPAC1F7.14c	62	11	61	100	37	300	0.62	86.1822473744648	0.297297297297297	41.3254019668314	2.87763904372857	11.3177608607333	2.08545454545455	1.06472644617957	4.18757151847133	37	125	1
