WT_3MBPP1_combined_pr_counts	WT_3MBPP1_combinedgb_counts	WT_3MBPP1_combinedterm_counts	WT_3MBPP1_combinedpr_map	WT_3MBPP1_combinedgb_map	WT_3MBPP1_combinedterm_map	WT_3MBPP1_combinedpr_density	WT_3MBPP1_combinedpr_densityRPKM	WT_3MBPP1_combinedgb_density	WT_3MBPP1_combinedgb_densityRPKM	WT_3MBPP1_combinedpause_index_CI_low	WT_3MBPP1_combinedpause_index_CI_high	WT_3MBPP1_combinedpause_index_scaled	WT_3MBPP1_combinedpause_index_CI_low_scaled	WT_3MBPP1_combinedpause_index_CI_high_scaled	WT_3MBPP1_combined_ExpPR	WT_3MBPP1_combined_ExpGB	WT_3MBPP1_combinedFexact_Pval
SPAC1952.08c	178	2674	50	100	2486	300	1.78	92.4842468932437	1.07562349155269	55.8866452567035	0.05702206317435	0.0776780995598154	1.65485415108452	1.41756849051434	1.93107755505701	144	134	0.271800782709954
SPAC1952.09c	44	2479	410	100	2517	300	0.44	22.8612745129366	0.984902661899086	51.1730230049933	0.0130143264086076	0.0241237719878243	0.446744655102864	0.327570595704655	0.607195340933538	71	73	1
SPAC1952.10c	28	1320	153	100	2069	300	0.28	14.5480837809597	0.637989366843886	33.1482955721653	0.0143071843325568	0.0312379305362795	0.438878787878788	0.2960156438406	0.646312782795622	49	79	1
SPAC1952.11c	76	1580	259	100	2794	300	0.76	39.4876559768906	0.565497494631353	29.3818033207847	0.0379401510815451	0.06089382965389	1.34394936708861	1.06004782121837	1.70137360052969	63	113	1
SPAC1952.12c	10	624	434	100	1055	300	0.1	5.1957442074856	0.591469194312796	30.7312264025689	0.00809999233052529	0.0307113517288681	0.169070512820513	0.0854549190870419	0.324004760739558	40	70	1
SPAC1952.14c	110	127	334	100	647	300	1.1	57.1531862823416	0.19629057187017	10.1987560177847	0.665732554012568	1.1267017688836	5.60393700787402	4.30728962446131	7.2897604446769	34	176	9.92864527204724e-21
SPAC1952.15c	3	63	45	100	2230	300	0.03	1.55872326224568	0.0282511210762332	1.46785598686813	0.0119540699724486	0.156920667685371	1.06190476190476	0.266575760385603	3.49933088938376	2	101	1
SPAC1952.17c	77	705	414	100	2121	300	0.77	40.0072303976391	0.332390381895332	17.270154013566	0.0856919539731613	0.139013879261815	2.31655319148936	1.81752634377075	2.9484843791431	44	133	0.00101446322776236
SPAC890.02c	105	1272	364	100	1880	300	1.05	54.5553141785988	0.676595744680851	35.1541842123494	0.0672949686071243	0.10116639053702	1.55188679245283	1.26514540981394	1.90192814209599	82	123	1
SPAC890.04c	74	2068	600	100	2445	300	0.74	38.4485071353935	0.845807770961145	43.9460082661768	0.0281723804496849	0.0453802913693485	0.87490328820116	0.688814701994797	1.10954812398057	79	95	1
SPNCRNA.1042	190	3379	114	100	1492	300	1.9	98.7191399422264	2.26474530831099	117.67037317087	0.0484472651714018	0.0652381069036198	0.838946433856171	0.722833196357315	0.973352555002007	201	89	1
SPAC890.07c	148	2172	688	100	1760	300	1.48	76.8970142707869	1.23409090909091	64.1202069241973	0.0574763135456008	0.0807389467023697	1.19926335174954	1.01158311840257	1.42100546196171	136	112	1
SPAC22E12.03c	202	1814	256	100	869	300	2.02	104.954032991209	2.08745684695052	108.458918209193	0.0960212248630618	0.129098082598239	0.967684674751929	0.834424444060007	1.12186233777869	204	98	1
SPAC22E12.05c	321	2268	938	100	1107	300	3.21	166.783389060288	2.04878048780488	106.449393519217	0.125696693143038	0.159342387306003	1.56678571428571	1.39146239309343	1.76392022747745	282	139	0.511085063715749
SPAC22E12.06c	31	1767	781	100	2613	300	0.31	16.1068070432054	0.676234213547646	35.1353999794377	0.0120866539532327	0.0253177305720223	0.458421052631579	0.315824267797969	0.661552299846943	52	79	1
SPAC22E12.09c	106	2418	284	100	2224	300	1.06	55.0748885993474	1.08723021582734	56.4897009608821	0.0359070671670285	0.0534724855154291	0.974954507857734	0.798573173794714	1.18922807786314	107	99	1
SPAC22E12.10c	360	3642	446	100	1998	300	3.6	187.046791469482	1.82282282282282	94.7092112295424	0.0885657074084742	0.110306199033144	1.97495881383855	1.76954283402132	2.20391785668222	297	163	3.62216358074196e-06
SPAC22E12.11c	598	6780	477	100	3447	300	5.98	310.705503607639	1.96692776327241	102.196535325652	0.0810516909144696	0.0959738553410368	3.04027433628319	2.79385178582177	3.30821879360554	462	236	6.78180354664284e-26
SPAC22E12.13c	742	4026	1746	100	1126	300	7.42	385.524220195432	3.57548845470693	185.773234274752	0.170284966775354	0.199464260975483	2.07524093392946	1.91740872589048	2.24596757858394	657	185	1.07300494991943e-08
SPATRNAARG.03	207	17	27	100	80	293	2.07	107.551905094952	0.2125	11.0409564409069	7.27792437692447	20.6556964969953	9.74117647058824	5.82233950153958	16.5245571975962	53	254	1.25662480953167e-14
SPAC22E12.14c	48	3848	373	100	3196	300	0.48	24.9395721959309	1.20400500625782	62.5570203704775	0.0092801932969321	0.01671664503047	0.398669438669439	0.29659497776995	0.534263975173822	80	68	1
SPAC22E12.16c	427	4186	364	100	3039	300	4.27	221.858277659635	1.37742678512669	71.567572400575	0.0922190356488994	0.112821202016309	3.09998327759197	2.80253649337005	3.42863632927564	305	222	5.3494198431928e-24
SPAC22E12.17c	137	3164	1564	100	2000	300	1.37	71.1816956425527	1.582	82.1966733624222	0.0363502512028528	0.0515461906749555	0.865992414664981	0.727005024057055	1.03092381349911	145	92	1
SPAC2E12.03c	100	1047	82	100	1688	300	1	51.957442074856	0.620260663507109	32.2271574954824	0.0773625756480421	0.117805112581128	1.61222540592168	1.30588027693895	1.98855030036944	76	124	1
SPAC1006.03c	244	3892	351	100	2770	300	2.44	126.776158662649	1.40505415162455	73.0030196950685	0.0549643043910071	0.0714897479736846	1.7365878725591	1.5225112316309	1.98026601887106	200	144	0.0121139698694907
SPAC1006.04c	71	849	299	100	3993	300	0.71	36.8897838731478	0.212622088655147	11.0472998551347	0.0651304394370695	0.107206766695365	3.33925795053004	2.60065844672218	4.28076619414591	29	142	4.16454533209361e-09
SPAC1006.05c	210	2542	112	100	2032	300	2.1	109.110628357198	1.2509842519685	64.9979418082106	0.0715797335130648	0.0953151222063307	1.6786782061369	1.45450018498548	1.93680328323264	172	138	0.0988019780354786
SPAC1250.05	170	1831	1461	100	605	300	1.7	88.3276515272552	3.02644628099174	157.246407337292	0.0790850228539748	0.108953616949618	0.561714909885309	0.478464388266547	0.659169382545187	202	68	1
SPAC1250.03	139	801	385	100	937	300	1.39	72.2208444840499	0.854855923159018	44.4161271098823	0.144319012354164	0.20854702005602	1.6260049937578	1.35226914575852	1.95408557792491	110	129	1
SPAC1250.07	120	54	147	100	38	300	1.2	62.3489304898272	1.42105263157895	73.8342597905849	1.59377977913051	3.10368579604539	0.844444444444444	0.605636316069594	1.17940060249725	129	91	1
SPAC1250.02	41	311	31	100	718	300	0.41	21.302551250691	0.433147632311978	22.5052430157106	0.0938515768717246	0.184528675903373	0.946559485530546	0.673854321938982	1.32491589298622	42	99	1
SPAC1250.01	131	2908	272	100	3829	300	1.31	68.0642491180614	0.759467223818229	39.4599742892874	0.0376593895573475	0.0538515421053615	1.72489339752407	1.44197802615084	2.06197554721429	99	132	0.213458464095975
SPAC29A4.20	12	2446	533	100	1910	300	0.12	6.23489304898272	1.28062827225131	66.5381692749203	0.00265429638724129	0.00884931670834256	0.0937040065412919	0.0506970609963087	0.169021949129343	62	50	1
SPAC29A4.18	111	1676	272	100	1437	300	1.11	57.6727607030902	1.16631871955463	60.5989373120798	0.0543858860663557	0.0805848959796651	0.951712410501193	0.781525182773532	1.15800495522779	113	98	1
SPAC29A4.16	327	6294	2479	100	2521	300	3.27	169.900835584779	2.49662832209441	129.718421427665	0.0464122837901298	0.0581484574863527	1.3097664442326	1.17005367434917	1.46592261323095	304	123	1
SPAC29A4.15	61	1120	511	100	1387	300	0.61	31.6940396656622	0.807498197548666	41.9555408246855	0.0417161571370505	0.0709626699333545	0.755419642857143	0.578603099490891	0.984252231975627	71	90	1
SPNCRNA.1047	16	45	164	100	1220	300	0.16	8.31319073197696	0.0368852459016393	1.91646302735125	0.192896855701673	0.647615546512065	4.33777777777778	2.35334163956041	7.90090966744719	4	112	0.118168438562252
SPAC29A4.13	19	473	117	100	1058	300	0.19	9.87191399422264	0.447069943289225	23.2286106818591	0.024654334030632	0.0646674646934484	0.424989429175476	0.260842854044086	0.684181776456684	36	83	1
SPNCRNA.1048	15	63	152	100	426	300	0.15	7.7936163112284	0.147887323943662	7.68384706740829	0.130043596682663	0.429510772654583	1.01428571428571	0.553985721868143	1.82971589150852	14	101	1
SPAC29A4.11	145	5974	56	100	5512	300	1.45	75.3382910085412	1.08381712626996	56.3123655579082	0.0205109368596147	0.0287061542257459	1.3378640776699	1.13056283970196	1.58228322092312	127	118	1
SPAC29A4.10	242	1795	378	100	2367	300	2.42	125.737009821152	0.758343895226025	39.4016090090268	0.117607260057919	0.154511892391872	3.1911643454039	2.78376384557094	3.65729649291561	147	195	1.9042033921061e-19
SPAC29A4.09	115	681	589	100	988	300	1.15	59.7510583860844	0.689271255060729	35.8127713086811	0.1378821760588	0.206669670224394	1.66842878120411	1.36227589946094	2.04189634181701	87	128	1
SPAC29A4.07	29	814	25	100	2041	300	0.29	15.0676582017082	0.398824105830475	20.7218803767432	0.0241363685909968	0.0522535705357587	0.727137592137592	0.492623282942245	1.06649537463483	36	93	1
SPNCRNA.1050	58	1333	77	100	1305	300	0.58	30.1353164034165	1.02145593869732	53.0722377668836	0.0331403731396579	0.0569997082431211	0.56781695423856	0.432481869472536	0.743846192572731	79	79	1
SPAC29A4.05	21	705	1047	100	639	300	0.21	10.9110628357198	1.10328638497653	57.3239384393951	0.0187951605242458	0.0467209396070127	0.190340425531915	0.120101075749931	0.298546804088811	63	58	1
SPNCRNA.1051	3	41	0	100	2005	300	0.03	1.55872326224568	0.0204488778054863	1.06247138407436	0.018097258027843	0.24546147865685	1.46707317073171	0.362850023458252	4.92150264706985	2	101	1
SPNCRNA.1052	13	128	90	100	1043	300	0.13	6.75446746973128	0.122722914669223	6.37636873018367	0.0548564779467307	0.184230385013571	1.059296875	0.572153064984401	1.92152291569155	12	101	1
SPNCRNA.1054	9	57	49	100	620	300	0.09	4.67616978673704	0.0919354838709677	4.77673257784967	0.0730044869861691	0.330046087572309	0.978947368421053	0.452627819314249	2.04628574294832	9	100	1
SPAC26F1.11	2	25	12	100	1678	300	0.02	1.03914884149712	0.0148986889153754	0.774097766311919	0.0131043842240231	0.346856126123875	1.3424	0.219891567279108	5.82024579635862	1	101	1
SPAC26F1.09	42	2151	176	100	3265	300	0.42	21.8221256714395	0.658805513016845	34.2298492811685	0.0142044797871145	0.0267424086718183	0.637517433751743	0.46377626504929	0.873139643134866	56	86	1
SPAC26F1.07	132	695	187	100	1079	300	1.32	68.5838235388099	0.644114921223355	33.4665637090129	0.156965191184499	0.229679361620773	2.04932374100719	1.69365441288074	2.47824031188814	90	142	0.00151372997561331
SPNCRNA.1055	3202	878	243	100	1406	300	32.02	1663.67729523689	0.624466571834993	32.4456857338006	3.38219876167847	3.93249356710435	51.2757630979499	47.5537145891992	55.2908595534872	1269	2033	0
SPAC26F1.06	1138	11351	9868	100	587	300	11.38	591.275690811862	19.3373083475298	1004.71707835041	0.0942822227099351	0.106604594651805	0.588499691657123	0.553436647307319	0.625768970606095	1177	61	1
SPAC26F1.05	19	159	7041	100	817	300	0.19	9.87191399422264	0.194614443084455	10.111668653491	0.0719973030887365	0.196083243387991	0.976289308176101	0.588217966234977	1.60200009847989	19	100	1
SPNCRNA.1057	153	422	144	100	133	294	1.53	79.4948863745297	3.17293233082707	164.857447786385	0.300017144231767	0.437966844807194	0.482203791469194	0.39902280182825	0.582495903593568	192	61	1
SPAC26F1.03	563	4227	992	100	1372	300	5.63	292.520398881439	3.08090379008746	160.075880211674	0.121856373869084	0.145570823104729	1.82738585285072	1.67186944948384	1.99723169299689	500	163	7.38472929304606e-05
SPAC26F1.02	314	425	1529	100	1207	300	3.14	163.146368115048	0.352112676056338	18.2948739700197	0.63685164040776	0.857070191016877	8.9176	7.68679929972166	10.3448372055737	107	307	1.91507116095432e-73
SPAC26F1.01	50	3682	529	100	3179	300	0.5	25.978721037428	1.15822585718779	60.1784528844353	0.0101639644573491	0.0180918011602811	0.431694731124389	0.323112430099129	0.575138358885336	80	70	1
SPNCRNA.1058	0	42	5	100	1285	176	0	0	0.0326848249027237	1.69821989661008	0.00217558502762114	0.116531237016716	0	0.0279562676049317	1.4974263956648	3	97	1
SPAC19D5.02c	16	319	141	100	881	300	0.16	8.31319073197696	0.362088535754824	18.8131941224507	0.0292956208205247	0.0845572329963482	0.441880877742947	0.258094419428823	0.744949222697827	30	86	1
SPAC19D5.05c	70	564	391	100	603	300	0.7	36.3702094523992	0.935323383084577	48.5970104978753	0.0960268048220114	0.160159921319786	0.748404255319149	0.579041633076729	0.965764325558311	82	88	1
SPAC19D5.11c	40	110	184	100	389	300	0.4	20.7829768299424	0.282776349614396	14.6923358052292	0.249053878440414	0.529361159138535	1.41454545454545	0.968819587133211	2.0592149090489	30	110	1
SPAC19D5.06c	42	359	141	100	1101	300	0.42	21.8221256714395	0.326067211625795	16.941618260557	0.0838286155284447	0.162710514654046	1.28807799442897	0.922953056968176	1.79144276634104	34	108	1
SPAC14C4.01c	9	1766	31	100	4025	300	0.09	4.67616978673704	0.438757763975155	22.7967311066325	0.00248265497730595	0.0100757164738178	0.205124575311438	0.0999268628365646	0.405547588071167	33	76	1
SPAC14C4.02c	12	1921	99	100	3864	300	0.12	6.23489304898272	0.497153209109731	25.8308090646476	0.00337831267005713	0.0112726152348129	0.241374284226965	0.130538001571008	0.435573852673169	37	75	1
SPNCRNA.1062	2	14	73	100	523	300	0.02	1.03914884149712	0.0267686424474187	1.39083018938429	0.0224451794089099	0.655283897988541	0.747142857142857	0.117388288308599	3.42713478648007	2	100	1
SPAC14C4.05c	305	3089	38	100	3022	300	3.05	158.470198328311	1.02217074784911	53.1093774219822	0.08761965610702	0.11124635977202	2.98384590482357	2.64786600755414	3.36186499231045	204	201	2.32838862403954e-19
SPAC14C4.06c	263	1536	674	100	1708	300	2.63	136.648072656871	0.899297423887588	46.7251938097066	0.149895642324417	0.195546129558995	2.92450520833333	2.56021757090104	3.33992789286763	171	192	1.73639370149712e-16
SPAC14C4.10c	1	130	91	100	1422	300	0.01	0.51957442074856	0.0914205344585091	4.74997712358037	0.000398762187448416	0.0505175616797515	0.109384615384615	0.00567039830551648	0.718359727086066	8	93	1
SPAC14C4.12c	23	1315	169	100	1514	300	0.23	11.9502116772169	0.868560105680317	45.1281613794159	0.0113083442806271	0.0268073329016771	0.26480608365019	0.171208332408694	0.405863020131392	57	66	1
SPAC14C4.15c	90	1253	85	100	2515	300	0.9	46.7616978673704	0.498210735586481	25.885755435306	0.0576427512142022	0.0894022715435913	1.80646448523543	1.44971519303718	2.24846712932132	63	127	0.39195838835274
SPAPJ760.02c	80	1508	219	100	2863	300	0.8	41.5659536598848	0.526720223541739	27.3670355043251	0.0420803082677395	0.0667893285991368	1.51883289124668	1.20475922570538	1.91217847779329	62	118	1
SPAPJ760.03c	17	1564	249	100	850	300	0.17	8.83276515272552	1.84	95.6016934177351	0.00652329674290996	0.0178527522452758	0.0923913043478261	0.0554480223147347	0.151748394084844	75	42	1
SPNCRNA.1063	10	1904	376	100	3207	300	0.1	5.1957442074856	0.593701278453383	30.8471997850096	0.00266424468077973	0.0100269159373744	0.16843487394958	0.085442326912606	0.321563194111598	40	70	1
SPNCRNA.1065	0	16	58	100	817	300	0	0	0.0195838433292534	1.01752640538274	0.00576104614150375	0.317064970660191	0	0.0470677469760856	2.59042081029376	1	99	1
SPAC2H10.02c	61	493	260	100	707	300	0.61	31.6940396656622	0.697312588401697	36.2305784199491	0.0939422836866993	0.162649745601255	0.874787018255578	0.664171945664964	1.14993370140087	66	95	1
SPAC11E3.01c	169	2813	154	100	3812	300	1.69	87.8080771065067	0.737932843651626	38.3411029791632	0.0512756995211861	0.0703609433923219	2.29018130110203	1.95462966574761	2.68215916211531	114	155	2.37664110757909e-07
SPAC11E3.02c	30	3435	102	100	3850	300	0.3	15.5872326224568	0.892207792207792	46.3568346823715	0.0059881208020115	0.0126601647874388	0.336244541484716	0.230542650877443	0.487416344316395	61	69	1
SPAC11E3.04c	108	847	375	100	714	300	1.08	56.1140374408445	1.18627450980392	61.6357891280155	0.103816360433476	0.156479038510553	0.910413223140496	0.741248813495016	1.11726033496535	112	96	1
SPNCRNA.1067	0	12	29	100	584	300	0	0	0.0205479452054795	1.06761867277101	0.00771806013949717	0.431135285113533	0	0.0450734712146634	2.51783006506303	2	98	1
SPAC11E3.08c	86	702	97	100	1531	300	0.86	44.6834001843762	0.458523840627041	23.82372588932	0.0972807270621561	0.154094931102339	1.87558404558405	1.48936793132161	2.3591933951768	58	128	0.243987944180319
SPAC11E3.11c	81	3237	116	100	3255	300	0.81	42.0855280806334	0.994470046082949	51.6701198145342	0.0199405574997852	0.0313586947550364	0.814504170528267	0.649065146618008	1.02072551427644	90	91	1
SPAC11E3.13c	530	17391	877	100	2103	300	5.3	275.374442996737	8.26961483594864	429.668033820172	0.0279248230839254	0.0332565745912199	0.640900465758151	0.587259029454952	0.699385763653355	562	68	1
SPNCRNA.1068	8	242	790	100	2452	300	0.08	4.15659536598848	0.098694942903752	5.12793677900292	0.0151818770816393	0.0688730952434748	0.810578512396694	0.372259626041795	1.68876829537	9	99	1
SPAP8A3.02c	11	430	86	100	969	300	0.11	5.71531862823416	0.4437564499484	23.0564500435378	0.0133453919896398	0.0477064559057118	0.247883720930233	0.12931684837961	0.462275557726347	34	77	1
SPAP8A3.04c	36	103	36	100	492	300	0.36	18.7046791469482	0.209349593495935	10.8772693774597	0.234808844439721	0.518417314584239	1.71961165048544	1.15525951464343	2.55061318775446	23	113	1
SPNCRNA.1071	0	26	165	100	1041	300	0	0	0.0249759846301633	1.2976882746842	0.00352600391483322	0.190799932857011	0	0.0367057007534138	1.98622730104148	2	98	1
SPAP8A3.07c	861	9611	1029	100	1638	300	8.61	447.35357626451	5.86752136752137	304.861401575971	0.0834982644923652	0.0961115441811898	1.46739985433358	1.36770157238494	1.57430709368789	821	140	0.990540935190794
SPNCRNA.1073	5	127	1166	100	283	300	0.05	2.5978721037428	0.448763250883392	23.3165906130979	0.0142276573122991	0.0996797821223748	0.111417322834646	0.0402642701938063	0.282093783406321	32	73	1
SPAP8A3.09c	0	3344	665	100	2716	300	0	0	1.23122238586156	63.9711657946681	2.71819197940811e-05	0.00143258246490268	0	0.000738260941607242	0.0389089397467569	55	45	1
SPAP8A3.11c	19	317	78	100	1191	300	0.19	9.87191399422264	0.266162888329135	13.8291428528374	0.0366153413535168	0.0969567937032247	0.71384858044164	0.436088715520385	1.15475541300541	25	94	1
SPAP8A3.12c	530	4523	243	100	3660	300	5.3	275.374442996737	1.23579234972678	64.2086094274792	0.106981371010847	0.128338662298442	4.28874640725182	3.915518178997	4.69719504012298	348	282	1.57392749962591e-46
SPAP8A3.13c	168	3807	406	100	2262	300	1.68	87.2885026857581	1.68302387267905	87.4456153753213	0.037691297659402	0.0516437229704981	0.998203309692671	0.852577153055672	1.16818101359267	168	100	1
SPAP8A3.14c	281	1728	401	100	2114	300	2.81	146.000412230345	0.817407757805109	42.4704162276969	0.143056383028852	0.184814127152269	3.43769675925926	3.02421193722994	3.90697064799897	171	210	8.61496115937503e-24
SPAC4D7.01c	65	3888	373	100	5481	300	0.65	33.7723373486564	0.70935960591133	36.8565106343806	0.0129772592768494	0.0214964262928109	0.916319444444444	0.711283580964114	1.17821912510897	68	97	1
SPAC4D7.02c	67	945	168	100	1396	300	0.67	34.8114861901535	0.676934097421203	35.1717641552571	0.0548841589261577	0.0914269838573487	0.989756613756614	0.766182858609162	1.27632069464859	67	100	1
SPAC4D7.15	36	21	58	100	81	300	0.36	18.7046791469482	0.259259259259259	13.470447945333	0.972456180054418	3.03877921336497	1.38857142857143	0.787689505844078	2.46141116282562	28	108	1
