V4	CDK9as_dis2ts_3MBPP1_30Cr2_pr_counts	CDK9as_dis2ts_3MBPP1_30Cr2gb_counts	CDK9as_dis2ts_3MBPP1_30Cr2term_counts	CDK9as_dis2ts_3MBPP1_30Cr2pr_map	CDK9as_dis2ts_3MBPP1_30Cr2gb_map	CDK9as_dis2ts_3MBPP1_30Cr2term_map	CDK9as_dis2ts_3MBPP1_30Cr2pr_density	CDK9as_dis2ts_3MBPP1_30Cr2pr_densityRPKM	CDK9as_dis2ts_3MBPP1_30Cr2gb_density	CDK9as_dis2ts_3MBPP1_30Cr2gb_densityRPKM	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_CI_low	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_CI_high	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_scaled	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_CI_low_scaled	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_CI_high_scaled	CDK9as_dis2ts_3MBPP1_30Cr2_ExpPR	CDK9as_dis2ts_3MBPP1_30Cr2_ExpGB	CDK9as_dis2ts_3MBPP1_30Cr2Fexact_Pval
SPBC1604.20c	0	150	42	100	2000	300	0	0	0.075	33.7261909954668	0.000606834606982162	0.0321220572027316	0	0.0121366921396432	0.642441144054633	6	94	1
SPBC1604.21c	30	672	26	100	3167	300	0.3	134.904763981867	0.212188190716767	95.4173259612826	0.0304021061742814	0.0651615758770862	1.41383928571429	0.962834702539491	2.06366710802732	22	108	1
SPBC1604.25	10	22	17	100	452	300	0.1	44.9682546606223	0.0486725663716814	21.8872035958781	0.201193886989255	1.00546422821131	2.05454545454545	0.909396369191433	4.54469831151512	5	105	1
SPBC1652.01	16	1284	5	100	2840	300	0.16	71.9492074569957	0.452112676056338	203.307179521969	0.0073502642719249	0.0207951975669783	0.353894080996885	0.208747505322667	0.590583610902184	36	80	1
SPBC1652.02	12	403	15	100	3218	300	0.12	53.9619055927468	0.125233064014916	56.3151231455277	0.0159884673927034	0.0541367876804356	0.958213399503722	0.514508880697197	1.74212182755642	12	100	1
SPBC1677.02	13	269	16	100	746	300	0.13	58.458731058809	0.36058981233244	162.150945089912	0.0265009118614749	0.0862876302667315	0.360520446096654	0.197696802486602	0.643705721789817	29	84	1
SPBC1677.03c	13	468	15	100	2110	300	0.13	58.458731058809	0.221800947867299	99.740015076641	0.0153232856614102	0.0492906936327732	0.586111111111111	0.323321327455755	1.04003363565151	20	93	1
SPBC1683.01	20	529	16	100	3531	300	0.2	89.9365093212447	0.149815916171056	67.3696027059451	0.0235247662379782	0.0600894576483505	1.33497164461248	0.830659495863011	2.12175874956326	15	105	1
SPBC1683.02	5	39	1	100	1650	300	0.05	22.4841273303112	0.0236363636363636	10.6288601925107	0.0444957442516396	0.339662873019732	2.11538461538461	0.734179780152053	5.60443740482558	2	103	1
SPBC1683.03c	2	301	16	100	1795	300	0.02	8.99365093212447	0.167688022284123	75.4063768960854	0.00114542257932948	0.026961742392193	0.119269102990033	0.0205603352989641	0.483963275939864	14	88	1
SPBC1683.04	31	273	1	100	2811	300	0.31	139.401589447929	0.0971184631803629	43.6724778454283	0.076874182835728	0.166816063270878	3.19197802197802	2.16093327951231	4.68919953854438	11	120	0.00478095302381101
SPBC1683.05	5	376	6	100	2310	300	0.05	22.4841273303112	0.162770562770563	73.1950811791948	0.00486487849458914	0.0332153469272988	0.30718085106383	0.112378693225009	0.767274514020603	14	91	1
SPBC1683.06c	1	107	3	100	1609	300	0.01	4.49682546606223	0.0665009322560597	29.9043085685928	0.000483758184563586	0.0615226852612263	0.150373831775701	0.0077836691896281	0.989900005853131	6	95	1
SPBC1683.07	1	204	12	100	3999	300	0.01	4.49682546606223	0.0510127531882971	22.9395447631082	0.000254752340806337	0.0320636053039781	0.196029411764706	0.0101875461088454	1.28222357610608	4	97	1
SPBC1683.08	2	161	6	100	3373	300	0.02	8.99365093212447	0.0477319893270086	21.4642425151503	0.00213263284448509	0.0506716621815947	0.419006211180124	0.0719337058444821	1.70915516538519	4	98	1
SPBC1683.09c	1	86	11	100	1835	300	0.01	4.49682546606223	0.046866485013624	21.0750403314088	0.000600654467566792	0.0767975237156623	0.213372093023256	0.0110220094798506	1.4092345601824	4	97	1
SPBC1683.10c	11	527	18	100	1571	300	0.11	49.4650801266846	0.335455124124761	150.848314488529	0.01090534035243	0.0388646563052842	0.327912713472486	0.171322896936676	0.610563750556015	27	84	1
SPBC1683.11c	3	112	13	100	2124	300	0.03	13.4904763981867	0.0527306967984934	23.7120740206671	0.00680745654011569	0.0869868143971227	0.568928571428571	0.144590376912057	1.84759993779489	5	98	1
SPBC1683.12	7	141	7	100	3101	300	0.07	31.4777782624356	0.0454692034827475	20.4467072142785	0.0213274871533329	0.10955181663531	1.53950354609929	0.661365376624853	3.39720183386097	4	103	1
SPBC1683.13c	0	44	6	100	1992	300	0	0	0.0220883534136546	9.93274701339048	0.00207619104953031	0.11112403209408	0	0.0413577257066438	2.21359071931408	2	98	1
SPBC1685.01	8	304	23	100	2498	300	0.08	35.9746037284979	0.121697357886309	54.7251778095644	0.0121159474083952	0.0546801950730074	0.657368421052632	0.302656366261712	1.36591127292372	11	97	1
SPBC1685.02c	16	442	75	100	455	300	0.16	71.9492074569957	0.971428571428571	436.834473846046	0.02121996047014	0.0607985098618549	0.164705882352941	0.0965508201391368	0.27663321987144	57	59	1
SPBC1685.03	5	124	10	100	1213	300	0.05	22.4841273303112	0.102225886232481	45.9691968501003	0.0145654028836972	0.10214171965737	0.489112903225806	0.176678336979248	1.2389790594439	9	96	1
SPBC1685.04	3	33	24	100	1371	300	0.03	13.4904763981867	0.0240700218818381	10.8238687366925	0.0222566461165473	0.308749155677299	1.24636363636364	0.305138618257864	4.23295092433577	2	101	1
SPBC1685.05	11	216	4	100	4506	300	0.11	49.4650801266846	0.0479360852197071	21.5560208759308	0.0263556609547815	0.0957704936307886	2.29472222222222	1.18758608262246	4.31541844300334	5	106	1
SPBC1685.06	1	2	1	100	1477	300	0.01	4.49682546606223	0.001354096140826	0.608913400956294	0.0179700152612445	6.97865092307548	7.385	0.265417125408582	103.074674133825	0	101	1
SPBC1685.07c	54	151	1	100	3158	300	0.54	242.828575167361	0.0478150728309056	21.5016037167637	0.258888115809854	0.493055406683559	11.2935099337748	8.17568669727519	15.5706897430668	7	147	3.6804184069681e-26
SPBC1685.08	28	228	5	100	1599	300	0.28	125.911113049743	0.142589118198874	64.1198377900056	0.0812343530535332	0.184480148901441	1.96368421052632	1.298937305326	2.94983758093404	15	113	1
SPBC1685.09	81	258	93	100	252	300	0.81	364.242862751041	1.02380952380952	460.389273906371	0.242645965766157	0.405776641359403	0.791162790697674	0.611467833730716	1.0225571362257	91	90	1
SPBC1685.10	58	573	127	100	462	300	0.58	260.81587703161	1.24025974025974	557.723158453173	0.0765149014029998	0.133618976923824	0.467643979057592	0.353498844481859	0.617319673388065	87	71	1
SPBC1685.11	27	42	0	100	1315	300	0.27	121.41428758368	0.0319391634980989	14.3624843782976	0.385640154474561	1.06809289937308	8.45357142857143	5.07116803134048	14.0454216267561	3	124	3.86375893574952e-09
SPBC1685.12c	2	41	0	100	2809	300	0.02	8.99365093212447	0.0145959416162335	6.56354019610365	0.00816331069656794	0.205632495298649	1.37024390243902	0.229307397466593	5.77621679293906	1	101	1
SPBC1685.13	9	1356	9	100	2775	300	0.09	40.4714291945601	0.488648648648649	219.736768720014	0.00323154034150847	0.0131297843281625	0.184181415929204	0.0896752444768599	0.364351515106509	35	74	1
SPBC1685.14c	7	129	4	100	2962	300	0.07	31.4777782624356	0.0435516542876435	19.5844188089814	0.0232691474693669	0.119977660111501	1.60728682170543	0.689232148042647	3.55373829250267	4	103	1
SPBC1685.15c	11	322	23	100	2742	300	0.11	49.4650801266846	0.117432530999271	52.8073595941663	0.017773109836918	0.0638889802294447	0.936708074534162	0.487338671728291	1.75183583789137	11	100	1
SPBC1685.16	55	292	17	100	984	300	0.55	247.325400633423	0.296747967479675	133.442381716481	0.139675309343929	0.253449588791511	1.85342465753425	1.37440504394426	2.49394395370847	35	120	1
SPBC1685.17	9	20	2	100	455	300	0.09	40.4714291945601	0.043956043956044	19.7662657848889	0.190131889555644	1.03886578943269	2.0475	0.865100097478182	4.72683934191876	4	105	1
SPBC16A3.01	11	319	21	100	2034	300	0.11	49.4650801266846	0.156833824975418	70.5254338089406	0.017938433411754	0.0644966790299583	0.701379310344828	0.364867735595076	1.31186245146935	15	96	1
SPBC16A3.02c	0	358	16	100	1595	300	0	0	0.224451410658307	100.931881934187	0.000254041208780419	0.0134117216259489	0	0.00405195728004768	0.213916959933885	18	82	1
SPBC16A3.03c	26	385	16	100	2555	300	0.26	116.917462117618	0.150684931506849	67.7603837351843	0.0444233385667027	0.101910692870155	1.72545454545455	1.13501630037925	2.60381820283246	16	110	1
SPBC16A3.04	34	204	19	100	866	300	0.34	152.892065846116	0.235565819861432	105.929837768672	0.113911201703105	0.242738258326068	1.44333333333333	0.986471006748888	2.10211331710375	25	109	1
SPBC16A3.05c	7	207	5	100	1775	300	0.07	31.4777782624356	0.116619718309859	52.4418519140779	0.0146186229457929	0.0741207449322671	0.60024154589372	0.259480557287823	1.31564322254774	11	96	1
SPBC16A3.06	8	78	9	100	1546	300	0.08	35.9746037284979	0.0504527813712807	22.6877352104045	0.0459229986225795	0.219574638240483	1.58564102564103	0.70996955870508	3.39462390719787	5	103	1
SPBC16A3.07c	13	300	3	100	2438	300	0.13	58.458731058809	0.123051681706317	55.3341935938749	0.0237967421047292	0.0772552228850287	1.05646666666667	0.580164572513298	1.883482333937	12	101	1
SPBC16A3.08c	55	1213	73	100	1328	300	0.55	247.325400633423	0.913403614457831	410.741663428727	0.0342652125004849	0.0598556573898815	0.602143446001649	0.45504202200644	0.794883130137626	73	82	1
SPBC16A3.09c	13	121	5	100	1381	300	0.13	58.458731058809	0.0876176683562636	39.4001362341441	0.0579344802026585	0.195225148956584	1.48371900826446	0.800075171598714	2.69605930709043	9	104	1
SPBC16A3.10	5	176	62	100	1761	300	0.05	22.4841273303112	0.0999432140829074	44.9427190248128	0.0103193488891542	0.0715204642516724	0.500284090909091	0.181723733938005	1.25947537547195	9	96	1
SPBC16A3.11	27	275	8	100	2589	300	0.27	121.41428758368	0.106218617226728	47.7646582915069	0.0647334187749463	0.147901628107805	2.54192727272727	1.67594821208336	3.82917315171108	12	115	0.676763219177886
SPBC16A3.12c	12	88	7	100	1628	300	0.12	53.9619055927468	0.0540540540540541	24.3071646814175	0.0709522224822169	0.256245398994886	2.22	1.15510218201049	4.17167509563674	5	107	1
SPBC16A3.13	4	12	4	100	1886	300	0.04	17.9873018642489	0.0063626723223754	2.8611826931467	0.0909024582098313	1.10933161535556	6.28666666666667	1.71442036183742	20.9219942656058	0	104	1
SPBC16A3.14	33	171	8	100	856	300	0.33	148.395240380054	0.199766355140187	89.8314433056825	0.130531009577908	0.283975063829458	1.6519298245614	1.1173454419869	2.43082654638016	22	111	1
SPBC16A3.15c	49	488	21	100	1650	300	0.49	220.344447837049	0.295757575757576	132.99701984475	0.0739925917853452	0.135881686808775	1.65676229508197	1.2208777644582	2.24204783234479	34	115	1
SPBC16A3.16	1	32	2	100	919	300	0.01	4.49682546606223	0.0348204570184984	15.6581517860709	0.00158636952447218	0.212316189610862	0.2871875	0.0145787359298994	1.95118578252382	3	98	1
SPBC16A3.17c	3	340	12	100	3011	300	0.03	13.4904763981867	0.112919295914978	50.7778365480292	0.00226669434954749	0.0282939287584639	0.265676470588235	0.0682501668648748	0.851930194917347	10	93	1
SPBC16A3.18	38	590	23	100	2054	300	0.38	170.879367710365	0.287244401168452	129.168793815809	0.0457201731401775	0.0903544614622751	1.32291525423729	0.939092356299245	1.85588063843513	30	108	1
SPBC16A3.19	3	74	1	100	1449	300	0.03	13.4904763981867	0.0510697032436163	22.9651542090135	0.0102195802950602	0.132933710232173	0.587432432432432	0.148081718475422	1.92620946126418	5	98	1
SPBC16C6.01c	3	58	4	100	1799	300	0.03	13.4904763981867	0.0322401334074486	14.4978252935859	0.0129533878347404	0.170938628828345	0.93051724137931	0.233031447146979	3.07518593262192	3	100	1
SPBC16C6.02c	18	396	9	100	9060	300	0.18	80.9428583891202	0.0437086092715232	19.6549987258349	0.0274671135715735	0.074252467391575	4.11818181818182	2.48852048958456	6.72727354567669	4	114	0.018499167014246
SPBC16C6.03c	5	30	45	100	1007	300	0.05	22.4841273303112	0.0297914597815293	13.396699501675	0.0568751624943239	0.450161372090488	1.67833333333333	0.572732886317841	4.53312501695121	3	102	1
SPBC16C6.04	17	118	0	100	1065	300	0.17	76.446032923058	0.110798122065728	49.8239816897036	0.0836568243281077	0.244835151537905	1.53432203389831	0.890945179094347	2.60749436387869	11	106	1
SPBC16C6.05	26	96	24	100	693	300	0.26	116.917462117618	0.138528138528139	62.293686109953	0.171378086256585	0.425324484984286	1.876875	1.18765013775814	2.9474986809411	15	111	1
SPBC16C6.06	8	301	10	100	4429	300	0.08	35.9746037284979	0.0679611650485437	30.560949769355	0.0122355074270929	0.0552309324675745	1.17714285714286	0.541910623945944	2.44617799898888	6	102	1
SPBC16C6.07c	31	516	37	100	1543	300	0.31	139.401589447929	0.334413480233312	150.379905410766	0.041066177427953	0.087393413244972	0.926996124031008	0.633651117713315	1.34848036636992	32	99	1
SPBC16C6.08c	13	276	45	100	984	300	0.13	58.458731058809	0.280487804878049	126.13047038955	0.0258379131861898	0.0840682291203464	0.463478260869565	0.254245065752108	0.827231374544208	24	89	1
SPBC16C6.09	18	275	20	100	2515	300	0.18	80.9428583891202	0.10934393638171	49.1700597680761	0.0393610533730005	0.107460077833125	1.64618181818182	0.989930492330963	2.70262095750309	11	107	1
SPBC16C6.10	7	36	4	100	1322	300	0.07	31.4777782624356	0.027231467473525	12.2455156413192	0.0790690677386959	0.455649798173981	2.57055555555556	1.04529307550556	6.02369033186003	2	105	1
SPBC16C6.11	69	241	65	100	316	300	0.69	310.280957158294	0.762658227848101	342.954094088924	0.217068969055645	0.377094024061029	0.904730290456431	0.685937942215839	1.19161711603285	73	96	1
SPBC16C6.12c	40	135	7	100	1353	300	0.4	179.873018642489	0.0997782705099778	44.8685467788915	0.204897342158795	0.427097144898037	4.00888888888889	2.7722610394085	5.77862437047044	12	128	3.63344295584445e-06
SPBC16C6.13c	15	632	142	100	2787	300	0.15	67.4523819909335	0.226767133118048	101.973221907116	0.0136993919625272	0.040415635817466	0.661471518987342	0.381802053995633	1.12638377023278	21	94	1
SPBC16C6.14	4	10	10	100	398	300	0.04	17.9873018642489	0.0251256281407035	11.2985564473925	0.105971553517581	1.38077252419944	1.592	0.421766782999972	5.49547464631378	2	102	1
SPBC16D10.01c	10	169	3	100	3231	300	0.1	44.9682546606223	0.0523057876818322	23.5209998070108	0.0294832514362258	0.115115466106312	1.91183431952663	0.952603853904454	3.71938070989494	5	105	1
SPBC16D10.02	10	111	4	100	1512	300	0.1	44.9682546606223	0.0734126984126984	33.0124091754569	0.0444400227110539	0.177140432521065	1.36216216216216	0.671933143391135	2.6783633397185	7	103	1
SPBC16D10.03	27	182	4	100	1515	300	0.27	121.41428758368	0.12013201320132	54.0212696253021	0.096880066006715	0.225678575189149	2.24752747252747	1.46773300000173	3.41903041411561	13	114	1
SPBC16D10.04c	19	170	4	100	4451	300	0.19	85.4396838551824	0.038193664345091	17.1750242469238	0.0674582695980082	0.183059329514624	4.97464705882353	3.00256757980734	8.14797075669592	4	115	0.0010301900082059
SPBC16D10.05	4	515	5	100	7264	300	0.04	17.9873018642489	0.070897577092511	31.8814030151714	0.00247787858564088	0.0214596336531458	0.564194174757282	0.179993100460953	1.55882778856451	6	98	1
SPBC16D10.06	58	325	13	100	1954	300	0.58	260.81587703161	0.16632548618219	74.7936681919256	0.133581779212505	0.237935755802123	3.48713846153846	2.61018796581234	4.64926466837349	22	136	1.17381528113125e-07
SPBC16D10.07c	0	75	9	100	2269	300	0	0	0.0330542089026003	14.8639008353754	0.00121547503949483	0.0646352056966976	0	0.0275791286461377	1.46657281725807	3	97	1
SPBC16D10.08c	19	844	18	100	2810	300	0.19	85.4396838551824	0.300355871886121	135.064793357883	0.0138753416202846	0.0360846700852686	0.632582938388626	0.389897099529996	1.01397922939605	27	92	1
SPBC16D10.09	19	228	36	100	1051	300	0.19	85.4396838551824	0.216936251189343	97.5524458860313	0.0506299025708956	0.135567471253736	0.875833333333333	0.532120276020113	1.42481412287677	21	98	1
SPBC16D10.10	11	134	13	100	1384	300	0.11	49.4650801266846	0.0968208092485549	43.5386280673656	0.0420740177410166	0.155958351204507	1.13611940298507	0.58230440553567	2.15846358067037	9	102	1
SPBC16D10.11c	29	137	94	100	494	300	0.29	130.407938515805	0.277327935222672	124.709532155977	0.138840898703267	0.320918574235945	1.04569343065693	0.685874039594138	1.58533775672557	28	101	1
SPBC16E9.01c	44	233	11	100	1317	300	0.44	197.860320506738	0.176917236142749	79.5565932872058	0.134971340687562	0.263405268917292	2.48703862660944	1.77757255685519	3.46904739164074	21	123	0.0414876161361871
SPBC16E9.02c	28	271	15	100	2142	300	0.28	125.911113049743	0.126517273576097	56.8926097713756	0.0685955934981885	0.154627927515045	2.21313653136531	1.4693176127312	3.31213020737227	14	114	1
SPBC16E9.03c	9	116	68	100	1185	300	0.09	40.4714291945601	0.0978902953586498	44.019557304913	0.0368526835355662	0.157559474302548	0.919396551724138	0.436704299896459	1.8670797704852	9	100	1
SPBC16E9.05	23	610	51	100	1685	300	0.23	103.426985719431	0.362017804154303	162.7930880889	0.0242712731025402	0.0580489588952699	0.635327868852459	0.408970951777802	0.978124957385298	32	91	1
SPBC16E9.06c	5	113	40	100	4223	300	0.05	22.4841273303112	0.026758228747336	12.0327084457739	0.0159540815720965	0.112312429570001	1.86858407079646	0.673740864789637	4.74295390074116	2	103	1
SPBC16E9.07	2	31	1	100	1798	300	0.02	8.99365093212447	0.0172413793103448	7.75314735527971	0.0106801732844829	0.275851694734321	1.16	0.192029515655002	4.95981347132309	1	101	1
SPBC16E9.08	0	4	6	100	867	300	0	0	0.00461361014994233	2.07465996127439	0.0240893601812892	1.52670069174082	0	0.208854752771778	13.2364949973929	0	100	1
SPBC16E9.09c	53	249	51	100	749	300	0.53	238.331749701298	0.332443257676903	149.493930714218	0.156427780148604	0.288972381791461	1.59425702811245	1.17164407331304	2.16440313961804	38	115	1
SPBC16E9.10c	9	262	13	100	2667	300	0.09	40.4714291945601	0.0982377202849644	44.1757882305326	0.0165624412585598	0.0686592292647787	0.916145038167939	0.441720308365791	1.83114164449165	9	100	1
SPBC16E9.11c	33	712	54	100	2844	300	0.33	148.395240380054	0.250351617440225	112.578752877507	0.0321511121754758	0.0664683057551085	1.31814606741573	0.914377630270531	1.89035861567528	26	107	1
SPBC16E9.12c	85	293	19	100	1217	300	0.85	382.23016461529	0.24075595727198	108.263751976683	0.22616064999367	0.371738072622029	3.53054607508532	2.75237511042296	4.5240523438101	35	150	1.62403310974489e-10
SPBC16E9.13	109	1152	16	100	2057	300	1.09	490.153975800783	0.560038891589694	251.83971496858	0.0773478284612071	0.115648041884741	1.94629340277778	1.59104483144703	2.37888022156912	75	134	0.0164484361736501
SPBC16E9.14c	24	179	9	100	1260	300	0.24	107.923811185494	0.142063492063492	63.8834728908841	0.0854441957206588	0.208729119586956	1.68938547486034	1.0765968660803	2.62998690679564	15	109	1
SPBC16E9.15	10	104	7	100	746	300	0.1	44.9682546606223	0.13941018766756	62.6903282132	0.0473386358632659	0.189455601625756	0.717307692307692	0.353146223539964	1.41333878812814	13	97	1
SPBC16E9.16c	17	438	39	100	2070	300	0.17	76.446032923058	0.211594202898551	95.1502200065342	0.0231285872944841	0.0642156529208741	0.803424657534247	0.478761756995821	1.32926401546209	20	97	1
SPBC16E9.17c	0	2	0	100	1174	300	0	0	0.00170357751277683	0.766069074286582	0.0514242900386907	4.05388820080272	0	0.603721165054229	47.592647477424	0	100	1
SPBC16E9.18	29	249	13	100	1582	300	0.29	130.407938515805	0.157395701643489	70.7780999399176	0.0777150399681717	0.173486602801052	1.84248995983936	1.22945193229648	2.74455805631265	17	112	1
SPBC16E9.19	9	138	97	100	2013	300	0.09	40.4714291945601	0.0685543964232489	30.8277155646591	0.0311094541676882	0.13184383381975	1.31282608695652	0.626233312395563	2.65401637479157	6	103	1
SPBC16E9.20	0	1	0	100	1230	300	0	0	0.000813008130081301	0.365595566346523	0.120791776113059	17.3080587281839	0	1.48573884619062	212.889122356662	0	100	1
SPBC16G5.01	27	256	25	100	936	300	0.27	121.41428758368	0.273504273504274	122.990098217087	0.0694403535480756	0.15910692719193	0.9871875	0.649961709209987	1.48924083851646	27	100	1
SPBC16G5.02c	6	98	12	100	1106	300	0.06	26.9809527963734	0.0886075949367089	39.8452889397919	0.0242425880755174	0.14462973923213	0.677142857142857	0.268123024115223	1.59960491590736	8	98	1
SPBC16G5.03	33	109	18	100	1049	300	0.33	148.395240380054	0.103908484270734	46.7258318208564	0.20114348675502	0.453757985029742	3.17587155963303	2.10999517606016	4.75992126296199	12	121	0.00830020445411656
SPBC16G5.04	3	102	11	100	663	300	0.03	13.4904763981867	0.153846153846154	69.1819302471113	0.00746319461956088	0.0956914855348051	0.195	0.0494809803276887	0.634434549095758	13	90	1
