CDK9as_dis2ts_3MBPP1_18Cr2_pr_counts	CDK9as_dis2ts_3MBPP1_18Cr2gb_counts	CDK9as_dis2ts_3MBPP1_18Cr2term_counts	CDK9as_dis2ts_3MBPP1_18Cr2pr_map	CDK9as_dis2ts_3MBPP1_18Cr2gb_map	CDK9as_dis2ts_3MBPP1_18Cr2term_map	CDK9as_dis2ts_3MBPP1_18Cr2pr_density	CDK9as_dis2ts_3MBPP1_18Cr2pr_densityRPKM	CDK9as_dis2ts_3MBPP1_18Cr2gb_density	CDK9as_dis2ts_3MBPP1_18Cr2gb_densityRPKM	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_CI_low	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_CI_high	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_scaled	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_CI_low_scaled	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_CI_high_scaled	CDK9as_dis2ts_3MBPP1_18Cr2_ExpPR	CDK9as_dis2ts_3MBPP1_18Cr2_ExpGB	CDK9as_dis2ts_3MBPP1_18Cr2Fexact_Pval
SPBC106.14c	11	678	14	100	2516	300	0.11	34.5569748698537	0.269475357710652	84.6568469495622	0.00848913601004117	0.0301621990359875	0.408200589970501	0.213586662012636	0.758880927745445	23	88	1
SPBC106.17c	32	426	14	100	1758	300	0.32	100.529381439574	0.242320819112628	76.1261314228859	0.0515316068387855	0.10891359341342	1.32056338028169	0.90592564822585	1.91470097220792	25	107	1
SPNCRNA.1355	15	45	114	100	358	300	0.15	47.1231475498005	0.125698324022346	39.4886711311178	0.177933614382943	0.616101910855215	1.19333333333333	0.637002339490937	2.20564484086167	12	103	1
SPBC582.04c	17	166	21	100	2039	300	0.17	53.4062338897739	0.0814124570868073	25.5760748512895	0.0600700212074236	0.172225236272261	2.08813253012048	1.22482773241937	3.5116725675914	8	109	1
SPBC582.05c	14	344	7	100	2554	300	0.14	43.9816043798138	0.13469068128426	42.3136589849423	0.0228980372109464	0.0709741035433172	1.03941860465116	0.584815870367572	1.81267860449632	13	101	1
SPBC582.06c	9	59	23	100	553	300	0.09	28.2738885298803	0.106690777576854	33.5173683597135	0.0706542358311219	0.318252389293506	0.843559322033898	0.390717924146104	1.75993571279309	10	99	1
SPBC582.07c	28	438	23	100	1176	300	0.28	87.9632087596277	0.372448979591837	117.006454800525	0.0427613131630385	0.0949410565614096	0.751780821917808	0.502873042797333	1.11650682516218	34	94	1
SPBC582.10c	3	183	6	100	2625	300	0.03	9.42462950996011	0.0697142857142857	21.9010438136216	0.00419224178040932	0.0528495832940336	0.430327868852459	0.110046346735745	1.38730156146838	6	97	1
SPBC428.01c	12	366	20	100	2817	300	0.12	37.6985180398404	0.129925452609159	40.8166418251733	0.0175887492214569	0.0596663482057408	0.923606557377049	0.495475065568441	1.68080102895572	12	100	1
SPBC428.02c	36	2348	137	100	1392	300	0.36	113.095554119521	1.6867816091954	529.909724362699	0.0108680185126839	0.0215300690114549	0.213424190800681	0.151282817696561	0.299698560639453	85	51	1
SPNCRNA.1359	14	160	243	100	871	300	0.14	43.9816043798138	0.183696900114811	57.7091741903413	0.0486006676214801	0.154653463898262	0.762125	0.423311814983092	1.34703167055386	17	97	1
SPBC428.03c	5	251	24	100	1602	300	0.05	15.7077158499335	0.156679151061174	49.2214316895544	0.00726484608821317	0.0499289190804132	0.319123505976096	0.116382834333175	0.799861283668219	14	91	1
SPBC428.05c	122	1217	10	100	1390	300	1.22	383.268266738378	0.875539568345324	275.054535098836	0.0828399879885402	0.121225631901454	1.39342645850452	1.15147583304071	1.68503628343021	103	119	1
SPBC428.06c	0	170	453	100	1812	300	0	0	0.0938189845474614	29.4736390120165	0.000535348784141332	0.0283228022488608	0	0.00970051996864094	0.513209176749358	8	92	1
SPBC428.08c	2	268	7	100	4214	300	0.02	6.2830863399734	0.0635975320360702	19.9794392395927	0.00128571130215538	0.0303041526070196	0.314477611940298	0.0541798742728277	1.27701699085981	6	96	1
SPNCRNA.1362	2	31	2	100	2811	291	0.02	6.2830863399734	0.0110281038776236	3.46452644146524	0.0106801732844829	0.275851694734321	1.81354838709677	0.300219671026813	7.75419113898175	1	101	1
SPNCRNA.534	0	0	1	100	256	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPSNRNA.04	321	221	3	100	390	300	3.21	1008.43535756573	0.566666666666667	178.02077963258	1.21946454357901	1.73025358348887	5.66470588235294	4.75591171995812	6.7479889756066	152	269	3.0091190063877e-34
SPBC428.12c	9	196	264	100	883	300	0.09	28.2738885298803	0.221970554926387	69.733008076715	0.0220504095552272	0.0921725252267065	0.405459183673469	0.194705116372656	0.813883397751819	19	90	1
SPBC428.13c	17	146	76	100	575	300	0.17	53.4062338897739	0.253913043478261	79.7678787509667	0.0680656256993183	0.196513557265767	0.669520547945205	0.39137734777108	1.12995295427816	23	94	1
SPNCRNA.1363	15	64	13	100	1239	300	0.15	47.1231475498005	0.0516545601291364	16.2275030572356	0.128128746294504	0.422392245063399	2.90390625	1.58751516658891	5.23343991633551	5	110	1
SPBC428.16c	21	222	34	100	730	300	0.21	65.9724065697207	0.304109589041096	95.5373402379518	0.0588291993014178	0.150593393831702	0.690540540540541	0.42945315490035	1.09933177497142	28	93	1
SPBC428.17c	10	287	142	100	1964	300	0.1	31.415431699867	0.146130346232179	45.9074791133495	0.0175010091583635	0.0672149300475461	0.684320557491289	0.34371981987026	1.32010122613381	14	96	1
SPBC428.19c	22	681	23	100	1847	300	0.22	69.1139497397075	0.368706009745533	115.830584664913	0.0206028576987021	0.0501685407592807	0.596681350954479	0.380534781695028	0.926612947823914	32	90	1
SPBC428.20c	5	137	149	100	2541	300	0.05	15.7077158499335	0.0539157811885085	16.9378754147256	0.0132068507929823	0.0922665012897366	0.927372262773723	0.33558607864968	2.34449179777221	5	100	1
SPBC902.02c	4	192	14	100	2931	300	0.04	12.5661726799468	0.0655066530194473	20.5791978381933	0.00660084351759105	0.0580097051392565	0.610625	0.193470723500594	1.70026445763161	6	98	1
SPBC902.05c	57	561	17	100	1610	300	0.57	179.067960689242	0.348447204968944	109.466193687114	0.0766060368555813	0.134463330039208	1.63582887700535	1.23335719337486	2.16485961363124	40	117	1
SPNCRNA.565	2	3	2	100	860	300	0.02	6.2830863399734	0.00348837209302326	1.09588715232094	0.0782648165603505	4.86773260028688	5.73333333333333	0.673077422419015	41.8625003624672	0	102	1
SPBC1685.02c	23	546	154	100	455	300	0.23	72.2554929096941	1.2	376.985180398404	0.02709045485962	0.0649164325023899	0.191666666666667	0.123261569611271	0.295369767885874	67	56	1
SPNCRNA.1364	0	93	37	100	936	300	0	0	0.0993589743589744	31.214050727432	0.000979657372893479	0.0520027148584582	0	0.00916959301028296	0.486745411075168	9	91	1
SPBC1685.07c	40	262	8	100	3158	300	0.4	125.661726799468	0.0829639012032932	26.0634677180657	0.107861815935522	0.215314629100863	4.82137404580153	3.40627614724377	6.79963598700525	10	130	6.57687178262129e-09
SPNCRNA.1365	6	37	5	100	677	300	0.06	18.8492590199202	0.0546528803545052	17.1694382997796	0.0616020865815421	0.401083102867307	1.09783783783784	0.41704612615704	2.71533260641167	5	101	1
SPNCRNA.1366	9	193	0	100	2353	179	0.09	28.2738885298803	0.0820229494262643	25.7678636552245	0.0223876034376773	0.0936299078908805	1.09725388601036	0.526780308888546	2.20311173267242	8	101	1
SPBC1685.12c	2	91	4	100	2809	300	0.02	6.2830863399734	0.0323958704165183	10.1773025442787	0.00374762910919515	0.0904296136287872	0.617362637362637	0.105270901677292	2.54016784683263	3	99	1
SPNCRNA.134	1	1	1	100	424	300	0.01	3.1415431699867	0.00235849056603774	0.740929992921392	0.027408528703162	36.4849938072245	4.24	0.116212161701407	154.696373742632	0	101	1
SPBC1685.14c	5	199	6	100	2962	300	0.05	15.7077158499335	0.0671843349088454	21.1062488462982	0.00914075422446366	0.0631464578452458	0.744221105527638	0.270749140128614	1.87039808137618	6	99	1
SPBC1685.15c	9	261	16	100	2742	300	0.09	28.2738885298803	0.0951859956236324	29.9030914429806	0.0166251330752093	0.0689256524603563	0.94551724137931	0.455861148922238	1.88994139046297	9	100	1
SPNCRNA.1368	0	24	4	100	2215	300	0	0	0.0108352144469526	3.40392939411652	0.0038226010111885	0.207313917589234	0	0.0846706123978253	4.59200327460154	1	99	1
SPBC354.02c	30	528	10	100	2063	300	0.3	94.2462950996011	0.255937954435288	80.4040132696548	0.0386057622255982	0.0831250403618214	1.17215909090909	0.796436874714091	1.71486958266438	26	104	1
SPNCRNA.1369	4	135	131	100	1155	300	0.04	12.5661726799468	0.116883116883117	36.7193357530913	0.00934479644655266	0.0829337305994631	0.342222222222222	0.107932398957683	0.957884588423799	10	94	1
SPBC354.05c	21	652	8	100	3963	300	0.21	65.9724065697207	0.164521826898814	51.6852421607704	0.0203118300053486	0.0505472451596352	1.2764263803681	0.804957823111966	2.00318732567634	17	104	1
SPBC354.07c	20	676	28	100	2297	300	0.2	62.830863399734	0.294296909011754	92.4546444454075	0.0184443687212311	0.0469305961408988	0.679585798816568	0.423667149526679	1.07799579335645	27	93	1
SPBC354.08c	9	268	8	100	3491	300	0.09	28.2738885298803	0.0767688341449441	24.1172606575891	0.0161960000340886	0.0671029559295616	1.17235074626866	0.565402361190034	2.34256419150099	7	102	1
SPBC354.09c	22	478	40	100	3095	300	0.22	69.1139497397075	0.154442649434572	48.518825048583	0.029263936508516	0.0716962310959054	1.4244769874477	0.905718834938569	2.21899835241827	16	106	1
SPBC354.11c	1	63	1	100	3865	300	0.01	3.1415431699867	0.0163001293661061	5.12075600799902	0.000816834141197491	0.105477585460253	0.613492063492063	0.031570639557283	4.07670867803877	1	100	1
SPBC354.14c	5	379	8	100	2142	300	0.05	15.7077158499335	0.176937441643324	55.5856611309505	0.00482661087850995	0.0329506185973293	0.282585751978892	0.103386005017683	0.705802250354793	15	90	1
SPNCRNA.1372	3	40	3	100	623	300	0.03	9.42462950996011	0.0642054574638844	20.1704216371538	0.018530119723358	0.251918538045674	0.46725	0.11544264587652	1.56945249202455	6	97	1
SPBC1706.02c	0	0	0	0	75	204	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBC839.03c	3	88	7	100	1068	300	0.03	9.42462950996011	0.0823970037453183	25.8853744343474	0.00862655030687427	0.111280386732132	0.364090909090909	0.0921315572774172	1.18847453029917	7	96	1
SPBC839.05c	25	549	96	100	687	300	0.25	78.5385792496675	0.799126637554585	251.049083016405	0.029827420372087	0.0689742975538033	0.312841530054645	0.204914377956238	0.473853424194628	55	70	1
SPBC839.19	3	27	130	100	370	300	0.03	9.42462950996011	0.072972972972973	22.9247744836867	0.0268925625650632	0.382672975846422	0.411111111111111	0.0995024814907337	1.41589001063176	7	96	1
SPNCRNA.1374	7	163	14	100	3425	300	0.07	21.9908021899069	0.0475912408759124	14.9509937724915	0.01849775054758	0.0944959854751405	1.47085889570552	0.633547956254614	3.23648750252356	4	103	1
SPBC839.08c	16	889	9	100	3070	300	0.16	50.2646907197872	0.28957654723127	90.9717224142729	0.0106006702623292	0.0300800691673902	0.552530933633296	0.325440577053506	0.923458123438878	26	90	1
SPBC839.09c	5	125	32	100	811	300	0.05	15.7077158499335	0.154130702836005	48.4208256779701	0.0144510532424012	0.101307676109515	0.3244	0.117198041795874	0.821605253248164	14	91	1
SPBC839.11c	2	153	3	100	3226	300	0.02	6.2830863399734	0.0474271543707378	14.8994452885296	0.00224310582080674	0.0533525777857075	0.421699346405229	0.0723625937792254	1.72115415936692	4	98	1
SPBC839.13c	38	582	205	100	532	300	0.38	119.378640459495	1.09398496240601	343.680098671478	0.0463419021933833	0.0916099428144028	0.347353951890034	0.246538919668799	0.487364895772623	72	66	1
SPBC839.14c	4	103	9	100	779	300	0.04	12.5661726799468	0.132220795892169	41.5377338265251	0.0121895580719341	0.109292403815014	0.30252427184466	0.0949566573803664	0.851387825718958	12	92	1
SPNCRNA.1375	257	15	18	100	278	300	2.57	807.376594686582	0.0539568345323741	16.9507724999282	9.96511275738623	29.9609355127236	47.6306666666667	27.7030134655337	83.2914007253715	18	339	5.99434916550384e-72
SPBC839.15c	49	175	453	79	305	300	0.620253164556962	194.855209277656	0.573770491803279	180.25247696645	0.201351374124371	0.388437724453335	1.08101265822785	0.777369229214345	1.49966463238313	46	82	1
SPBC839.17c	103	616	94	100	783	300	1.03	323.57894650863	0.786717752234994	247.150778124113	0.13494568057817	0.207004479328838	1.30923701298701	1.05662467892707	1.6208450731448	89	114	1
SPBC115.03	3	74	3	100	1960	300	0.03	9.42462950996011	0.0377551020408163	11.8609282948478	0.0102195802950602	0.132933710232173	0.794594594594595	0.200303773783179	2.60550072055059	3	100	1
SPNCRNA.1377	0	64	3	100	2190	300	0	0	0.0292237442922374	9.18076542827164	0.00142511423979771	0.0759029537004353	0	0.0312100018515699	1.66227468603953	2	98	1
SPNCRNA.1378	43	98	42	100	699	300	0.43	135.086356309428	0.140200286123033	44.0445251299995	0.301693162695726	0.636607292731592	3.06704081632653	2.10883520724313	4.44988497619383	17	126	0.00226754898463318
SPBC947.13	12	255	77	100	1745	300	0.12	37.6985180398404	0.146131805157593	45.9079374410664	0.0251366454312691	0.0860244568316176	0.821176470588235	0.438634462775646	1.50112677171173	14	98	1
SPBC947.12	5	161	24	100	1883	300	0.05	15.7077158499335	0.0855018587360595	26.8607780333435	0.0112667800523379	0.0782913558027718	0.584782608695652	0.212153468385523	1.47422622976619	8	97	1
SPBC947.10	13	727	6	100	2208	300	0.13	40.8400612098271	0.329257246376812	103.43758535237	0.009892764171235	0.0316353794280903	0.394828060522696	0.218432232900869	0.698509177772233	27	86	1
SPBC947.09	6	112	4	100	1470	300	0.06	18.8492590199202	0.0761904761904762	23.9355670094225	0.0212810235335566	0.126103464801708	0.7875	0.312831045943283	1.8537209325851	7	99	1
SPBC947.07	12	147	24	100	952	300	0.12	37.6985180398404	0.154411764705882	48.5091224777358	0.0431577173277421	0.150844134559515	0.777142857142857	0.410861468960105	1.43603616100658	14	98	1
SPBC947.04	1	228	1	100	2816	300	0.01	3.1415431699867	0.0809659090909091	25.435789870631	0.000228042377697636	0.0286672079167753	0.123508771929825	0.00642167335596544	0.807268574936391	7	94	1
SPBC947.02	14	503	1	100	2905	89	0.14	43.9816043798138	0.173149741824441	54.3957388813532	0.0157162612044728	0.0483583434247508	0.808548707753479	0.456557387989934	1.40480987648901	16	98	1
SPBC947.01	49	1107	52	100	2561	300	0.49	153.935615329348	0.432253026161656	135.794154204423	0.0328814678642686	0.0594156518546147	1.13359530261969	0.842094392003919	1.52163484399668	44	105	1
SPNCRNA.1381	0	78	1	100	1523	300	0	0	0.0512147078135259	16.0893215534447	0.0011685921826045	0.0621201799630321	0	0.0177976589410665	0.946090340836979	4	96	1
SPNCRNA.1382	0	33	3	100	1044	300	0	0	0.0316091954022989	9.9301651924867	0.0027729657495468	0.149200036234492	0	0.0289497624252685	1.5576483782881	3	97	1
SPBC119.05c	23	1299	52	100	1259	300	0.23	72.2554929096941	1.03177124702145	324.135391406888	0.0114470940250143	0.0271388240663138	0.222917628945343	0.14411891377493	0.34167779499489	62	61	1
SPBC119.09c	34	969	91	100	1560	300	0.34	106.812467779548	0.621153846153846	195.138162289559	0.0245268745109996	0.0499455336575867	0.547368421052632	0.382619242371594	0.779150325058352	51	83	1
SPBC119.11c	26	231	19	100	1059	300	0.26	81.6801224196543	0.218130311614731	68.5265790620329	0.073383733739335	0.171403040942719	1.19194805194805	0.777133740299558	1.8151582035834	22	104	1
SPNCRNA.1383	0	6	1	100	1040	88	0	0	0.00576923076923077	1.8124287519154	0.0157393406208896	0.93492067967121	0	0.163689142457252	9.72317506858059	0	100	1
SPBC119.13c	5	248	8	100	1812	300	0.05	15.7077158499335	0.136865342163355	42.9968380881182	0.00735189139262276	0.0505392389374163	0.365322580645161	0.133216272034324	0.915771009545983	12	93	1
SPBC119.16c	2	144	2	100	4535	300	0.02	6.2830863399734	0.0317530319735391	9.97535207228413	0.00238191522295311	0.0567291238672566	0.629861111111111	0.108019855360924	2.57266576738009	3	99	1
SPBC577.03c	3	167	16	100	1957	300	0.03	9.42462950996011	0.085334695963209	26.8082631266111	0.00458957547797086	0.0579771838630451	0.351556886227545	0.0898179921038897	1.13461348819979	8	95	1
SPBC577.05c	5	24	17	100	456	300	0.05	15.7077158499335	0.0526315789473684	16.5344377367721	0.0698308803258869	0.574457008750159	0.95	0.318428814286044	2.61952395990072	5	100	1
SPBC577.06c	26	481	17	100	6021	300	0.26	81.6801224196543	0.0798870619498422	25.0968653838831	0.0356531753082853	0.081346464577227	3.25459459459459	2.14667768531186	4.89787063219484	9	117	0.0147457401115448
SPBC577.08c	34	362	31	100	938	300	0.34	106.812467779548	0.38592750533049	121.240791848101	0.064985650000499	0.135090912538179	0.880994475138122	0.609565397004681	1.26715275960812	37	97	1
SPBC577.14c	16	473	61	100	1022	300	0.16	50.2646907197872	0.462818003913894	145.396273914257	0.0198414873643794	0.0567775604102546	0.345708245243129	0.202780000863957	0.580266667392802	36	80	1
SPBC577.15c	3	158	4	100	1751	300	0.03	9.42462950996011	0.0902341519131925	28.3474483642432	0.00484803827694249	0.0613238949457452	0.33246835443038	0.084889150229263	1.0737814005	8	95	1
SPBC530.16	5	50	21	100	257	300	0.05	15.7077158499335	0.194552529182879	61.1195169258113	0.03514736074431	0.261181710785662	0.257	0.0903287171128766	0.671236996719151	17	88	1
SPBC530.03c	7	215	11	100	1242	300	0.07	21.9908021899069	0.173107890499195	54.3825911068551	0.0140817106800445	0.0713244061708526	0.404372093023256	0.174894846646153	0.88584912464199	15	92	1
SPBC530.06c	45	486	19	100	3737	300	0.45	141.369442649402	0.13005084292213	40.8560337333031	0.0673730840388305	0.126850113855558	3.46018518518518	2.5177321505311	4.74038875478218	16	129	4.54527134219216e-06
SPBC530.07c	2	72	6	100	1326	300	0.02	6.2830863399734	0.0542986425339367	17.0581529592038	0.00471724901029733	0.114894675695469	0.368333333333333	0.0625507218765427	1.52350339972191	5	97	1
SPBC530.09c	37	174	27	100	1333	300	0.37	116.237097289508	0.13053263315829	41.0073902158804	0.146682919774462	0.307068368086158	2.83454022988506	1.95528332059357	4.09322134658848	15	122	0.0148367763897065
SPBC530.10c	55	1860	113	100	1609	300	0.55	172.784874349269	1.15599751398384	363.161609457754	0.0223944148754069	0.0389498278616785	0.475779569892473	0.360326135345297	0.626702730294408	83	72	1
SPNCRNA.1385	2	24	566	100	685	300	0.02	6.2830863399734	0.035036496350365	11.0068665809753	0.0136196282081625	0.36239285157422	0.570833333333333	0.0932944532259134	2.48239103328341	3	99	1
SPBC530.11c	1	968	25	100	4949	300	0.01	3.1415431699867	0.195595069711053	61.4470355333831	5.38753752032878e-05	0.00671972260989081	0.0511260330578512	0.00266629231881071	0.332559071963496	16	85	1
SPBC530.12c	18	333	3	100	2175	275	0.18	56.5477770597606	0.153103448275862	48.0981092232447	0.0325952825350429	0.0884909098142693	1.17567567567568	0.708947395137184	1.92467728846036	15	103	1
SPBC530.14c	22	607	3	100	2927	300	0.22	69.1139497397075	0.207379569525111	65.1491870236395	0.0230944599990814	0.0563348268293714	1.06085667215815	0.675974844173111	1.6489203812957	20	102	1
SPBC530.15c	1	695	24	100	3712	300	0.01	3.1415431699867	0.187230603448276	58.819302347542	7.50103973931821e-05	0.00936472907328529	0.053410071942446	0.00278438595123492	0.34761874320035	15	86	1
SPBC36.01c	0	419	14	100	4113	300	0	0	0.101872112813032	32.0035640219895	0.000217037060281036	0.0114549552136572	0	0.00892673428935903	0.471142307937722	9	91	1
SPBC36.02c	4	112	2	100	4508	300	0.04	12.5661726799468	0.0248447204968944	7.80507619872472	0.0112282082040834	0.100324974566415	1.61	0.506167625840078	4.522649853454	2	102	1
SPNCRNA.1390	7	22	13	100	586	300	0.07	21.9908021899069	0.037542662116041	11.7941893753767	0.123821198770668	0.783327833367181	1.86454545454545	0.725592224796114	4.59030110353168	3	104	1
SPBC36.03c	47	2134	26	100	2345	300	0.47	147.652528989375	0.91002132196162	285.88712685508	0.01630864309626	0.0296515465098492	0.516471415182755	0.382437680607296	0.695328765655963	70	77	1
SPBC36.13	1	4	162	100	478	300	0.01	3.1415431699867	0.00836820083682008	2.62890641839891	0.0106420142837121	2.34682041637603	1.195	0.0508688282761439	11.2178015902774	0	101	1
SPBC36.05c	3	260	8	100	1931	300	0.03	9.42462950996011	0.134645261522527	42.2993901707168	0.00295930171968875	0.0370707652080162	0.222807692307692	0.0571441162071897	0.715836476166793	12	91	1
SPBC36.06c	1	169	11	100	1546	300	0.01	3.1415431699867	0.109314359637775	34.3415779901522	0.000307230539506888	0.0387605523008841	0.0914792899408284	0.00474978414077649	0.599238138571668	9	92	1
SPBC36.08c	9	181	18	100	4635	300	0.09	28.2738885298803	0.0390507011866235	12.2679463596029	0.0238462334857202	0.0999512618820485	2.30469613259669	1.10527292206313	4.63274098823295	4	105	1
SPBC36.12c	10	142	5	100	1195	300	0.1	31.415431699867	0.118828451882845	37.3304711412646	0.034960494974399	0.137536934100005	0.841549295774648	0.417777914944068	1.64356636249505	11	99	1
SPBC713.02c	11	632	20	100	3782	300	0.11	34.5569748698537	0.167107350608144	52.4974955957587	0.0091035867424495	0.0323702928613321	0.658259493670886	0.34429765059944	1.22424447601558	15	96	1
SPNCRNA.1393	0	17	4	100	1042	300	0	0	0.0163147792706334	5.1253583387499	0.00541762860743838	0.297388981119444	0	0.0564516900895079	3.0987931832646	1	99	1
SPBC713.04c	10	479	5	100	2588	300	0.1	31.415431699867	0.185085007727975	58.1452541894757	0.0105348610510027	0.0400763691177862	0.540292275574113	0.27264220399995	1.03717643276831	17	93	1
SPBC713.07c	38	509	11	100	3493	300	0.38	119.378640459495	0.145720011451474	45.7785706705763	0.0529070907278863	0.104911502679478	2.60774066797642	1.84804467912507	3.66455878859415	17	121	0.0274802450084926
