CDK9as_dis2ts_3MBPP1_30C_combined_pr_counts	CDK9as_dis2ts_3MBPP1_30C_combinedgb_counts	CDK9as_dis2ts_3MBPP1_30C_combinedterm_counts	CDK9as_dis2ts_3MBPP1_30C_combinedpr_map	CDK9as_dis2ts_3MBPP1_30C_combinedgb_map	CDK9as_dis2ts_3MBPP1_30C_combinedterm_map	CDK9as_dis2ts_3MBPP1_30C_combinedpr_density	CDK9as_dis2ts_3MBPP1_30C_combinedpr_densityRPKM	CDK9as_dis2ts_3MBPP1_30C_combinedgb_density	CDK9as_dis2ts_3MBPP1_30C_combinedgb_densityRPKM	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_CI_low	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_CI_high	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_scaled	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_CI_low_scaled	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_CI_high_scaled	CDK9as_dis2ts_3MBPP1_30C_combined_ExpPR	CDK9as_dis2ts_3MBPP1_30C_combined_ExpGB	CDK9as_dis2ts_3MBPP1_30C_combinedFexact_Pval
SPBC1861.02	14	787	124	100	2571	300	0.14	30.2335912042709	0.306106573317775	66.1050071616414	0.0100732100897445	0.0308173179781821	0.457357052096569	0.25898223140733	0.792313245219061	26	88	1
SPBC1861.03	40	678	5	100	4803	300	0.4	86.3816891550597	0.141161773891318	30.4844811821416	0.0422975673721492	0.0819725848503616	2.83362831858407	2.03155216088433	3.93714325036287	17	123	0.00250576810852927
SPBC1861.05	17	506	23	100	3848	300	0.17	36.7122178909004	0.131496881496881	28.3973068558083	0.0200467746422251	0.0555104792145054	1.29280632411067	0.771399888232824	2.13604324017417	13	104	1
SPBC1861.07	9	19	21	100	313	300	0.09	19.4358800598884	0.060702875399361	13.1090422839148	0.198774750790078	1.10201789708992	1.48263157894737	0.622164969972944	3.44931601789144	6	103	1
SPNCRNA.1676	1	13	195	100	870	300	0.01	2.15954222887649	0.0149425287356322	3.22690218107982	0.00375396436557918	0.55840707127902	0.669230769230769	0.0326594899805389	4.85814152012747	1	100	1
SPBC1861.09	62	1024	14	100	1834	300	0.62	133.891618190342	0.558342420937841	120.57640361884	0.0464427126030075	0.0787773038751702	1.1104296875	0.851759349139157	1.44477575307062	58	104	1
SPBC14F5.01	20	87	4	100	1568	300	0.2	43.1908445775298	0.055484693877551	11.9821539484856	0.137072869173223	0.381823017218484	3.60459770114943	2.14930258863613	5.98698490998582	6	114	0.0935239938347178
SPBC14F5.02	16	419	32	100	1624	300	0.16	34.5526756620239	0.258004926108374	55.7172533189193	0.0223732025417809	0.0641701803074911	0.620143198090692	0.363340809278522	1.04212372819365	23	93	1
SPBC14F5.06	63	1964	115	100	2434	300	0.63	136.051160419219	0.806902218570255	174.253941557659	0.0247483467416409	0.0414948460243953	0.780763747454175	0.602374759691538	1.00998455223378	72	91	1
SPBC14F5.07	62	1027	24	100	4226	300	0.62	133.891618190342	0.243019403691434	52.4810664708035	0.0463080905211452	0.0785453997031662	2.55123661148978	1.9569799054236	3.3193285914558	31	131	0.000313729517508443
SPBC14F5.08	14	364	23	100	3230	300	0.14	30.2335912042709	0.112693498452012	24.3366368826948	0.021653387374809	0.0670310720605626	1.24230769230769	0.699404412206329	2.16510362755617	11	103	1
SPBC3F6.03	9	1453	64	100	1984	300	0.09	19.4358800598884	0.732358870967742	158.155990854715	0.00301628250517363	0.0122512276544949	0.122890571231934	0.0598430449026447	0.243064356665178	46	63	1
SPBC3F6.05	31	1672	39	100	3788	300	0.31	66.9458090951712	0.441393875395987	95.3208713485083	0.0127710228500165	0.0267612895636601	0.702320574162679	0.483766345558625	1.01371764867145	40	91	1
SPBC342.02	20	826	62	100	2319	300	0.2	43.1908445775298	0.35618801207417	76.9203053493739	0.0151138231477024	0.0383587880583109	0.561501210653753	0.350489558795218	0.889540295072229	31	89	1
SPBC342.03	11	47	4	100	1235	300	0.11	23.7549645176414	0.0380566801619433	8.21850079005628	0.114649474776915	0.466577754997097	2.89042553191489	1.4159210134949	5.76223527421415	4	107	1
SPBC342.04	16	462	20	100	1446	268	0.16	34.5526756620239	0.319502074688797	68.9978222504107	0.0203096386331088	0.0581420141555384	0.500779220779221	0.293677374634754	0.840733524689086	28	88	1
SPBC342.05	42	383	17	100	2411	300	0.42	90.7007736128127	0.158855246785566	34.3054613712027	0.0786634065571513	0.152341807332925	2.64391644908616	1.89657473209292	3.67296097479683	19	123	0.0102435119322575
SPNCRNA.1680	7	45	209	100	1088	300	0.07	15.1167956021354	0.0413602941176471	8.93193017458108	0.0641699315377653	0.358780291085016	1.69244444444444	0.698168855130886	3.90352956700498	4	103	1
SPBC16G5.01	46	593	61	100	936	300	0.46	99.3389425283186	0.633547008547009	136.817151893564	0.0567731873999777	0.105662312479194	0.726070826306914	0.531397034063792	0.988999244805257	56	90	1
SPBC16G5.03	49	267	40	100	1049	300	0.49	105.817569214948	0.254528122020972	54.9664227940918	0.133686053082925	0.251275514915609	1.92513108614232	1.40236669683988	2.63588015146474	30	119	1
SPBC16G5.04	7	190	40	100	663	300	0.07	15.1167956021354	0.28657616892911	61.8873338592056	0.0159074973055109	0.0808569888755945	0.244263157894737	0.105466707135537	0.536081836245191	23	84	1
SPBC16G5.06	38	409	0	100	2443	300	0.38	82.0626046973067	0.16741711011052	36.1544319120133	0.0656477559772492	0.130956280070437	2.26977995110024	1.6037746785242	3.19926192212076	19	119	0.440980830553788
SPBC16G5.08	15	449	44	100	1502	300	0.15	32.3931334331474	0.298934753661784	64.5562224211415	0.0192325290937806	0.0570420110410533	0.501781737193764	0.288872586988584	0.85677100583662	26	89	1
SPBC16G5.09	7	609	20	100	1824	300	0.07	15.1167956021354	0.333881578947368	72.1031369180802	0.00501340390600836	0.0249537044907078	0.209655172413793	0.0914444872455925	0.45515556991051	26	81	1
SPBC16G5.10	30	436	4	100	1951	300	0.3	64.7862668662948	0.223475140953357	48.2604003992901	0.0466480245658535	0.100893653990962	1.34243119266055	0.910102959279802	1.96843518936368	23	107	1
SPNCRNA.1682	0	25	0	100	2102	300	0	0	0.0118934348239772	2.56843747487689	0.00366831680942558	0.19871450933181	0	0.0771080193341257	4.17697898615466	1	99	1
SPBC16G5.13	5	102	0	100	1152	300	0.05	10.7977111443825	0.0885416666666667	19.1209468181773	0.017635481378492	0.124731507534298	0.564705882352941	0.203160745480227	1.43690696679512	8	97	1
SPNCRNA.439	0	7	90	100	641	300	0	0	0.0109204368174727	2.35831444651099	0.0134151780994594	0.782741335671289	0	0.085991291617535	5.01737196165296	1	99	1
SPBC16G5.16	82	674	33	100	3482	300	0.82	177.082462767872	0.193566915565767	41.8015928277644	0.0960666665738547	0.153882614408898	4.23626112759644	3.34504133010162	5.35819263371783	29	153	4.55022456498799e-15
SPBC16G5.17	19	202	5	100	1940	300	0.19	41.0313023486533	0.104123711340206	22.4859551666521	0.0570043499726147	0.153410787412007	1.82475247524752	1.10588438946873	2.97616927579294	11	108	1
SPBC16G5.18	14	150	40	100	1221	300	0.14	30.2335912042709	0.122850122850123	26.5300028117505	0.0517585990201888	0.165236741524503	1.1396	0.631972494036505	2.01754061401419	12	102	1
SPBC16G5.19	4	1	163	100	204	300	0.04	8.63816891550597	0.00490196078431373	1.0585991318022	0.426108445717464	93.9671732569018	8.16	0.869261229263626	191.69303344408	0	104	1
SPBC1652.01	19	2742	16	100	2840	300	0.19	41.0313023486533	0.965492957746479	208.502281393639	0.00428695091659076	0.0110643377108226	0.196790663749088	0.121749406031178	0.314227190987362	58	61	1
SPBC1652.02	18	817	43	100	3218	300	0.18	38.8717601197769	0.253884400248602	54.8274083589836	0.0133900466457829	0.0357779598843287	0.708984088127295	0.430891701061293	1.1513347490777	23	95	1
SPNCRNA.440	6	59	128	100	774	300	0.06	12.957253373259	0.0762273901808786	16.4616268092652	0.0395928882086232	0.244740433311118	0.787118644067797	0.306448954734744	1.89429095382806	7	99	1
SPBC16A3.17c	6	625	17	100	3011	300	0.06	12.957253373259	0.207572235137828	44.826100732242	0.00388618118924432	0.0221384997806177	0.289056	0.117012915608146	0.666590228394398	18	88	1
SPBC16A3.15c	76	1019	47	100	1650	300	0.76	164.125209394613	0.617575757575758	133.368092801524	0.0586495428631971	0.0947072860010701	1.2306182531894	0.967717457242751	1.56267021901766	67	109	1
SPNCRNA.1685	17	337	9	100	1150	236	0.17	36.7122178909004	0.29304347826087	63.2839766201198	0.0299725266357273	0.0837134665758614	0.580118694362018	0.344684056310864	0.962704865622406	26	91	1
SPBC16A3.12c	23	215	21	100	1628	300	0.23	49.6694712641593	0.132063882063882	28.5197530226318	0.0678581159648365	0.167197058803373	1.74158139534884	1.10473012790754	2.72196811731891	14	109	1
SPBC16A3.09c	31	255	9	100	1381	300	0.31	66.9458090951712	0.184648805213613	39.8756892370388	0.0821832829892364	0.178851564565411	1.67886274509804	1.13495113808136	2.46994010664833	20	111	1
SPBC16A3.08c	98	2615	154	100	1328	300	0.98	211.635138429896	1.9691265060241	425.241184375906	0.0304650661919582	0.0460540065005693	0.497682600382409	0.404576079029205	0.61159720632756	131	67	1
SPBC16A3.07c	35	628	5	100	2438	300	0.35	75.5839780106772	0.257588187038556	55.6272567569498	0.0390292581803296	0.0792085278184224	1.35875796178344	0.951533314436436	1.93110390821314	27	108	1
SPBC16A3.05c	16	494	15	100	1775	300	0.16	34.5526756620239	0.27830985915493	60.1021893557739	0.0190051511028755	0.0543428852520096	0.574898785425101	0.33734143207604	0.964586213223171	25	91	1
SPBC16A3.03c	49	795	40	100	2555	300	0.49	105.817569214948	0.311154598825832	67.1951495873507	0.0456711600677322	0.0829436864962718	1.57477987421384	1.16689813973056	2.11921118997975	35	114	1
SPBC16A3.02c	1	611	31	100	1595	300	0.01	2.15954222887649	0.38307210031348	82.7260377331371	8.5307532750928e-05	0.0106552171174753	0.0261047463175123	0.0013606551473773	0.169950713023731	27	74	1
SPBC543.04	1	392	4	100	2549	300	0.01	2.15954222887649	0.153785798352295	33.2106925743266	0.000132856756460642	0.0166298494119663	0.0650255102040816	0.00338651872218176	0.423894861511021	13	88	1
SPBC543.07	10	344	36	100	1498	300	0.1	21.5954222887649	0.229639519359146	49.5916239474975	0.0146291643692739	0.055964503730476	0.43546511627907	0.219144882251724	0.838348265882531	20	90	1
SPBC543.08	19	372	79	100	1135	300	0.19	41.0313023486533	0.327753303964758	70.7797100565687	0.0312671259725254	0.082444083231138	0.579704301075269	0.354881879788164	0.935740344673416	29	90	1
SPBC543.09	40	958	96	100	2862	300	0.4	86.3816891550597	0.334730957372467	72.2865637758099	0.0300180930635893	0.0578512512622567	1.19498956158664	0.859117823479926	1.65570281112579	35	105	1
SPBC543.10	27	364	15	100	1338	300	0.27	58.3076401796653	0.272047832585949	58.7498782743679	0.049133949611419	0.111208380655574	0.992472527472528	0.657412245800786	1.48796813317158	27	100	1
SPBC16C6.04	40	232	0	100	1065	300	0.4	86.3816891550597	0.217840375586854	47.0435490234128	0.121442370266374	0.243905179667776	1.83620689655172	1.29336124333688	2.59759016346181	25	115	1
SPBC16C6.05	49	218	52	100	693	300	0.49	105.817569214948	0.314574314574315	67.933651644311	0.162823877158143	0.309503858644988	1.55766055045872	1.12836946870593	2.14486174040976	35	114	1
SPBC16C6.06	12	559	19	100	4429	300	0.12	25.9145067465179	0.12621359223301	27.2563582285382	0.0115556921925335	0.0389262915108464	0.950769230769231	0.511801607207308	1.72404545101539	12	100	1
SPBC16C6.09	32	630	49	100	2515	300	0.32	69.1053513240477	0.250497017892644	54.0958888346795	0.0349976074443925	0.0733199131106195	1.27746031746032	0.880189827226472	1.84399581473208	26	106	1
SPBC16C6.10	11	132	10	100	1322	300	0.11	23.7549645176414	0.0998487140695915	21.5627514532297	0.0426951180885401	0.158385408295629	1.10166666666667	0.5644294611305	2.09385509766822	10	101	1
SPBC16C6.11	130	529	177	100	316	300	1.3	280.740489753944	1.67405063291139	361.518303504957	0.201876286314436	0.298980865895448	0.7765595463138	0.637929064753617	0.944779536229617	143	87	1
SPNCRNA.441	1	2	75	100	186	300	0.01	2.15954222887649	0.010752688172043	2.32208841814677	0.0179700152612445	6.97865092307548	0.93	0.0334242283859148	12.9802907169204	1	100	1
SPBC244.02c	50	836	61	100	1511	300	0.5	107.977111443825	0.553275976174719	119.482283477217	0.0444681528111344	0.0802197968179622	0.903708133971292	0.67191378897624	1.21212112991941	53	97	1
SPBC244.01c	0	384	11	100	3634	300	0	0	0.105668684645019	22.8195986760752	0.000236830540259419	0.0125014921186797	0	0.00860642183302728	0.454304223592819	9	91	1
SPBC1539.02	2	227	12	100	3813	300	0.02	4.31908445775298	0.0595331759769211	12.8564407541297	0.00151647173426116	0.0358213772209839	0.335947136563877	0.0578230672273782	1.36586911343612	5	97	1
SPNCRNA.442	0	56	223	100	888	300	0	0	0.0630630630630631	13.6187347766986	0.00162951508688572	0.0869233329225396	0	0.0144700939715452	0.771879196352151	5	95	1
SPBC1539.04	137	729	18	100	1275	300	1.37	295.857285356079	0.571764705882353	123.475002733409	0.155896802114943	0.226417163489382	2.39609053497942	1.98768422696552	2.88681883448962	86	151	1.40086132498906e-06
SPBC1539.05	5	271	15	100	2485	300	0.05	10.7977111443825	0.109054325955734	23.550742214307	0.00673336620268007	0.0462087317724828	0.458487084870849	0.1673241501366	1.1482869845462	10	95	1
SPBC1539.06	52	677	239	100	336	300	0.52	112.296195901578	2.01488095238095	435.122050282555	0.0573149752747663	0.102670243035313	0.25807976366322	0.192578316923215	0.344972016598651	101	51	1
SPBC1539.08	9	485	21	100	1277	300	0.09	19.4358800598884	0.379796397807361	82.0186359440171	0.00899693767041585	0.0368730774606607	0.236969072164948	0.11489089405121	0.470869199172637	30	79	1
SPBC1539.10	32	258	20	100	717	300	0.32	69.1053513240477	0.359832635983264	77.70737727338	0.0843557719215665	0.18142344084885	0.889302325581395	0.604830884677631	1.30080607088626	34	98	1
SPNCRNA.1689	11	42	11	100	382	300	0.11	23.7549645176414	0.109947643979058	23.7436580138253	0.127280537152968	0.526616929079056	1.00047619047619	0.486211651924339	2.011676669082	10	101	1
SPBC1289.08	3	144	153	100	1829	300	0.03	6.47862668662948	0.0787315472936031	17.0024101125322	0.00531350966814021	0.0673735146119058	0.381041666666667	0.0971840918302844	1.23226158225176	7	96	1
SPBC1289.09	42	347	17	100	912	300	0.42	90.7007736128127	0.380482456140351	82.1667931381735	0.0866743112639778	0.168442466289786	1.10386167146974	0.790469718727478	1.53619529256285	39	103	1
SPBC1289.11	21	480	101	100	1259	300	0.21	45.3503868064063	0.381254964257347	82.3336195282539	0.0275183515412135	0.0688438890155662	0.5508125	0.346456045903878	0.866744562705979	33	88	1
SPBC1289.12	33	261	6	100	1691	300	0.33	71.2648935529242	0.154346540508575	33.3317872109263	0.0864884400751103	0.18392559203028	2.13804597701149	1.46251952167011	3.11018176123204	17	116	1
SPBC1289.14	0	33	3	100	1327	300	0	0	0.0248681235870384	5.3703763039129	0.0027729657495468	0.149200036234492	0	0.036797255496486	1.97988448083171	2	98	1
SPBC1289.17	8	0	0	0	250	0	NA	NA	0	0	1.48572755924119	85.5484808356375	NA	NA	NA	0	8	1.51046393428822e-11
SPBC1289.15	0	237	16	100	2326	300	0	0	0.10189165950129	22.003934146334	0.000383863337808535	0.0202852832665397	0	0.00892866123742652	0.471835688779713	9	91	1
SPNCRNA.1690	5	150	1	100	2240	300	0.05	10.7977111443825	0.0669642857142857	14.4612202826551	0.0120801154534021	0.0841320470261275	0.746666666666667	0.270594586156207	1.88455785338525	6	99	1
SPNCRNA.1691	0	52	8	100	1140	300	0	0	0.0456140350877193	9.85054350013838	0.00175540185204023	0.0937274199558428	0	0.0200115811132586	1.06849258749661	4	96	1
SPBC8E4.05c	2	15	11	100	1298	300	0.02	4.31908445775298	0.0115562403697997	2.49561890856297	0.0210791526483131	0.606412790019809	1.73066666666667	0.273607401375104	7.87123801445712	1	101	1
SPNCRNA.1692	17	116	2	100	668	300	0.17	36.7122178909004	0.173652694610778	37.5010327170169	0.0850485057789813	0.249210838314757	0.978965517241379	0.568124018603595	1.66472839994258	17	100	1
SPNCRNA.1693	3	51	33	100	981	287	0.03	6.47862668662948	0.0519877675840979	11.2269779482876	0.014670351198998	0.195367709223204	0.577058823529412	0.14391614526217	1.91655722747963	5	98	1
SPNCRNA.444	6	50	24	100	551	287	0.06	12.957253373259	0.0907441016333938	19.5965719498774	0.046369551949112	0.291210045099132	0.6612	0.255496231239607	1.60456734849622	8	98	1
SPNCRNA.117	0	0	1	100	28	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC8E4.02c	47	1924	547	100	1450	300	0.47	101.498484757195	1.32689655172414	286.548913679888	0.0180821849602386	0.0328999064955136	0.354209979209979	0.262191681923459	0.477048644184947	83	64	1
SPBC8E4.01c	68	4986	672	100	1757	300	0.68	146.848871563601	2.83779169038133	612.833099213329	0.0106525405270264	0.0174296307331346	0.239622944243883	0.187165137059853	0.306238611981174	124	44	1
SPBP4G3.02	122	4312	477	100	2480	300	1.22	263.464151922932	1.73870967741935	375.481697214332	0.0235315208654835	0.0339934237291333	0.701669758812616	0.583581717463991	0.843036908482506	140	82	1
SPNCRNA.446	0	0	4	100	421	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBP4G3.03	7	23	2	100	920	300	0.07	15.1167956021354	0.025	5.39885557219123	0.119006582197197	0.745207834956032	2.8	1.09486055621421	6.85591208159549	2	105	1
SPBPB2B2.01	0	48	7	100	1945	300	0	0	0.0246786632390746	5.32946154170034	0.0019023677648798	0.101687091822644	0	0.0370010530269122	1.97781393595043	2	98	1
SPBPB2B2.02	1	48	3	100	1444	300	0.01	2.15954222887649	0.0332409972299169	7.1785337247972	0.00106736907725647	0.139432529750916	0.300833333333333	0.0154128094755835	2.01340572960323	3	98	1
SPBPB2B2.05	7	59	12	100	671	300	0.07	15.1167956021354	0.0879284649776453	18.9885233239513	0.0496274982626036	0.269507574431861	0.796101694915254	0.33300051334207	1.80839582443779	8	99	1
SPBPB2B2.08	1	15	0	100	521	300	0.01	2.15954222887649	0.0287907869481766	6.21749202171735	0.00328192270549487	0.476785931797302	0.347333333333333	0.0170988172956283	2.48405470466394	2	99	1
SPBPB2B2.11	0	52	1	100	3430	300	0	0	0.0151603498542274	3.27394157147456	0.00175540185204023	0.0937274199558428	0	0.0602102835249798	3.21485050448541	1	99	1
SPBPB2B2.13	2	104	9	100	1774	300	0.02	4.31908445775298	0.0586245772266065	12.6602250170888	0.00328555628787221	0.0789292435208364	0.341153846153846	0.0582857685468529	1.40020478005964	5	97	1
SPBPB2B2.15	0	0	0	0	35	31	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPNCRNA.448	0	0	0	0	36	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBCPT2R1.10	0	0	0	0	35	35	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBCPT2R1.08c	0	32	23	0	459	300	NA	NA	0.0697167755991285	15.0556320967424	0.00286022979559656	0.15399674612007	NA	NA	NA	0	0	1
SPNCRNA.1300	0	0	0	0	35	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBC1348.08c	0	0	0	0	35	41	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBC1348.14c	0	9	2	100	1563	300	0	0	0.00575815738963532	1.24349840434347	0.0103569347612096	0.590306163886248	0	0.161878890317705	9.22648534154205	0	100	1
SPBPB8B6.02c	1	33	1	100	1895	300	0.01	2.15954222887649	0.0174142480211082	3.7606803985712	0.00153958136153327	0.205601017062752	0.574242424242424	0.0291750668010554	3.89613927333915	1	100	1
SPBPB8B6.04c	6	90	2	100	3620	300	0.06	12.957253373259	0.0248618784530387	5.36902764085316	0.0263370230550455	0.157882132402038	2.41333333333333	0.953400234592649	5.71533319295378	2	104	1
SPBPB8B6.05c	0	49	13	0	305	300	NA	NA	0.160655737704918	34.6942849885076	0.00186336651256467	0.0995730739938508	NA	NA	NA	0	0	1
SPBPB8B6.06c	29	33	0	100	149	0	0.29	62.6267246374183	0.221476510067114	47.8287876194122	0.518897669419718	1.4866799873719	1.30939393939394	0.77315752743538	2.21515318118414	23	106	1
SPBPB21E7.01c	7	62	11	100	1354	300	0.07	15.1167956021354	0.0457902511078287	9.88859809382145	0.0473293748815889	0.255855683327673	1.52870967741935	0.640839735896714	3.46428595225669	4	103	1
SPBPB21E7.02c	1	7	4	100	452	300	0.01	2.15954222887649	0.0154867256637168	3.34442380578218	0.00660323359662749	1.14229470290644	0.645714285714286	0.0298466158567563	5.16317205713709	1	100	1
SPBPB21E7.11	6	41	5	100	1288	300	0.06	12.957253373259	0.031832298136646	6.87431920682734	0.0559465533141459	0.359389091144186	1.88487804878049	0.720591606686199	4.62893149393711	3	103	1
SPBPB21E7.04c	13	54	9	100	860	300	0.13	28.0740489753944	0.0627906976744186	13.5599163208524	0.12520010773382	0.454497483294406	2.07037037037037	1.07672092651085	3.90867835633189	6	107	1
SPNCRNA.1305	2	82	9	100	1524	300	0.02	4.31908445775298	0.0538057742782152	11.6195841711202	0.00415187490199961	0.100574264254526	0.371707317073171	0.0632745735064741	1.53275178723897	5	97	1
SPBPB10D8.02c	0	56	4	100	2202	300	0	0	0.0254314259763851	5.49202383365502	0.00162951508688572	0.0869233329225396	0	0.0358819222132236	1.91405179095432	2	98	1
SPBPB10D8.04c	0	47	20	0	259	300	NA	NA	0.181467181467181	39.1886041533572	0.00194303656715677	0.1038928146097	NA	NA	NA	0	0	1
SPNCRNA.1308	1	13	1	100	1173	300	0.01	2.15954222887649	0.0110826939471441	2.39335455885715	0.00375396436557918	0.55840707127902	0.902307692307692	0.0440340020082438	6.5501149461029	1	100	1
